brake_input,camera_location_0,camera_location_1,camera_location_2,camera_rotation_0,camera_rotation_1,camera_rotation_2,current_gear_input,focus_actor_dist,focus_actor_name,focus_actor_pt_0,focus_actor_pt_1,focus_actor_pt_2,frame,frame_number,framesequence,gaze_dir_0,gaze_dir_1,gaze_dir_2,gaze_origin_0,gaze_origin_1,gaze_origin_2,gaze_valid,gaze_vergence,handbrake_input,left_eye_openness,left_eye_openness_valid,left_gaze_dir_0,left_gaze_dir_1,left_gaze_dir_2,left_gaze_origin_0,left_gaze_origin_1,left_gaze_origin_2,left_gaze_valid,left_pupil_diam,left_pupil_posn_0,left_pupil_posn_1,left_pupil_posn_valid,right_eye_openness,right_eye_openness_valid,right_gaze_dir_0,right_gaze_dir_1,right_gaze_dir_2,right_gaze_origin_0,right_gaze_origin_1,right_gaze_origin_2,right_gaze_valid,right_pupil_diam,right_pupil_posn_0,right_pupil_posn_1,right_pupil_posn_valid,steering_input,throttle_input,timestamp,timestamp_carla,timestamp_device,timestamp_stream,transform_0_0,transform_0_1,transform_0_2,transform_1_0,transform_1_1,transform_1_2,Location_0,Location_1,Location_2,Rotation_0,Rotation_1,Rotation_2,Velocity_0,Velocity_1,Velocity_2,Acceleration_0,Acceleration_1,Acceleration_2,AngularVelocity_0,AngularVelocity_1,AngularVelocity_2,FL_Wheel_Angle,FR_Wheel_Angle,BL_Wheel_Angle,BR_Wheel_Angle
0.0158693827688694,0.0,0.0,0.0,0.0,0.0,0.0,False,1142.5616455078125,Road_Grass_Town05_125,108.69769287109375,-1828.36962890625,16.6409912109375,7674,7674,158215,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.00020142216817475855,0.0,112.68773230537772,112687,1443437,112.68773230537772,0.08361098915338516,0.04067382588982582,0.16300782561302185,-0.058261509984731674,-0.13564041256904602,0.019437016919255257,1.0753505229949951,-18.28754425048828,0.16817215085029602,-0.05233973637223244,49.86441421508789,-0.0321350060403347,4.168013219896238e-06,1.0038027653536119e-07,0.00031893805135041475,2.8310998914093943e-06,1.6875806977623142e-05,0.013440225273370743,-3.5932473110733554e-05,-8.277750021079555e-05,-5.476163551065838e-06,0.0,0.0,0.0,0.0
0.0158693827688694,0.0,0.0,0.0,0.0,0.0,0.0,False,1142.56201171875,Road_Grass_Town05_125,108.69769287109375,-1828.36962890625,16.640869140625,7675,7675,158217,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.00020142216817475855,0.0,112.70121500641108,112701,1443454,112.70121500641108,0.08361098915338516,0.04067382588982582,0.16301092505455017,-0.058261509984731674,-0.13564041256904602,0.019437016919255257,1.0753505229949951,-18.28754425048828,0.16818352043628693,-0.05233973637223244,49.86441421508789,-0.0321350060403347,4.078205620317021e-06,7.016583936092502e-08,0.0002071376657113433,1.1193440514034592e-05,1.8614859072840773e-05,0.019862527027726173,-3.674427352962084e-05,-8.333943696925417e-05,-5.387235887610586e-06,0.0,0.0,0.0,0.0
0.0158693827688694,0.0,0.0,0.0,0.0,0.0,0.0,False,1142.5625,Road_Grass_Town05_125,108.69769287109375,-1828.36962890625,16.640869140625,7676,7676,158219,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.00020142216817475855,0.0,112.71542100608349,112715,1443471,112.71542100608349,0.08361098915338516,0.04067382588982582,0.1630091667175293,-0.058261509984731674,-0.13564041256904602,0.019437016919255257,1.0753505229949951,-18.28754425048828,0.16815665364265442,-0.05233973637223244,49.86441421508789,-0.0321350060403347,2.850149712685379e-06,-3.9173522736746236e-07,-0.0008271211991086602,-4.455441376194358e-05,-1.0195287359238137e-05,-0.03296300023794174,-3.305315112811513e-05,-7.558353536296636e-05,-5.396748292696429e-06,2.255584716796875,2.851954221725464,0.0,0.0
0.0158693827688694,0.0,0.0,0.0,0.0,0.0,0.0,False,1142.562744140625,Road_Grass_Town05_125,108.69769287109375,-1828.36962890625,16.640869140625,7677,7677,158220,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.00020142216817475855,0.0,112.72852440550923,112728,1443479,112.72852440550923,0.08361098915338516,0.04067382588982582,0.16301389038562775,-0.058261509984731674,-0.13564041256904602,0.019437016919255257,1.0753505229949951,-18.28754425048828,0.16817012429237366,-0.05233973637223244,49.86441421508789,-0.0321350060403347,4.385323336464353e-06,2.2049061243478718e-08,0.00026091275503858924,5.674497879226692e-05,8.814018656266853e-06,0.038485877215862274,5.894116111448966e-05,6.457579729612917e-05,-3.4043632695102133e-06,5.8945770263671875,7.086946487426758,0.0,0.0
0.0158693827688694,0.0,0.0,0.0,0.0,0.0,0.0,False,1142.5626220703125,Road_Grass_Town05_125,108.69769287109375,-1828.36962890625,16.640869140625,7678,7678,158222,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.00020142216817475855,0.0,112.74189430475235,112741,1443496,112.74189430475235,0.08361098915338516,0.04067382588982582,0.16301625967025757,-0.058261509984731674,-0.13564041256904602,0.019437016919255257,1.0753505229949951,-18.28754425048828,0.16816894710063934,-0.05233973637223244,49.86441421508789,-0.0321350060403347,4.678871391661232e-06,2.344837390921839e-08,0.00037624925607815385,4.933501622872427e-05,-6.840830906185147e-07,0.02844090573489666,5.731123383156955e-05,6.246061821002513e-05,-2.4498879156453768e-06,7.28373384475708,7.404827117919922,0.0,0.0
0.0158693827688694,0.0,0.0,0.0,0.0,0.0,0.0,False,1142.5631103515625,Road_Grass_Town05_125,108.69769287109375,-1828.36962890625,16.640869140625,7679,7679,158224,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.00020142216817475855,0.0,112.75572980567813,112755,1443512,112.75572980567813,0.08361098915338516,0.04067382588982582,0.16301625967025757,-0.058261509984731674,-0.13564041256904602,0.019437016919255257,1.0753505229949951,-18.28754425048828,0.16818144917488098,-0.05233973637223244,49.86441421508789,-0.0321350060403347,4.517566139838891e-06,6.632413374063617e-08,0.0003126947267446667,3.137324165436439e-05,1.6908188626985066e-07,0.01835002191364765,5.335584137355909e-05,6.016106271999888e-05,-2.7692128696799045e-06,6.397343158721924,6.992094993591309,0.0,0.0
0.0158693827688694,0.0,0.0,0.0,0.0,0.0,0.0,False,1142.5633544921875,Road_Grass_Town05_125,108.69769287109375,-1828.36962890625,16.640869140625,7680,7680,158225,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.00020142216817475855,0.0,112.76890700682998,112768,1443521,112.76890700682998,0.08361098915338516,0.04067382588982582,0.16301919519901276,-0.058261509984731674,-0.13564041256904602,0.019437016919255257,1.0753505229949951,-18.28754425048828,0.16817450523376465,-0.05233973637223244,49.86441421508789,-0.0321350060403347,3.989524884673301e-06,-8.752103930476096e-09,-8.10764977359213e-05,-1.0790075975819491e-05,3.5264565667603165e-06,-0.005718160420656204,-5.371885345084593e-05,-3.8323146327456925e-06,-2.782200454021222e-06,6.609182357788086,6.9677414894104,0.0,0.0
0.0158693827688694,0.0,0.0,0.0,0.0,0.0,0.0,False,1142.5633544921875,Road_Grass_Town05_125,108.69769287109375,-1828.36962890625,16.640869140625,7681,7681,158227,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.0002929776965174824,0.0,112.78387920558453,112783,1443537,112.78387920558453,0.08361098915338516,0.04067382588982582,0.16301026940345764,-0.058261509984731674,-0.13564041256904602,0.019437016919255257,1.0753505229949951,-18.28754425048828,0.16817745566368103,-0.05233973637223244,49.86441421508789,-0.0321350060403347,4.2567262426018715e-06,-1.4391261515811493e-08,0.00010594606283120811,-4.8786554543767124e-05,-1.1617489690252114e-05,-0.03784339502453804,5.658109876094386e-05,5.8943754993379116e-05,-2.8766874038410606e-06,6.593438148498535,7.101046085357666,0.0,0.0
0.0158693827688694,0.0,0.0,0.0,0.0,0.0,0.0,False,1142.5633544921875,Road_Grass_Town05_125,108.69769287109375,-1828.36962890625,16.64111328125,7682,7682,158229,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.0017578662373125553,0.0,112.79692730680108,112796,1443554,112.79692730680108,0.08361098915338516,0.04067382588982582,0.16301488876342773,-0.058261509984731674,-0.13564041256904602,0.019437016919255257,1.0753505229949951,-18.28754425048828,0.16817466914653778,-0.05233973637223244,49.86441421508789,-0.0321350060403347,4.221298695483711e-06,7.204013030559508e-08,0.00016305220196954906,-8.388719834329095e-06,8.827860256133135e-06,0.0019324554596096277,-2.896191472245846e-05,-7.122367969714105e-05,-2.653603132785065e-06,6.747292995452881,7.179234504699707,0.0,0.0
0.0158693827688694,0.0,0.0,0.0,0.0,0.0,0.0,False,1142.562744140625,Road_Grass_Town05_125,108.69769287109375,-1828.36962890625,16.640869140625,7683,7683,158230,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.006189153995364904,0.0,112.81126480549574,112811,1443562,112.81126480549574,0.08361098915338516,0.04067382588982582,0.16301117837429047,-0.058261509984731674,-0.13564041256904602,0.019437016919255257,1.0753505229949951,-18.28754425048828,0.16818496584892273,-0.05233973637223244,49.86441421508789,-0.0321350060403347,3.790156824834412e-06,-8.015660313276385e-08,-0.00024025476886890829,-6.428486813092604e-05,-1.103820341086248e-05,-0.04513426497578621,-2.844009577529505e-05,-6.922824832145125e-05,-2.783084937618696e-06,6.626046180725098,7.101046085357666,0.0,0.0
