Time (t),[Measured] Speed ~ V(t) (m/s),[Measured] Current Position ~ X(t) (m),[Measured] Current Position ~ Y(t) (m),[Measured] Steering Angle FL ~ delta_fl(t) (deg),[Measured] Steering Angle FR ~ delta_fr(t) (deg),[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle SWA ~ Theta(t) (deg),[Measured] VelocityX ~ Vx(t) (m/s),[Measured] VelocityY ~ Vy(t) (m/s),[Measured] AccelerationX ~ Ax(t) (m/s^2),[Measured] AccelerationY ~ Ay(t) (m/s^2),[Measured] Angular VelocityZ ~ Phi_dot(t) (rad/s^2),[Computed] Rotation direction ~ rotate(t) (CW/CCW),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta_v(t) (deg),[Computed] Center of Rotation to WORLD ~ X_c(t) (m),[Computed] Center of Rotation to WORLD ~ Y_c(t) (m),[Computed] Current Error to Trajectory ~ e(t) (m),[Computed] Predicted Position ~ X_tp(t) (m),[Computed] Predicted Position ~ Y_tp(t) (m),[Computed] Change of Yaw Angle ~ Delta_Phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t) (m),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1742793983.6409652,5.261541473980482e-06,-0.5760005712509155,-27.287099838256836,0.0,0.0,-62.00688552856445,0.0,,,,,,1.0,3004644.769999303,2.5783100780893895e-05,inf,inf,0.010550717983956215,inf,inf,9.153153291490725e-05,-62.00679399703156,inf,inf,inf
1742793983.7251525,4.515809159592997e-06,-0.5760000944137573,-27.287099838256836,0.0,0.0,-62.00688552856445,18.114261299478134,,,,,,1.0,3004644.769999303,2.5783100780893895e-05,inf,inf,0.010550452718169656,inf,inf,9.153153291490725e-05,-62.00679399703156,inf,inf,inf
1742793983.7926784,5.058123669063055e-06,-0.5759996771812439,-27.287099838256836,2.134019613265991,2.9621872901916504,-62.00688552856445,57.5563829462569,,,,,,1.0,58.08095947721496,1.3339321261762445,50.061197235593454,1.16060907846909,0.010550220622814258,1.9451618447480072,-31.370068628286344,4.735110165848497,-57.27177536271597,4.8030201520953995,195.15277476193145,0.012668230565107338
1742793983.8765898,4.405161743584394e-06,-0.57599937915802,-27.287099838256836,6.40411901473999,7.721426963806152,-62.00688552856445,111.88543351542711,,,,,,1.0,22.201623486949295,3.491502601008464,18.35711032204867,-15.691866227055554,0.010550054847393893,2.35218123760923,-31.078689500828574,12.387370762523698,-49.619514766040744,4.7940194108223,249.2239730873828,0.012644291930911558
1742793983.9493775,3.774439129345399e-06,-0.5759990811347961,-27.287099838256836,10.109466552734375,12.180729866027832,-62.00688552856445,160.15808587908566,,,,,,1.0,13.985209625364595,5.5480222062673334,11.080523957438501,-19.5597743684322,0.010549889077787462,2.704261123871241,-30.75907386475742,19.665042500614312,-42.341843027950155,4.778828749024415,297.0614450465266,0.012604028305987348
1742793984.0331292,4.714284432257919e-06,-0.5759987235069275,-27.287099838256836,14.0648775100708,17.348857879638672,-62.00688552856445,214.47340311899165,,,,,,1.0,9.712483367092258,8.00222630721998,7.282029589002312,-21.57888433813362,0.010549690161934522,3.07187199641739,-30.331421467540345,28.316109409732878,-33.690776118831586,4.752424441956807,350.6203346084619,0.01253415134516222
1742793984.1166446,4.899604192480384e-06,-0.5759982466697693,-27.287099838256836,17.84251594543457,22.129886627197266,-62.00688552856445,269.68138676107054,,,,,,1.0,7.51118641307184,10.370353756751237,5.313442962879246,-22.625297228623857,0.01054942495382191,3.3666388860822596,-29.87980446333537,36.61468728617543,-25.392198242389043,4.718666500310338,404.861224459845,0.012444804531784346
1742793984.1874342,4.398663104888178e-06,-0.5759979486465454,-27.287099838256836,20.866186141967773,26.669940948486328,-62.00688552856445,316.978972746971,,,,,,1.0,6.132790782437883,12.736580104198257,4.071408046823827,-23.285507618349726,0.010549259206310925,3.598114153093297,-29.4000080616658,44.84414215634963,-17.162743372214827,4.677154572581234,450.9695813165806,0.012335128983535455
1742793984.2701523,4.049124825508694e-06,-0.5759976506233215,-27.287099838256836,24.23560333251953,31.83806800842285,-62.00688552856445,372.15948973052156,,,,,,1.0,5.024168829566711,15.611740670906741,3.0620704317791865,-23.822026526508026,0.010549093464615189,3.7911759107536214,-28.793010094024538,54.739351122982285,-7.267534405582171,4.616843755041559,504.4223206481277,0.012175879070864596
1742793984.3381376,3.429444909771693e-06,-0.5759974122047424,-27.287099838256836,26.899057388305664,36.002559661865234,-62.00688552856445,415.7216101565599,,,,,,1.0,4.350587923147132,18.106443153565003,2.4407324113302624,-24.15230216554682,0.010548960875445762,3.8796635173717977,-28.258041142771233,63.21438539365299,1.2074998650885305,4.556369208646788,546.2519729359718,0.012016240129025186
