Time (t),[Measured] Speed ~ V(t) (m/s),[Measured] Current Position ~ X(t) (m),[Measured] Current Position ~ Y(t) (m),[Measured] Steering Angle FL ~ delta_fl(t) (deg),[Measured] Steering Angle FR ~ delta_fr(t) (deg),[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle SWA ~ Theta(t) (deg),[Measured] VelocityX ~ Vx(t) (m/s),[Measured] VelocityY ~ Vy(t) (m/s),[Measured] AccelerationX ~ Ax(t) (m/s^2),[Measured] AccelerationY ~ Ay(t) (m/s^2),[Measured] Angular VelocityZ ~ Phi_dot(t) (rad/s^2),[Computed] Rotation direction ~ rotate(t) (CW/CCW),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta_v(t) (deg),[Computed] Center of Rotation to WORLD ~ X_c(t) (m),[Computed] Center of Rotation to WORLD ~ Y_c(t) (m),[Computed] Current Error to Trajectory ~ e(t) (m),[Computed] Predicted Position ~ X_tp(t) (m),[Computed] Predicted Position ~ Y_tp(t) (m),[Computed] Change of Yaw Angle ~ Delta_Phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t) (m),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1742792754.906085,4.033711924969296e-06,1.0349894762039185,-18.331329345703125,0.0,0.0,49.97481155395508,0.0,,,,,,1.0,3004644.769999303,2.5783100780893895e-05,-inf,inf,0.005163529102066696,-inf,inf,9.153153291490725e-05,49.974903085487995,inf,inf,inf
1742792754.9856834,3.617102740926807e-06,1.0349894762039185,-18.331329345703125,0.0,0.0,49.97481155395508,15.2302621539964,,,,,,1.0,3004644.769999303,2.5783100780893895e-05,-inf,inf,0.005163529102066696,-inf,inf,9.153153291490725e-05,49.974903085487995,inf,inf,inf
1742792755.0674598,3.87138525484591e-06,1.0349894762039185,-18.331329345703125,2.453882932662964,3.2608413696289062,49.97481155395508,62.761314737388226,,,,,,1.0,52.75450246829936,1.46864322915091,-40.21868411871351,14.54984985459042,0.005163529102066696,3.8519931640112617,-14.446924699137607,5.213199419861024,55.188010973816105,4.794327830531993,200.10868988318595,0.00618891281945006
1742792755.152561,4.0711511513895695e-06,1.0349894762039185,-18.331329345703125,6.7282280921936035,8.043152809143066,49.97481155395508,118.40876491592151,,,,,,1.0,21.305892931533936,3.6384840518331623,-16.116925038518293,-5.6919898815677765,0.005163529102066696,3.4250378164386213,-14.180379680903807,12.908153746316366,62.88296530027144,4.786204569227927,255.5234257674167,0.006178426645413248
1742792755.2218776,4.035198664897357e-06,1.0349894762039185,-18.331329345703125,10.472911834716797,12.46784782409668,49.97481155395508,162.2318185979797,,,,,,1.0,13.656259439087869,5.68209685261222,-10.240632136761864,-10.627188958294841,0.005163529102066696,2.998110106224429,-13.97817772154768,20.13873146519281,70.11354301914788,4.772059548175417,298.94125444575866,0.006160167088449753
1742792755.3023696,4.2744983141088996e-06,1.0349894762039185,-18.331329345703125,14.368515968322754,17.255285263061523,49.97481155395508,213.319803460799,,,,,,1.0,9.767423225061922,7.956922883572304,-7.242082390036886,-13.145518147967131,0.005163529102066696,2.5025894980090087,-13.811796056806298,28.156836795720153,78.13164834967523,4.749035155900338,349.36963905697013,0.00613044530855731
1742792755.3831322,4.573583376872406e-06,1.0349894762039185,-18.331329345703125,17.758377075195312,22.0863037109375,49.97481155395508,263.9683217871639,,,,,,1.0,7.527059224852727,10.348243904334995,-5.504751513643162,-14.604613853456033,0.005163529102066696,1.968412947263647,-13.7054845442463,36.537475453194155,86.51228700714923,4.716788505026657,399.0943588840882,0.006088818678499701
1742792755.4508708,4.777744884952771e-06,1.0349894762039185,-18.331329345703125,20.482093811035156,26.0931396484375,49.97481155395508,306.472975859859,,,,,,1.0,6.282326645061258,12.428507436814106,-4.532599475125313,-15.421074830324216,0.005163529102066696,1.500888962989226,-13.670461982666337,43.77673387597525,93.75154542993033,4.682276494525178,440.6103166846603,0.0060442677358508974
1742792755.5176601,4.7282151905755895e-06,1.0349894762039185,-18.331329345703125,23.108856201171875,30.056392669677734,49.97481155395508,348.4969634083071,,,,,,1.0,5.365542371666917,14.595600740031243,-3.810705181699917,-16.027357074924833,0.005163529102066696,1.0188896870181727,-13.689824541203656,51.25665265734441,101.2314642112995,4.640188759896563,481.4285794513653,0.00598993742520217
1742792755.6099277,4.381886438824117e-06,1.0349894762039185,-18.331329345703125,26.266521453857422,35.01815414428711,49.97481155395508,404.4740134891812,,,,,,1.0,4.4962960521554995,17.50037207647935,-3.11830076481498,-16.608872274398788,0.005163529102066696,0.39363708868631253,-13.80120942039123,61.16584372395857,111.14065527791364,4.573281302177766,535.4888720596208,0.005903567773933094
