Time (t),[Measured] Current Position ~ r(t) (m)_X,[Measured] Current Position ~ r(t) (m)_Y,[Measured] Steering Angles ~ delta(t) (deg)_FL,[Measured] Steering Angles ~ delta(t) (deg)_FR,[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle ~ Theta(t) (deg),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta(t) (deg),[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_X,[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_Y,[Computed] Current Error to Trajectory ~ e(t),[Computed] Predicted Position ~ r_tp(t) (m)_X,[Computed] Predicted Position ~ r_tp(t) (m)_Y,[Computed] Change of Yaw Angle ~ Delta_phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1741673402.335136,-1.47066772,-13.22415039,10,10,-90,4.536751165357343,17.09374533475223,4.536751165357343,15.56951953851044,-11.872060243499998,0.0,-1.4238349092288463,-13.721934342692466,1.6759281945249833,-88.32407180547501,-0.09054023202177386,1.9429645798659074,-0.0
1741673402.3392577,-1.4238349092288463,-13.721934342692466,1.9429645798659074,1.9429645798659074,-88.32407180547501,0.8746014295631951,88.57985465540057,0.8746014295631951,87.06826942198352,-9.780091904730735,0.09054023202177386,-1.4001750533845865,-14.221373575667767,0.3234131492763129,-88.00065865619868,-0.11784912368406125,-2.501527273642776,-0.0026675217504794077
1741673402.3422587,-1.4001750533845865,-14.221373575667767,-2.501527273642776,-2.501527273642776,-88.00065865619868,-1.126257993027942,68.78889965855191,-1.126257993027942,-70.18108840290145,-15.26955058389543,0.11784912368406125,-1.3943732604515162,-14.721338812977564,-0.41646093917392124,-88.41711959537261,-0.08877286831357109,-3.669413337847072,-0.00261545118441873
1741673402.3472583,-1.3943732604515162,-14.721338812977564,-3.669413337847072,-3.669413337847072,-88.41711959537261,-1.653038450514475,46.871146399144415,-1.653038450514475,-48.26548452093322,-14.663945628941253,0.08877286831357109,-1.39765235175782,-15.221325689614394,-0.6112052287473835,-89.02832482412,-0.03205463153644211,-2.5713360009570168,-0.0007113953960561549
1741673402.350771,-1.39765235175782,-15.221325689614394,-2.5713360009570168,-2.5713360009570168,-89.02832482412,-1.1577210650147323,66.91968650639708,-1.1577210650147323,-68.31698606641166,-15.004030265692887,0.03205463153644211,-1.401143782647324,-15.721312336318434,-0.42809360372306304,-89.45641842784306,-0.12687499901264496,-4.792422049590254,-0.0010167328361341977
1741673402.354771,-1.401143782647324,-15.721312336318434,-4.792422049590254,-4.792422049590254,-89.45641842784306,-2.1606086501272403,35.863700923223206,-2.1606086501272403,-37.250562818563886,-14.70928531214149,0.12687499901264496,-1.4187366495699862,-16.220998679617313,-0.798799036883293,-90.25521746472637,0.05441853247957165,-0.6016325309397171,0.0017260878136538102
1741673402.3582842,-1.4187366495699862,-16.220998679617313,-0.6016325309397171,-0.6016325309397171,-90.25521746472637,-0.2707425745993686,286.13655362927403,-0.2707425745993686,-287.54323435405104,-13.594377999568957,0.05441853247957165,-1.4237632858209395,-16.720973348289707,-0.1001196435519319,-90.3553371082783,0.13942440995028016,3.723472551027058,0.0018968179453311084
1741673402.3618004,-1.4237632858209395,-16.720973348289707,3.723472551027058,3.723472551027058,-90.3553371082783,1.6774460028378126,46.18934193095847,1.6774460028378126,44.753282139938904,-15.655241786258234,0.13942440995028016,-1.4095214532056488,-17.220768035082827,0.6202272766596805,-89.73510983161863,0.06553319956107748,3.554833879256972,0.0022842319202392965
1741673402.3657973,-1.4095214532056488,-17.220768035082827,3.554833879256972,3.554833879256972,-89.73510983161863,1.6013139491136785,48.384731228299515,1.6013139491136785,46.949546447748006,-15.645087932480536,0.06553319956107748,-1.390656852860758,-17.720409808864,0.5920853341391599,-89.14302449747946,0.17874194841069896,6.72189358205275,0.0029283829437835376
1741673402.3698175,-1.390656852860758,-17.720409808864,6.72189358205275,6.72189358205275,-89.14302449747946,3.0359622225145615,25.52907990575171,3.0359622225145615,24.079518653370805,-15.98718145806376,0.17874194841069896,-1.3518279420226733,-18.218891828883475,1.1221669508773318,-88.02085754660214,0.08369347710309752,5.433603727905701,0.003739883791668467
1741673402.3738246,-1.3518279420226733,-18.218891828883475,5.433603727905701,5.433603727905701,-88.02085754660214,2.450982104110786,31.616995905177475,2.450982104110786,30.17070515772324,-15.776692606167892,0.08369347710309752,-1.3092662560337622,-18.717071809102634,0.9060914529153573,-87.11476609368681,0.07314807669751934,4.546520141244337,0.001530504220554864
1741673402.3773322,-1.3092662560337622,-18.717071809102634,4.546520141244337,4.546520141244337,-87.11476609368681,2.049364710821688,37.80956091398184,2.049364710821688,36.36015483211605,-15.46474781051989,0.07314807669751934,-1.262964489033486,-19.21491968053435,0.7576890358953434,-86.35707705779149,0.18672927800609243,7.398764481458751,0.0034147218873155157
1741673402.3815868,-1.262964489033486,-19.21491968053435,7.398764481458751,7.398764481458751,-86.35707705779149,3.344271730676404,23.177860746829367,3.344271730676404,21.742762724062523,-16.39539060708477,0.18672927800609243,-1.1967926333714374,-19.710511842067955,1.2360023243499758,-85.1210747334415,-0.08115360417493452,1.0193922249269014,-0.003788438478794433
1741673402.3845878,-1.1967926333714374,-19.710511842067955,1.0193922249269014,1.0193922249269014,-85.1210747334415,0.45876510580530633,168.86612716825098,0.45876510580530633,166.93708362850725,-4.001643074419762,0.08115360417493452,-1.1495428923197721,-20.208274113964066,0.16964852713177717,-84.95142620630973,-0.05067934647817037,-0.9930912250348709,-0.00102820290598345
1741673402.3890991,-1.1495428923197721,-20.208274113964066,-0.9930912250348709,-0.9930912250348709,-84.95142620630973,-0.44692674405240695,173.33902156804845,-0.44692674405240695,-173.92981871064654,-34.114844011364376,0.05067934647817037,-1.1101479640495597,-20.70671956362097,-0.16527086340622232,-85.11669706971594,-0.15505076210757396,-4.888803883577875,-0.0019644678236385277
1741673402.3921008,-1.1101479640495597,-20.70671956362097,-4.888803883577875,-4.888803883577875,-85.11669706971594,-2.20422818807069,35.154332903970264,-2.20422818807069,-36.226057614921004,-22.34989067917762,0.15505076210757396,-1.0903297360071633,-21.206322429319602,-0.8149177466913538,-85.93161481640729,-0.1317590599026487,-5.978847210587272,-0.005107335663120792
1741673402.3961005,-1.0903297360071633,-21.206322429319602,-5.978847210587272,-5.978847210587272,-85.93161481640729,-2.6982929775271987,28.721010955914608,-2.6982929775271987,-29.803129553772248,-21.89305160062092,0.1317590599026487,-1.0827260296094927,-21.706258294995536,-0.9974540868534995,-86.92906890326078,-0.017574609006058776,-3.201768438847086,-0.000578903490198732
1741673402.400212,-1.0827260296094927,-21.706258294995536,-3.201768438847086,-3.201768438847086,-86.92906890326078,-1.4419928804363706,53.72927895573511,-1.4419928804363706,-54.79029219076368,-23.23359393212506,0.017574609006058776,-1.070838503388913,-22.20611515706557,-0.533189544198848,-87.46225844745965,0.09762105353379855,1.354644299117293,0.0004289129616540105
1741673402.4042134,-1.070838503388913,-22.20611515706557,1.354644299117293,1.354644299117293,-87.46225844745965,0.6096805329178707,127.06740122955333,0.6096805329178707,125.80489029601402,-15.229447123351719,0.09762105353379855,-1.0424037021340808,-22.705305641252608,0.22545428236772844,-87.23680416509191,0.1735993931840921,5.582936810658184,0.004236738913864799
1741673402.407725,-1.0424037021340808,-22.705305641252608,5.582936810658184,5.582936810658184,-87.23680416509191,2.5186794720962618,30.767716100320822,2.5186794720962618,29.594668628630775,-19.87296508450037,0.1735993931840921,-0.9923325679577069,-23.202786675792584,0.9311022522156738,-86.30570191287624,0.05326137488723136,4.0445054681474755,0.0023115355901434506
1741673402.4117272,-0.9923325679577069,-23.202786675792584,4.0445054681474755,4.0445054681474755,-86.30570191287624,1.8224416755754194,42.51555722154113,1.8224416755754194,41.32629910626183,-19.11548694615684,0.05326137488723136,-0.9413389438954738,-23.700176632387823,0.6738213404392661,-85.63188057243697,-0.07109319320462558,-0.21422828579117542,-0.000946630303800483
1741673402.4157298,-0.9413389438954738,-23.700176632387823,-0.21422828579117542,-0.21422828579117542,-85.63188057243697,-0.09640308687468525,803.5955899275313,-0.09640308687468525,-802.3045602091859,-83.55717082934211,0.07109319320462558,-0.9042508329202974,-24.1987991990241,-0.035649635358407886,-85.66753020779538,0.16855781208845264,4.732422531439087,0.002995828275238334
1741673402.4197762,-0.9042508329202974,-24.1987991990241,4.732422531439087,4.732422531439087,-85.66753020779538,2.1334596215673827,36.3198642196731,2.1334596215673827,35.18458257100157,-20.10873312627383,0.16855781208845264,-0.8445267287365112,-24.695215438789315,0.7887664332462917,-84.87876377454909,-0.035666335803661825,1.1116943654443021,-0.00150295988206932
1741673402.4237757,-0.8445267287365112,-24.695215438789315,1.1116943654443021,1.1116943654443021,-84.87876377454909,0.5003125345471767,154.8432990827546,0.5003125345471767,153.2540734785137,-9.527200242414679,0.035666335803661825,-0.7947448319106911,-25.192730810935114,0.1850121376013214,-84.69375163694778,-0.11630770541073533,-2.831657787895835,-0.0010370674194331655
1741673402.427285,-0.7947448319106911,-25.192730810935114,-2.831657787895835,-2.831657787895835,-84.69375163694778,-1.2750739361838408,60.76153823425995,-1.2750739361838408,-61.405955882622195,-29.464220429270075,0.11630770541073533,-0.7616477325904398,-25.691632776553984,-0.47148065353599383,-85.16523229048377,-0.07757073739651268,-3.497311869452741,-0.002255518618401777
1741673402.431808,-0.7616477325904398,-25.691632776553984,-3.497311869452741,-3.497311869452741,-85.16523229048377,-1.5753507219372962,49.18195009981754,-1.5753507219372962,-49.86403811922445,-28.487965006374846,0.07757073739651268,-0.7357572318985888,-26.19095985249412,-0.5824878781422586,-85.74772016862605,0.09018810617814883,1.0083482012055403,0.0017489894751584966
1741673402.4348097,-0.7357572318985888,-26.19095985249412,1.0083482012055403,1.0083482012055403,-85.74772016862605,0.45379405388595695,170.7159187999856,0.45379405388595695,169.40462613307514,-12.184715525657747,0.09018810617814883,-0.6940054685066741,-26.68921341398959,0.16781030121804658,-85.57990986740799,0.05342241095961067,1.98423339358552,0.0012045165179795174
1741673402.4393234,-0.6940054685066741,-26.68921341398959,1.98423339358552,1.98423339358552,-85.57990986740799,0.8931898009100091,86.73654432964008,0.8931898009100091,85.6698546479106,-18.657290354128413,0.05342241095961067,-0.646270089111141,-27.18692883594715,0.3302862706596376,-85.24962359674834,0.1467747790702355,5.0979774907548006,0.0019602656414990463
1741673402.442323,-0.646270089111141,-27.18692883594715,5.0979774907548006,5.0979774907548006,-85.24962359674834,2.2989285703580626,33.70694086991132,2.2989285703580626,32.80587702919269,-23.05029784164096,0.1467747790702355,-0.5812302952696413,-27.68267599033862,0.8499107013924794,-84.39971289535586,0.06932109361634799,4.284831618082069,0.002543647050111647
1741673402.4463224,-0.5812302952696413,-27.68267599033862,4.284831618082069,4.284831618082069,-84.39971289535586,1.9310453706459048,40.12527525636285,1.9310453706459048,39.19789762330303,-22.423522404758785,0.06932109361634799,-0.5126094873779294,-28.1779415250038,0.7139612020978805,-83.68575169325797,0.03936755782553639,3.0588428272161305,0.0006822505403677501
1741673402.449733,-0.5126094873779294,-28.1779415250038,3.0588428272161305,3.0588428272161305,-83.68575169325797,1.377523013839745,56.24335994130237,1.377523013839745,55.22469701305684,-20.650113049042766,0.03936755782553639,-0.44348596501397,-28.67313875054242,0.5093559450651445,-83.17639574819283,0.062301486262226,3.162329123948659,0.0006131643407612607
1741673402.453248,-0.44348596501397,-28.67313875054242,3.162329123948659,3.162329123948659,-83.17639574819283,1.4242014699048045,54.40033504490691,1.4242014699048045,53.39417996729519,-20.869153873621837,0.062301486262226,-0.3694856167294205,-29.167630599340534,0.5266123771644536,-82.64978337102838,0.14348507880802772,5.534746189305803,0.0022348334165481886
1741673402.457245,-0.3694856167294205,-29.167630599340534,5.534746189305803,5.534746189305803,-82.64978337102838,2.496830187537934,31.03678581446637,2.496830187537934,30.210060172221223,-23.859763510336503,0.14348507880802772,-0.2800119650815027,-29.659554433735128,0.9230301722541213,-81.72675319877425,0.6418385814944408,20.884151111685437,0.02302356486194064
1741673403.108237,-0.37066772,-29.02415039,-10,-10,-80,-4.536751165357343,17.09374533475223,-4.536751165357343,-17.38676423494206,-30.65159899549897,0.0,-0.4255434400939606,-28.527188790812477,1.6759281945249833,-78.32407180547501,-0.08286381841697098,-6.9106247001727725,-0.0
1741673403.111743,-0.4255434400939606,-28.527188790812477,-6.9106247001727725,-6.9106247001727725,-78.32407180547501,-3.1218562069423337,24.8273458840693,-3.1218562069423337,-24.976708194561184,-32.22007558114589,0.08286381841697098,-0.5048883650871971,-28.033533107818215,1.153884506636827,-77.17018729883819,-0.1476126725592602,-7.350647777088428,-0.003057937423748583
1741673403.1157491,-0.5048883650871971,-28.033533107818215,-7.350647777088428,-7.350647777088428,-77.17018729883819,-3.3223309238333387,23.330754973792963,-3.3223309238333387,-23.51517304372164,-31.887223112912825,0.1476126725592602,-0.592754179961144,-27.54132377198441,1.2279023884448164,-75.94228491039338,-0.26925047510723227,-11.035788851601659,-0.009936195554607279
1741673403.1197708,-0.592754179961144,-27.54132377198441,-11.035788851601659,-11.035788851601659,-75.94228491039338,-5.015591728218386,15.465391245011363,-5.015591728218386,-15.865958004163923,-29.971873361199115,0.26925047510723227,-0.679302199031568,-27.048893406133764,1.8523870041620867,-74.0898979062313,-0.39896080208982393,-16.444976803668897,-0.026855096377961886
1741673403.123779,-0.679302199031568,-27.048893406133764,-16.444976803668897,-16.444976803668897,-74.0898979062313,-7.5660888718494945,10.268802088707687,-7.5660888718494945,-10.839404973845072,-28.53906384681305,0.39896080208982393,-0.7638732355519835,-26.556147679221485,2.7897986064065288,-71.30009929982478,-0.5547624892459584,-23.458863504832063,-0.05533212191972872
1741673403.127286,-0.7638732355519835,-26.556147679221485,-23.458863504832063,-23.458863504832063,-71.30009929982478,-11.049747228000795,7.054583698012212,-11.049747228000795,-7.755666840888742,-27.495282032033508,0.5547624892459584,-0.8479334345613854,-26.063370603428826,4.060890193224775,-67.2392091066,-0.7309311161907472,-31.989381264258903,-0.10137329137132645
1741673403.130296,-0.8479334345613854,-26.063370603428826,-31.989381264258903,-31.989381264258903,-67.2392091066,-15.699359346525526,4.996828180806147,-15.699359346525526,-5.806860248656807,-26.677648000818557,0.7309311161907472,-0.9341030571336999,-25.571063516489268,5.73321489551785,-61.50599421108215,-0.9151929430181891,-41.91770588407507,-0.167235749842545
1741673403.1348114,-0.9341030571336999,-25.571063516489268,-41.91770588407507,-41.91770588407507,-61.50599421108215,-21.999348135187986,3.609461887866189,-21.999348135187986,-4.520400886205804,-25.979331812039227,0.9151929430181891,-1.02483160582775,-25.079770515608683,7.93688661815376,-53.569107592928376,-1.1120718875707218,-53.85786097166266,-0.2544400859084104
1741673403.138324,-1.02483160582775,-25.079770515608683,-47.95,-53.85786097166266,-53.569107592928376,-31.63936717621397,2.5775160379594437,-31.63936717621397,-3.5933398060989092,-25.295071586386236,1.1120718875707218,-1.1145108469812226,-24.58867515563529,11.114534045429643,-42.45457354749872,-1.326296293102035,-69.63495716551027,-0.3687342055370078
1741673403.1418314,-1.1145108469812226,-24.58867515563529,-47.95,-69.63495716551027,-42.45457354749872,-50.480980954295,1.7527439245336505,-50.480980954295,-2.8649547679954708,-24.498912444146125,1.326296293102035,-1.1599918714772826,-24.092448686246442,16.344595097748496,-26.109978449750223,-1.589964540196925,-96.03010981866615,-0.5271910189567157
1741673403.1458387,-1.1599918714772826,-24.092448686246442,-47.95,-69.99,-26.109978449750223,-51.01806904458427,1.739370821172927,-51.01806904458427,-2.855652935380377,-24.479933408410822,1.589964540196925,-1.339428633460253,-23.627598544748295,16.470260054852908,-9.639718394897315,-1.7364023525673469,-100.76233221393235,-0.6902045420241502
