Time (t),[Measured] Current Position ~ r(t) (m)_X,[Measured] Current Position ~ r(t) (m)_Y,[Measured] Steering Angles ~ delta(t) (deg)_FL,[Measured] Steering Angles ~ delta(t) (deg)_FR,[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle ~ Theta(t) (deg),[Computed] Rotation direction ~ (CW/CCW),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta(t) (deg),[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_X,[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_Y,[Computed] Current Error to Trajectory ~ e(t),[Computed] Predicted Position ~ r_tp(t) (m)_X,[Computed] Predicted Position ~ r_tp(t) (m)_Y,[Computed] Change of Yaw Angle ~ Delta_phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1741762892.914624,1.0363352298736572,-18.329700469970703,0.0,0.0,49.970584869384766,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300699.4229541346,1932510.4774612423,0.0036769903885357454,1.036338114645332,-18.32969703595154,8.550379146028373e-11,49.97058486947027,0.003674396762108012,0.10526371336266213,3.377680394484506e-06
1741762892.9644992,1.0176753997802734,-18.336271286010742,0.0,0.0,49.97141647338867,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300727.4905352374,1932477.0777959817,0.004393981587949443,1.4110827599652112,-17.8679008516483,1.1663978032885404e-05,49.97142813736671,0.5926533874456152,16.97826890738266,0.0006510270181179753
1741762893.0095441,0.992957353591919,-18.349952697753906,0.0,0.0,49.9734001159668,1.6891994994964445,1.0,3004644.769999303,2.5783100780893895e-05,-2300794.418980136,1932397.409218077,0.017042712052175384,1.4124010857194662,-17.85054959449917,1.2436432773097966e-05,49.97341255239957,0.607087522503918,19.080975916760387,0.002586604459125704
1741762893.0571213,0.9653915762901306,-18.365131378173828,0.0,0.0,49.97639846801758,11.19266335032197,1.0,3004644.769999303,2.5783100780893895e-05,-2300895.5688675833,1932276.9882031872,0.02875152922009795,1.3773517655208707,-17.874586298363283,1.2215308147327607e-05,49.97641068332573,0.5667520210272773,27.428912768008306,0.004073746823278832
1741762893.1038084,0.9400117993354797,-18.37899398803711,1.2794767618179321,1.6088588237762451,49.97890090942383,22.71492660298471,1.0,134.53432336011383,0.5758408796639769,-102.95169185138828,67.09613733396709,0.03661344995600082,1.3608602750997392,-17.86488685255263,0.28295395888706737,50.26185486831089,0.5650500473988813,38.902418067796226,0.005172107908268709
1741762893.146933,0.9136371612548828,-18.393051147460938,2.5415616035461426,2.654147148132324,49.968597412109375,33.605456709494305,1.0,67.70437963231312,1.1443012939355697,-51.78640245338239,24.110935089267954,0.04526032141706044,1.3146022124129857,-17.89104492215001,0.5437114983083845,50.51230891041776,0.5177720883095157,48.43853441439941,0.005858632784417822
1741762893.198626,0.8856651186943054,-18.40800666809082,3.5127370357513428,3.7191286087036133,49.94598388671875,44.509720145268105,1.0,48.96560725752417,1.5823127990242618,-37.450267912576656,12.054871277369493,0.06106571562853006,1.2571580942564609,-17.934557960674415,0.7041819471396222,50.650165833858374,0.4511452586108763,57.434079778138745,0.006887377017372858
1741762893.2446685,0.8598706722259521,-18.42247200012207,4.357574462890625,4.615684509277344,49.915401458740234,53.2990508743553,1.0,39.45369163883539,1.9639285372557747,-30.178836547714667,5.93307024486019,0.06907865282034895,1.2405195135412086,-17.929407594382177,0.904604502726938,50.820005961467174,0.44797583723843437,66.1326132731562,0.007736391833124739
1741762893.2918873,0.8336918354034424,-18.436264038085938,5.049478530883789,5.372513294219971,49.87876510620117,60.97598193304239,1.0,34.0318731624028,2.2769670543804414,-26.040639711595592,2.442880935878989,0.0778342020133979,1.200228166597789,-17.95573441381287,1.01751803882145,50.89628314502262,0.40712135092043955,72.63914951174525,0.007921991367877235
1741762893.3382044,0.8084715604782104,-18.449586868286133,5.6235785484313965,6.004334926605225,49.83774185180664,68.25464644306771,1.0,30.544371902652315,2.537108368541318,-23.38333520361748,0.19753463655182912,0.0909950969326389,1.1772451800652632,-17.96111471146397,1.1481060987343528,50.98584795054099,0.3935893742842341,79.53015144690848,0.008953675816162646
1741762893.3840947,0.7824620008468628,-18.46342658996582,6.26564359664917,6.711528301239014,49.790016174316406,75.72557756279183,1.0,27.399551470807342,2.8285329732154376,-20.989528829055814,-1.8286486802955295,0.10210224509711645,1.144321945971658,-17.978821145945442,1.2647391884878993,51.05475536280431,0.3663463606293703,86.2206277148121,0.009351196475854147
1741762893.4311616,0.7574049830436707,-18.476491928100586,6.8205485343933105,7.353399276733398,49.739501953125,82.27637562181462,1.0,25.157435644908322,3.080854662552879,-19.28664792247394,-3.273449096202924,0.11056841077082485,1.1199584040001724,-17.98626617737438,1.3886790507851496,51.12818100391015,0.3529111604739578,92.38653564092557,0.009755206539223266
1741762893.4753296,0.7319270372390747,-18.48973274230957,7.357680797576904,7.970518589019775,49.68354797363281,88.93704031495102,1.0,23.30828274507959,3.3255376848279874,-17.88511937739856,-4.465410037814953,0.12064739337440698,1.0891700161060562,-18.002484556931453,1.4852199706034157,51.16876794423622,0.33118583292806386,98.42481554560246,0.009989176866325689
1741762893.5258317,0.7065598368644714,-18.50275993347168,7.856771469116211,8.568253517150879,49.62385177612305,95.08957182531205,1.0,21.815905034400185,3.5533130608026453,-16.75690999069084,-5.427556912025604,0.13531702242279242,1.0563447522152352,-18.0220663480577,1.5613699729518224,51.18522174907487,0.30836712685287754,103.92363927993463,0.010431830354700728
1741762893.5756044,0.681657612323761,-18.5165958404541,8.280486106872559,9.034223556518555,49.55868911743164,100.48677022614216,1.0,20.689540924802348,3.7470288956570643,-15.907946272421565,-6.153661454705944,0.1478510707200923,1.0447592058243487,-18.013799761105332,1.717588111260307,51.276277228691946,0.3162360528420541,109.54626580500505,0.011688959753248351
1741762893.619776,0.6561353802680969,-18.530656814575195,8.697103500366211,9.533251762390137,49.488624572753906,105.78783532212287,1.0,19.68856402466,3.9378230129244924,-15.155604801514862,-6.799142599567567,0.1578641309022865,1.0222161836564752,-18.020446513324018,1.8274973140704647,51.31612188682438,0.3096513344232933,114.65869261364725,0.012220709697866629
1741762893.6708453,0.6296975016593933,-18.543987274169922,9.15229320526123,10.084376335144043,49.4158935546875,111.74810022278511,1.0,18.698563067620857,4.146667771288446,-14.41340622733172,-7.438074840127934,0.16712762686496982,0.9665830941207361,-18.07255598712345,1.7755499990677404,51.19144355375524,0.26513981918466967,119.34379653285677,0.01107804719193525
1741762893.7117014,0.604666531085968,-18.55727767944336,9.584680557250977,10.573997497558594,49.341251373291016,116.32129886776329,1.0,17.844755514171784,4.345443479101898,-13.774473005475228,-7.989607853570346,0.17797104350744017,0.9456636227791186,-18.076870961375604,1.8916468528542558,51.232898226145274,0.26680879805143737,123.96480790041612,0.011871060051545052
1741762893.758362,0.5802406072616577,-18.569551467895508,9.914741516113281,10.995377540588379,49.26731491088867,120.6060975981933,1.0,17.242817833362906,4.497447647569213,-13.327763348116887,-8.377290049951371,0.19117925459318733,0.9230498277302956,-18.084457023978253,1.973883716491263,51.24119862737994,0.2678239952321953,128.27868988776163,0.012800597942665111
1741762893.804586,0.5537731647491455,-18.58325958251953,10.20146369934082,11.340673446655273,49.183204650878906,124.49262977996156,1.0,16.751322617442234,4.629689636401576,-12.966105514568074,-8.692875872562903,0.20020047232764737,0.8791174363115779,-18.12243635405233,1.9295181922526239,51.11272284313153,0.25660907065861893,131.84393814671813,0.012843314287353521
1741762893.8508024,0.5297183990478516,-18.59494400024414,10.514036178588867,11.724313735961914,49.106876373291016,128.72249519333474,1.0,16.24584032825101,4.77406964129502,-12.59357230479391,-9.018589314170354,0.20886790718038092,0.8504017445584537,-18.1392740325107,1.9652310152826968,51.07210738857371,0.26197696088086897,136.22758228740358,0.013679644887165901
1741762893.8994749,0.5043156147003174,-18.608915328979492,10.862103462219238,12.156705856323242,49.01826477050781,133.39182714316235,1.0,15.716935799824114,4.9351180379702635,-12.203431936377498,-9.360389872785479,0.21919898315156872,0.8296333479718587,-18.144539247066433,2.067060109438536,51.085324879946356,0.2728449525678646,141.20825926495525,0.014951834040228483
1741762893.945076,0.47961321473121643,-18.621906280517578,11.197578430175781,12.585803031921387,48.93150329589844,138.0062257759331,1.0,15.238036542014514,5.09062148028634,-11.8516750182346,-9.669974188991837,0.23233471419116372,0.810271563640109,-18.14776083489895,2.1736501707654208,51.10515346666386,0.2842395612710121,146.1490893916727,0.0165096793074306
1741762893.9896262,0.4555327892303467,-18.63396453857422,11.526713371276855,12.99384880065918,48.84626388549805,142.4008911404767,1.0,14.795049127188928,5.243463505531504,-11.527517462381468,-9.956408123126375,0.24084555649755088,0.7922582727159178,-18.148880552914562,2.2869418586050463,51.133205744103094,0.29641270518756174,150.8924896411281,0.0178474207334607
1741762894.0396948,0.42949938774108887,-18.6470890045166,11.890398979187012,13.447943687438965,48.751121520996094,147.26248970000307,1.0,14.333824694324989,5.412680023966484,-11.190847597465877,-10.25506503463709,0.2506600800295321,0.7475237215896744,-18.188148963097237,2.2320400886070617,50.98316160960316,0.3071873230814272,156.06275826624682,0.019249899746912075
1741762894.0844946,0.40538379549980164,-18.659786224365234,12.209534645080566,13.835931777954102,48.65825653076172,151.49235511337625,1.0,13.951517226446,5.561462661287383,-10.912995122016909,-10.502634049780479,0.2619623897137188,0.7387042960117256,-18.176142607912844,2.4124118085905466,51.07066833935227,0.3218848158510952,160.713675832183,0.021080428893228288
1741762894.135211,0.37882131338119507,-18.673391342163086,12.546095848083496,14.288741111755371,48.55500793457031,156.53248695333718,1.0,13.569194154881558,5.718676578918664,-10.63685981322158,-10.750147099437811,0.2769087508198998,0.6877748056200428,-18.22515082937706,2.2988792450728224,50.85388717964314,0.32669290145342056,165.89154917841935,0.022616030810798844
1741762894.1837933,0.3562399446964264,-18.685327529907227,12.849108695983887,14.67261028289795,48.46285629272461,160.8584856715598,1.0,13.241932520495158,5.860497087689606,-10.400463987069033,-10.962497905884126,0.28869107635360175,0.6987454014216752,-18.18443170700602,2.625760190560361,51.08861648328497,0.3444144218392336,170.72523205897303,0.024857342538117926
1741762894.2270734,0.3328936994075775,-18.697649002075195,13.137585639953613,15.047614097595215,48.36566162109375,164.66261787774283,1.0,12.944240846654463,5.995765332213653,-10.187003142286605,-11.155425090236545,0.2966242843476227,0.6945869456062415,-18.165729524087475,2.847509429025497,51.21317105011924,0.36040158611683726,174.98736278490057,0.026725965639913744
1741762894.2701087,0.3052932024002075,-18.71112060546875,13.435455322265625,15.433669090270996,48.25334167480469,168.7002166814173,1.0,12.650114559140297,6.135701344612393,-9.979116142371192,-11.345231467791475,0.3066059332203549,0.6177796886980023,-18.254008284626828,2.508121411392408,50.7614630861971,0.36027210218129324,179.0212521470643,0.02761539102563859
1741762894.318295,0.28120529651641846,-18.722782135009766,13.763296127319336,15.868943214416504,48.15305709838867,173.54808191167942,1.0,12.340931385285767,6.290034819837328,-9.758615577616796,-11.546391379786755,0.31616792054685516,0.5928159282816949,-18.265502424785442,2.569318089861276,50.72237518824995,0.3724480282674163,184.21793196552548,0.029439029652271336
1741762894.3684082,0.2557469606399536,-18.736417770385742,14.133999824523926,16.361757278442383,48.03887939453125,179.11008026367992,1.0,12.008382773241683,6.464957875859114,-9.520930806558141,-11.763769158483507,0.3275725086655615,0.5621028981852234,-18.28555481409171,2.601055702514934,50.63993509704619,0.3835218601709575,190.09717223308112,0.03140780446607081
1741762894.414735,0.2320753037929535,-18.748573303222656,14.465072631835938,16.801286697387695,47.931976318359375,183.88927884762109,1.0,11.725601676467,6.621559886501882,-9.320277114678914,-11.948404338521822,0.338961665947691,0.5553964839577805,-18.269860313877174,2.8230026977260594,50.75497901608543,0.3993462220737658,195.32970539228154,0.03384076518101008
1741762894.4614894,0.2062520682811737,-18.761600494384766,14.878308296203613,17.365737915039062,47.813941955566406,190.4675435651723,1.0,11.390051176882203,6.817543214248728,-9.081719594126435,-12.168661224961081,0.34889727091400613,0.5139820331411897,-18.30509146512915,2.76968857607823,50.58363053164464,0.40601196599063377,202.0989296067085,0.035414116723140585
1741762894.5098946,0.18230819702148438,-18.773656845092773,15.327431678771973,17.975505828857422,47.700984954833984,197.38914151432846,1.0,11.045574566997365,7.031218148483041,-8.835986423823563,-12.395955092365837,0.35995962853664654,0.4981251105982114,-18.301806375464103,2.9455631693338717,50.64654812416786,0.42048173559196633,209.43505592020622,0.03783911233753218
1741762894.5584724,0.1565023511648178,-18.7871036529541,15.800390243530273,18.609777450561523,47.573577880859375,203.59660634174628,1.0,10.703655181946633,7.25701437303432,-8.59322797386879,-12.621841818027681,0.37221700690826426,0.4573548782010768,-18.33631329768631,2.901394487323426,50.474972368182804,0.43441400168430594,216.04165077069618,0.040424069866493544
