Time (t),[Measured] Current Position ~ r(t) (m)_X,[Measured] Current Position ~ r(t) (m)_Y,[Measured] Steering Angles ~ delta(t) (deg)_FL,[Measured] Steering Angles ~ delta(t) (deg)_FR,[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle ~ Theta(t) (deg),[Computed] Rotation direction ~ (CW/CCW),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta(t) (deg),[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_X,[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_Y,[Computed] Current Error to Trajectory ~ e(t),[Computed] Predicted Position ~ r_tp(t) (m)_X,[Computed] Predicted Position ~ r_tp(t) (m)_Y,[Computed] Change of Yaw Angle ~ Delta_phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1741763851.1332831,1.0360766649246216,-18.329912185668945,0.0,0.0,49.97597122192383,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300881.0892798854,1932294.1808113998,0.00392431770763188,1.0360793313011527,-18.32990901079029,7.903589150450617e-11,49.97597122200287,0.003921724376139256,0.11234912758317755,3.847523103433718e-06
1741763851.182673,1.0360767841339111,-18.329912185668945,0.0,0.0,49.97597122192383,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300881.089279766,1932294.1808113998,0.003924198528192729,1.0360798644833267,-18.329908518120646,9.132659277948364e-11,49.97597122201516,0.003921202800587298,0.11233418554426537,3.846894564702471e-06
1741763851.2300284,1.0360772609710693,-18.329912185668945,0.0,0.0,49.97597122192383,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300881.0892792894,1932294.1808113998,0.003923721810454259,1.036080349702388,-18.329908507876098,9.157342537939116e-11,49.97597122201541,0.003920717952659372,0.11232029567427747,3.845951635872287e-06
1741763851.2763827,1.0360774993896484,-18.329912185668945,0.0,0.0,49.97597122192383,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300881.089279051,1932294.1808113998,0.003923483451595908,1.0360806258395314,-18.329908463172615,9.269115484720336e-11,49.975971222016526,0.00392044293422523,0.11231241697649513,3.845448243839699e-06
1741763851.325526,1.036077857017517,-18.329912185668945,0.0,0.0,49.97597122192383,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300881.0892786933,1932294.1808113998,0.0039231259133219905,1.036078934557736,-18.32991090300493,3.19347282201717e-11,49.97597122195577,0.003922077571523565,0.11235924588560978,3.84670103872577e-06
1741763851.3672838,1.0360782146453857,-18.329912185668945,0.0,0.0,49.97597122192383,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300881.0892783357,1932294.1808113998,0.003922768375064406,1.036081317346543,-18.329908491810784,9.198698880193499e-11,49.97597122201582,0.00391975094708807,0.11229259300527683,3.844068763341458e-06
1741763851.4177349,1.0360784530639648,-18.329912185668945,0.0,0.0,49.97597122192383,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300881.0892780973,1932294.1808113998,0.003922530016235094,1.0360815664753318,-18.329908478306606,9.230039859771595e-11,49.975971222016135,0.003919502201505362,0.11228546696924599,3.843591258526078e-06
1741763851.4622774,1.036078929901123,-18.329912185668945,0.0,0.0,49.97597122192383,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300881.0892776204,1932294.1808113998,0.003922053298598258,1.0360820111818612,-18.329908517189324,9.134404177876912e-11,49.975971222015175,0.003919056708407028,0.11227270453207762,3.8426873226503545e-06
1741763851.5145187,1.036078929901123,-18.329912185668945,0.0,0.0,49.97597122192383,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300881.0892776204,1932294.1808113998,0.003922053298598258,1.0360820186324418,-18.329908507876098,9.157230792914004e-11,49.97597122201541,0.003919049477267361,0.11227249737518563,3.842680232421558e-06
1741763851.5590675,1.0360788106918335,-18.329912185668945,0.0,0.0,49.97597122192383,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300881.0892777396,1932294.1808113998,0.003922172478004743,1.0360818454064429,-18.329908572370186,8.996228470295909e-11,49.9759712220138,0.00391922115100769,0.11227741546557267,3.842965333424108e-06
1741763851.604941,1.036078929901123,-18.329912185668945,0.0,0.0,49.97597122192383,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300881.0892776204,1932294.1808113998,0.003922053298598258,1.0360819846391678,-18.32990854885429,9.056379865225717e-11,49.975971222014394,0.003919082504843265,0.11227344354553906,3.842712616399813e-06
1741763851.650138,1.036078929901123,-18.329912185668945,0.0,0.0,49.97597122192383,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300881.0892776204,1932294.1808113998,0.003922053298598258,1.0360818761400878,-18.329908677609637,8.735225118180547e-11,49.97597122201118,0.003919187972092491,0.1122764649596678,3.842816028442993e-06
1741763851.6989446,1.036078929901123,-18.329912185668945,0.0,0.0,49.97597122192383,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300881.0892776204,1932294.1808113998,0.003922053298598258,1.0360819189809263,-18.329908626619726,8.86320985278183e-11,49.97597122201246,0.003919146331364572,0.11227527204068499,3.84277519915442e-06
