Time (t),[Measured] Current Position ~ r(t) (m)_X,[Measured] Current Position ~ r(t) (m)_Y,[Measured] Steering Angles ~ delta(t) (deg)_FL,[Measured] Steering Angles ~ delta(t) (deg)_FR,[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle ~ Theta(t) (deg),[Computed] Rotation direction ~ (CW/CCW),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta(t) (deg),[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_X,[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_Y,[Computed] Current Error to Trajectory ~ e(t),[Computed] Predicted Position ~ r_tp(t) (m)_X,[Computed] Predicted Position ~ r_tp(t) (m)_Y,[Computed] Change of Yaw Angle ~ Delta_phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1741679026.2977986,1.0485135316848755,-18.31520652770996,0.0,0.0,49.969886779785156,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300675.86474754,1932538.523458683,0.017068305251122073,1.0485148765146732,-18.315204925835133,3.988682028800474e-11,49.96988677982504,0.01707036442504991,0.48902991815281194,7.28405476886617e-05
1741679026.3428347,1.0329850912094116,-18.320043563842773,0.0,0.0,49.970436096191406,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300694.408326881,1932516.4610691783,0.01039429605511604,1.4460913869552314,-17.828237678622827,1.2247774533297002e-05,49.97044834396594,0.6455041763714866,18.49233248207725,0.0016773903785047679
1741679026.397778,1.010649561882019,-18.332298278808594,0.0,0.0,49.97209548950195,3.4607989745780814,1.0,3004644.769999303,2.5783100780893895e-05,-2300750.3995318497,1932449.8155459256,0.012113925965942894,1.4663097746670246,-17.789799749618396,1.3509878950087157e-05,49.97210899938091,0.6881542955536897,23.174967369090425,0.0020840625473707458
1741679026.4591389,0.9765974879264832,-18.35507583618164,0.0,0.0,49.97560501098633,19.487594225898007,1.0,3004644.769999303,2.5783100780893895e-05,-2300868.7981692827,1932308.8618956772,0.027756228796944993,1.3749248031526804,-17.88077755784616,1.181087581275999e-05,49.97561682186215,0.5603351017931336,35.54001244878797,0.0038881973220824197
1741679026.5161867,0.9435399174690247,-18.377954483032227,2.5725371837615967,2.732492685317993,49.96699905395508,34.34705648976104,1.0,66.88841078057136,1.158262466705221,-51.130421611495166,23.602541314783387,0.03444039468302228,1.3106772717238897,-17.91842501153055,0.5038303478060644,50.470829401761144,0.49260547759998924,48.45916390551384,0.00424138176789058
1741679026.5640962,0.917917788028717,-18.393836975097656,3.448349714279175,3.603318929672241,49.943443298339844,41.17252113406781,1.0,49.881470903532424,1.5532530864359495,-38.11793772899518,12.660359577928585,0.041397731785824655,1.3027592792022133,-17.90383167405531,0.7156794365705601,50.659122734910405,0.500661443338074,55.51541496816773,0.00518156203670336
1741679026.6112468,0.8946461081504822,-18.406524658203125,3.845550775527954,4.060947895050049,49.917884826660156,47.03665272988067,1.0,44.72012300425123,1.7325727501389452,-34.17667065534182,9.340405658322766,0.05603572979146833,1.3044973740646526,-17.880470829850495,0.8544023845979946,50.77228721125815,0.5215700678742962,61.9785345346552,0.007306639847680465
1741679026.6688094,0.8669598698616028,-18.421981811523438,4.454439640045166,4.715180397033691,49.88270568847656,57.075716422009954,1.0,38.593409689805036,2.007724008945957,-29.499567757974965,5.396609064365421,0.06448410057448845,1.250061605761335,-17.925302638537143,0.9312429090910831,50.813948597567645,0.4559669204997519,70.13820649311643,0.007350654190036447
1741679026.7269208,0.8332697749137878,-18.44463539123535,5.484661102294922,5.883604049682617,49.82514953613281,66.55171361430708,1.0,31.32143306993289,2.4741249694832375,-23.948742622484236,0.7095816663605135,0.07263791135971472,1.1729443314591812,-17.996914909491277,1.0280522728945922,50.853201809027404,0.35863612866850364,76.82588189111507,0.006512644831153502
1741679026.7792213,0.8202348351478577,-18.455049514770508,5.876281261444092,6.639809608459473,49.79582595825195,74.20117801446578,1.0,29.22483087895025,2.651742364952196,-22.349092062255412,-0.6428898752290557,0.0780302162282243,1.3511190152075052,-17.742326555627272,1.7424054984127972,51.53823145666475,0.664947455702021,93.25051941930982,0.012971498437209078
1741679026.82904,0.7796707153320312,-18.47774314880371,6.765536785125732,7.298099517822266,49.71547317504883,82.19397564622943,1.0,25.363338541058432,3.0558200427561766,-19.4153016301949,-3.1329709474400644,0.09392616143963807,1.1216320283568209,-18.016965634774024,1.2962556064824937,51.011728781531325,0.323503171338516,91.46165883462669,0.007596352774344085
1741679026.8879552,0.7551414966583252,-18.49134635925293,7.479498863220215,8.142666816711426,49.6600341796875,94.10077211828974,1.0,22.92572412870678,3.3810944785152253,-17.56405510789933,-4.707447687645848,0.10157321453209577,1.107842676542024,-18.009667801331467,1.4920666300510512,51.15210080973855,0.32743754559335575,103.48116682660061,0.008314721016104198
1741679026.946457,0.7254522442817688,-18.510557174682617,8.220396995544434,8.94565486907959,49.57882308959961,97.65770439771721,1.0,20.84224271866373,3.719537316441928,-15.984993891662182,-6.0542306101850745,0.11564958366152488,1.0614389854840702,-18.046653539211498,1.574674444592265,51.15349753419188,0.2841563776161912,105.79818497728394,0.008215641691519886
1741679027.0330396,0.6963409185409546,-18.530351638793945,8.412969589233398,9.194622993469238,49.49113464355469,103.17850276192512,1.0,20.360536219554948,3.807665494658209,-15.627986306478597,-6.362041328882615,0.1283600942375857,1.0230871308507332,-18.079258939410916,1.5674772895450708,51.05861193309976,0.25083633553616685,110.36443444929999,0.008049343916908263
1741679027.0882218,0.6670907735824585,-18.555076599121094,8.818863868713379,9.709906578063965,49.38748550415039,107.4083681752983,1.0,19.413788369828485,3.99364732015135,-14.914825367903621,-6.974961391223399,0.13282536048482332,1.0600425203107946,-18.00667815800923,1.991188561659622,51.37867406581001,0.323942458051908,116.68863600103232,0.010756943441771099
1741679027.1445565,0.6348217129707336,-18.576642990112305,9.177009582519531,10.105936050415039,49.28358840942383,111.54210028382214,1.0,18.647602418773833,4.1580198003953575,-14.343869444884987,-7.469353169177831,0.14217745566865875,0.9601065309399566,-18.12399512937681,1.7127210539881246,50.996309463411954,0.21753874077442928,117.77412614730477,0.007732276168168062
1741679027.1954937,0.610998272895813,-18.591840744018555,9.462801933288574,10.45093822479248,49.205406188964844,115.33249916074098,1.0,18.077572734302844,4.289373960942981,-13.919802900236949,-7.837564700002707,0.15355715928003916,0.964986549188275,-18.096301416104215,1.9302435263536952,51.13564971531854,0.24257324028289526,122.28171060625235,0.009312214423798933
1741679027.2530131,0.582298219203949,-18.61037254333496,9.849853515625,10.928572654724121,49.107200622558594,120.08423108615376,1.0,17.35799049323919,4.467545634473719,-13.384499221927049,-8.303656131121084,0.1608474073692405,0.9026882650779804,-18.16145039122557,1.8205701285383422,50.927770751096936,0.21122795380078596,126.13546622013845,0.008493867183191534
1741679027.313731,0.558409571647644,-18.624895095825195,10.165692329406738,11.298605918884277,49.02505111694336,125.33036286507767,1.0,16.811138375584047,4.613180971813374,-12.979425195472174,-8.657879328746438,0.16743169124153298,0.9147414933518814,-18.121837565457263,2.101184124142728,51.126235241086086,0.23794142663587012,132.1468826238562,0.00995973386951671
1741679027.3555014,0.5307613015174866,-18.643051147460938,10.53528881072998,11.745570182800293,48.92221450805664,128.90102847376934,1.0,16.212552130834517,4.783894752029263,-12.53641632171857,-9.046399879553693,0.1779642355457836,0.8976662320278734,-18.122317052718742,2.2513666669982135,51.17358117505485,0.2462609037933746,135.9558836969881,0.010956408372100424
1741679027.4040842,0.504329264163971,-18.65665054321289,10.835978507995605,12.132519721984863,48.83351516723633,132.86996063112278,1.0,15.755463826996046,4.923019996978331,-12.202642069200248,-9.34174206610798,0.19023308384113027,0.8333768954665288,-18.190292792448936,2.075703564053531,50.909218731289855,0.23812205525486405,139.69165501866513,0.011324673225430218
1741679027.4537373,0.48169177770614624,-18.668834686279297,11.13154411315918,12.502885818481445,48.75288772583008,137.45689260536514,1.0,15.330039855942383,5.059990171540514,-11.891076651547948,-9.61760695846054,0.19762795893281457,0.8361731085923392,-18.163204393853277,2.308091069111049,51.06097879494112,0.25504707870781607,144.76345319891453,0.012601108399200627
1741679027.4942305,0.45751747488975525,-18.682926177978516,11.455692291259766,12.916224479675293,48.66099548339844,141.4120914334544,1.0,14.88850300006533,5.210459407828978,-11.567870453162058,-9.904682232699937,0.20627245867868274,0.8217384105307524,-18.160898907888324,2.449756839395613,51.110752322794056,0.2668363714101146,149.05639038464685,0.013760248598915633
1741679027.5415683,0.4317382574081421,-18.69569969177246,11.805338859558105,13.338600158691406,48.56834030151367,146.09515671254616,1.0,14.439175817561578,5.373071416983758,-11.241115667113439,-10.196624474595229,0.22024314787214858,0.7608773137671783,-18.22419962387583,2.2818642257997874,50.85020452731346,0.2722226620586272,153.89376152443387,0.014988794003482016
1741679027.5918891,0.4068662226200104,-18.708934783935547,12.138252258300781,13.780098915100098,48.47272872924805,151.23142185735648,1.0,14.03518363851534,5.528206143621815,-10.947970465310428,-10.459446099339534,0.23340682686477945,0.7304010123224796,-18.244175985293115,2.3118885090836225,50.78461723833167,0.2813144140221743,159.2904861771897,0.01641517618206011
1741679027.6391847,0.38203269243240356,-18.722753524780273,12.515664100646973,14.24475383758545,48.37188720703125,155.99688711203345,1.0,13.602927094078948,5.704448133263855,-10.633609291630503,-10.741822676453257,0.24419117385631323,0.7112991471867396,-18.24733252200542,2.436032471707543,50.8079196787388,0.29460508327384244,164.43670105937915,0.01798499027716914
1741679027.684807,0.35765787959098816,-18.73554801940918,12.843683242797852,14.668251991271973,48.273109436035156,160.48768578142645,1.0,13.247657897323432,5.857955432066147,-10.3777067979677,-10.973307041164485,0.2523532096235643,0.689445479555026,-18.254692914103742,2.526910291926201,50.80001972796136,0.3082230324389312,169.31762523516377,0.01944526787896808
1741679027.7310593,0.3324759304523468,-18.748781204223633,13.156490325927734,15.069930076599121,48.168678283691406,164.53901791436505,1.0,12.925182759307562,6.004638529300984,-10.14714994023012,-11.183215067309341,0.26077869660374803,0.6519495094093646,-18.28531337966025,2.495502137451586,50.664180421142994,0.3139500734456852,173.53302500749504,0.020467872737954192
1741679027.77909,0.30806833505630493,-18.761552810668945,13.450839042663574,15.46855354309082,48.0651741027832,169.05728324228645,1.0,12.635273619360659,6.142935844511617,-9.940991013350828,-11.371903163429927,0.2707203099129039,0.6270924391092425,-18.29763428569789,2.5532970363475966,50.618471139130804,0.3257682513881428,178.38985619423514,0.022048020493895672
1741679027.8247905,0.28485924005508423,-18.774003982543945,13.745530128479004,15.841058731079102,47.96324920654297,173.25968199713125,1.0,12.35731317298152,6.281662680851563,-9.743373433072858,-11.553357314221792,0.28218067696003235,0.6189547352302363,-18.285767268133903,2.743284908005061,50.70653411454803,0.3393766997299608,182.98210827693396,0.02394138671856549
1741679027.8747928,0.25948768854141235,-18.787384033203125,14.0830078125,16.31096839904785,47.850494384765625,178.3135471663564,1.0,12.0531018346868,6.440870038059766,-9.527577567076039,-11.75242720891372,0.2921791629748246,0.5753091121514604,-18.3257783013184,2.658962018057032,50.50945640282266,0.34601626043637096,188.22618284930817,0.025274685337494433
1741679027.9229715,0.2371281534433365,-18.79947853088379,14.384271621704102,16.694074630737305,47.74665832519531,183.10647907956175,1.0,11.793432812928542,6.5833063234657745,-9.343722186118132,-11.922534130644355,0.3008782596215767,0.5864225814514619,-18.284710048376418,3.022626028774356,50.769284353969674,0.3664740281250587,193.605186635924,0.02756601694469412
1741679027.9666324,0.21406248211860657,-18.81203269958496,14.698415756225586,17.126893997192383,47.63731384277344,187.50114444410534,1.0,11.533840614121903,6.732154823218042,-9.160533002552313,-12.092922727962563,0.3117312513629405,0.5795681469096206,-18.270293439698925,3.2468280388858544,50.88414188165929,0.3803142227848653,198.3963443712908,0.029638957144962563
1741679028.0188942,0.18880954384803772,-18.82525634765625,15.093701362609863,17.680980682373047,47.518436431884766,194.97207556382946,1.0,11.222326961937215,6.919929972787145,-8.940445480412507,-12.298593713305017,0.3224263269098246,0.5221718733824101,-18.33179313453106,3.0407612993853825,50.55919773127015,0.3831925481843987,205.9497334397442,0.030887841452577898
1741679028.0805638,0.15875588357448578,-18.84423828125,15.763940811157227,18.593320846557617,47.354888916015625,203.95367290261544,1.0,10.729288278230253,7.239583832801161,-8.586385600034685,-12.628119927403514,0.3311747655187377,0.44366535277103125,-18.422583383764394,2.7177782889898228,50.07266720500545,0.38756620822468746,215.05662690919698,0.03208803703294931
1741679028.1306705,0.1373160183429718,-18.857534408569336,16.142162322998047,19.085464477539062,47.23419189453125,208.08740501113925,1.0,10.468839299343372,7.420695130448999,-8.401931417002311,-12.801310377588873,0.33963048974686966,0.48580718461347416,-18.333461751586597,3.4450139024391984,50.67920579697046,0.41205372484412156,219.8918746942458,0.03498650209270774
1741679028.1896317,0.10753186047077179,-18.875226974487305,16.464452743530273,19.52823257446289,47.0684928894043,213.51207007049777,1.0,10.256183695146099,7.575452176807274,-8.257122916721508,-12.940426687453627,0.3516447006510818,0.3971422246562675,-18.444334285816286,2.9006610712255134,49.969153960629804,0.4091094924826016,225.23219370949386,0.03596529625439008
