Time (t),[Measured] Current Position ~ r(t) (m)_X,[Measured] Current Position ~ r(t) (m)_Y,[Measured] Steering Angles ~ delta(t) (deg)_FL,[Measured] Steering Angles ~ delta(t) (deg)_FR,[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle ~ Theta(t) (deg),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta(t) (deg),[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_X,[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_Y,[Computed] Current Error to Trajectory ~ e(t),[Computed] Predicted Position ~ r_tp(t) (m)_X,[Computed] Predicted Position ~ r_tp(t) (m)_Y,[Computed] Change of Yaw Angle ~ Delta_phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1741675487.4335291,-3.46834612,-30.75714493,10,10,-267.7886658,4.536751165357343,17.09374533475223,4.536751165357343,-20.443672552949536,-32.76573201154978,0.0,-3.6148228658537676,-29.76807496337026,3.3518563890499666,-264.43680941095005,-0.2988325390236016,-4.024170468258079,-0.0
1741675487.4375365,-3.6148228658537676,-29.76807496337026,-4.024170468258079,-4.024170468258079,-264.43680941095005,-1.813254660642046,42.730893581864926,-1.813254660642046,39.02458371798274,-26.97338849026732,0.2988325390236016,-3.6685433586172067,-28.76954180386643,-1.3408514241180944,-265.77766083506816,-0.7071305310462519,-22.071052157539476,-0.05282840300341479
1741675487.4405327,-3.6685433586172067,-28.76954180386643,-22.071052157539476,-22.071052157539476,-265.77766083506816,-10.34050919653283,7.532628139810708,-10.34050919653283,3.8211803997250637,-29.57236477089681,0.7071305310462519,-3.4963738024494955,-27.785219787716777,-7.606346476904692,-273.3840073119729,-0.9824744814553651,-38.48632982988108,-0.17368442545273083
1741675487.4445338,-3.4963738024494955,-27.785219787716777,-38.48632982988108,-38.48632982988108,-273.3840073119729,-19.685731226312175,4.013795012946821,-19.685731226312175,0.1964323503346166,-29.35803036878386,0.9824744814553651,-2.994547047107837,-26.92324066717623,-14.274714909025034,-287.6587222209979,-0.9396783673390181,-46.60553350044696,-0.2308025041715565
1741675487.447535,-2.994547047107837,-26.92324066717623,-46.60553350044696,-46.60553350044696,-287.6587222209979,-25.452286616995426,3.1461566984941958,-25.452286616995426,-0.6977551936783364,-29.07336837349969,0.9396783673390181,-2.207536256472156,-26.313139558001044,-18.211355950739854,-305.87007817173776,-0.5336394969563268,-40.73993209553637,-0.12536237281188406
1741675487.4517117,-2.207536256472156,-26.313139558001044,-40.73993209553637,-40.73993209553637,-305.87007817173776,-21.18668191550682,3.7411754014261454,-21.18668191550682,-0.1730553736273901,-29.452770256279948,0.5336394969563268,-1.3060370201243936,-25.88727646538127,-15.31491399500837,-321.1849921667461,0.16816851315880596,-16.369008890011905,0.022435340191489666
1741675487.4557116,-1.3060370201243936,-25.88727646538127,-16.369008890011905,-16.369008890011905,-321.1849921667461,-7.529580387932172,10.318303120818621,-7.529580387932172,4.052276083043279,-34.7052047924611,0.16816851315880596,-0.4276388361109751,-25.410166244384264,-5.552829650592457,-326.73782181733856,0.6551834261998128,11.240042176152988,0.0275453056575787
1741675487.4587119,-0.4276388361109751,-25.410166244384264,11.240042176152988,11.240042176152988,-326.73782181733856,5.110324957985466,15.179439421877001,5.110324957985466,-9.85060382214784,-13.509615331323268,0.6551834261998128,0.33534528037645117,-24.764028778643308,3.7745649177601486,-322.9632568995784,1.1006763814455798,36.642380591267084,0.18028623068318178
1741675487.4627116,0.33534528037645117,-24.764028778643308,36.642380591267084,36.642380591267084,-322.9632568995784,18.506229512738727,4.2597891749952375,18.506229512738727,-3.1770671603348424,-22.35389130087505,1.1006763814455798,0.799611474069934,-23.880924651550526,13.450379152425162,-309.51287774715325,1.2372096552216008,53.94967532125545,0.34044186159971124
1741675487.4657114,0.799611474069934,-23.880924651550526,53.94967532125545,47.95,-309.51287774715325,31.725568146418215,2.5712406131776926,31.725568146418215,-1.7479168385930919,-23.532531501453292,1.2372096552216008,0.7414685065267275,-22.888917568759883,22.283320829423577,-287.22955691772967,0.9078420665126464,57.73332758422302,0.28079774252644424
1741675487.4697125,0.7414685065267275,-22.888917568759883,57.73332758422302,47.95,-287.22955691772967,35.47926464988799,2.329550028339014,35.47926464988799,-1.4709068411643482,-23.618437037631754,0.9078420665126464,0.23711212331051246,-22.03430492460313,24.595213159656684,-262.634343758073,0.28382780690508097,43.6103323719456,0.06441770568861528
1741675487.4727116,0.23711212331051246,-22.03430492460313,43.6103323719456,43.6103323719456,-262.634343758073,23.204038186502586,3.4316426203426227,23.204038186502586,-2.7175704523793742,-23.77959056044231,0.28382780690508097,-0.38887300159891947,-21.25900744209834,16.696313064022323,-245.9380306940507,-0.4753156365548,9.58724823092049,-0.033726948677760354
1741675487.4767132,-0.38887300159891947,-21.25900744209834,9.58724823092049,9.58724823092049,-245.9380306940507,4.34662506385038,17.83991390899632,4.34662506385038,-16.080454870504013,-29.746456218488646,0.4753156365548,-0.8890255420909625,-20.393221310702348,3.211662332304708,-242.72636836174595,-0.9644591306889457,-23.28309378681606,-0.11460562640862633
