Desired Steering Angle, Acceleration Pedal, Steering Wheel Angle
109.52177881011079,0.0,0.0
171.63428516456304,1.0,0.1456343272194586
243.98249515882912,1.0,0.3058565019684439
315.8547104366082,1.0,0.46598712118900115
399.61137801538786,1.0,0.6530961027863399
450.0,1.0,0.8594317453535569
450.0,1.0,0.9943845942564166
450.0,1.0,0.9857783745841853
450.0,1.0,0.9952085940122685
450.0,1.0,0.999603259376812
450.0,1.0,1.0
450.0,1.0,1.0
450.0,1.0,1.0
450.0,1.0,1.0
450.0,1.0,1.0
450.0,1.0,1.0
450.0,1.0,1.0
450.0,1.0,1.0
450.0,1.0,1.0
450.0,1.0,1.0
450.0,1.0,1.0
450.0,1.0,1.0
450.0,1.0,1.0
450.0,1.0,1.0
450.0,1.0,1.0
450.0,1.0,1.0
450.0,1.0,1.0
450.0,1.0,1.0
450.0,1.0,1.0
450.0,1.0,1.0
450.0,1.0,1.0
450.0,1.0,1.0
450.0,1.0,1.0
450.0,1.0,0.99984740745262
450.0,1.0,0.99984740745262
450.0,1.0,0.99984740745262
450.0,0.8730124820703756,0.99984740745262
450.0,0.7380901516769921,1.0
450.0,0.23017059846797083,1.0
450.0,0.23017059846797083,1.0
450.0,0.07144383068330942,1.0
450.0,0.031769768364513076,1.0
450.0,0.11908322397534105,1.0
450.0,0.6111331522568437,1.0
450.0,0.3968321787163915,1.0
450.0,0.0793786431470687,1.0
450.0,0.0793786431470687,1.0
450.0,0.07144383068330942,1.0
450.0,-0.007812738425855281,1.0
450.0,-0.04687643055513169,1.0
450.0,-0.04687643055513169,1.0
450.0,-0.04687643055513169,1.0
448.9021165020965,-0.04687643055513169,1.0
444.42147707809903,-0.04687643055513169,0.9920651875362407
437.7021789952032,-0.04687643055513169,0.9802545243690298
432.3223761120424,-0.04687643055513169,0.9718314157536546
427.9493442526119,-0.09375286111026337,0.966429639576403
420.3570962433068,-0.09375286111026337,0.9542222357860042
410.34280483086644,-0.09375286111026337,0.9396343882564776
398.6053659309568,-0.09375286111026337,0.9210180974761193
381.6122520881706,-0.09375286111026337,0.8934293649098178
362.02555802619855,-0.039063692129276406,0.8655964842677084
338.90896892078916,0.8333384197515793,0.8294015320291757
313.670164661086,1.0,0.7838679158909879
293.101298409052,1.0,0.7398602252265999
267.6199502480971,1.0,0.6824854274117252
237.90135882816452,1.0,0.6154667806024354
208.2924866426482,1.0,0.5478682821131016
177.65147738255152,0.7301553392132328,0.4796594134342479
153.2786030558407,0.6031983397930845,0.4246650593585009
126.48501919439812,0.7222205267494736,0.36481826227607045
107.48687123806768,0.3968321787163915,0.32111575670644243
85.6841947448372,0.19843134861293374,0.27191991943113497
65.85157250314144,0.33335367900631735,0.22666096987823114
44.37399476854491,0.44447157200842313,0.17865535447248757
16.37610929220895,0.3174840540787988,0.11490218817712942
-7.028613195004025,0.1825617236854152,0.061708426160466325
-35.443382961716075,0.40476699118015075,-0.0017700735496078372
-54.58083820702609,0.8174687948240608,-0.04571672719504379
-74.8460704513586,0.8174687948240608,-0.09210486159855953
-92.18473353297642,0.9126865443891721,-0.13190099795525986
-114.10009549311592,0.9603259376812037,-0.18115787224951935
-130.67024675453237,0.5476241340372936,-0.21890926847132786
-152.27310885916953,0.33335367900631735,-0.26770836512344737
-171.09404775417002,0.33335367900631735,-0.31055635242774743
-188.96501846794592,0.3095492416150395,-0.3513595995971557
-207.9585277800323,0.17462691122165594,-0.3932920316171758
-220.18032237676448,-0.04687643055513169,-0.4217047639393292
-232.39393664637072,-0.09375286111026337,-0.4488662373729667
-240.7747945873055,-0.26563310647907956,-0.467879268776513
-246.02876303600868,-0.2890713217566454,-0.47947630237739186
-248.34369469674985,-0.2890713217566454,-0.4848475600451674
-250.24814998074132,-0.2890713217566454,-0.489120151371807
-251.27004962602848,-0.2890713217566454,-0.4914700766014588
-254.737606565546,-0.2890713217566454,-0.49946592608417006
-262.91540521798265,-0.35938596758934294,-0.5185399945066683
-279.0974793285914,-0.39844965971861934,-0.554673909726249
-293.7298965592202,-0.39844965971861934,-0.5883053071687979
-312.82752671831463,-0.39844965971861934,-0.631244850001526
-333.96425619354886,-0.39844965971861934,-0.6791283913693655
-356.09399872066524,-0.39844965971861934,-0.7295144505142369
-378.3277552057517,-0.39844965971861934,-0.7794122135074923
-394.0135281714187,-0.35938596758934294,-0.815485091708121
-406.51884080470467,-0.35938596758934294,-0.8434705648976104
-412.571507017673,-0.39844965971861934,-0.8572038941618091
-418.0380693374058,-0.4062623981444746,-0.869838557084872
-423.7289117226503,-0.32032227546006653,-0.8832667012543107
-436.08467542724367,0.031769768364513076,-0.9114352855006561
-448.2860809362752,0.0,-0.9394207586901455
-450.0,-0.15625476851710562,-0.9706106753746147
-450.0,-0.15625476851710562,-0.988891262550737
-450.0,-0.1640675069429609,-0.9932554094058046
-450.0,-0.1640675069429609,-0.9978637043366801
-450.0,-0.1640675069429609,-0.9988402966399121
-450.0,-0.1718802453688162,-0.9988402966399121
-450.0,-0.3359477523117771,-1.0
-450.0,-0.5937681203650014,-1.0
-450.0,-0.6875209814752647,-1.0
-450.0,-0.8828394421216468,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-0.945341349528489,-1.0
-450.0,0.0,-1.0
-450.0,0.3412884914700766,-1.0
-450.0,0.3650929288613544,-1.0
-450.0,0.3174840540787988,-1.0
-450.0,0.19843134861293374,-1.0
-450.0,0.19843134861293374,-1.0
-450.0,0.19843134861293374,-1.0
-450.0,0.19843134861293374,-1.0
-450.0,0.19843134861293374,-1.0
-450.0,-0.6172063356425672,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-0.9765923032319102,-1.0
-450.0,-0.9765923032319102,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-0.8594012268440809,-0.9802545243690298
-449.2731881704021,-0.007812738425855281,-0.9638660847804194
-448.693415674108,0.5952635273293252,-0.9634998626667074
-450.0,0.9285866878261666,-0.9752800073244423
-450.0,0.3492233039338359,-1.0
-450.0,-0.7656483657338176,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-1.0,-1.0
-450.0,-0.6875209814752647,-1.0
-450.0,1.0,-1.0
-450.0,1.0,-1.0
-450.0,1.0,-1.0
-450.0,1.0,-1.0
-450.0,1.0,-1.0
-450.0,1.0,-1.0
-450.0,1.0,-1.0
-450.0,1.0,-1.0
-450.0,1.0,-1.0
-450.0,1.0,-1.0
-450.0,1.0,-1.0
-450.0,1.0,-1.0
-450.0,1.0,-1.0
-450.0,1.0,-1.0
-450.0,1.0,-1.0
-450.0,1.0,-1.0
-450.0,1.0,-1.0
-450.0,1.0,-1.0
-450.0,1.0,-1.0
-450.0,1.0,-1.0
-450.0,1.0,-1.0
-450.0,1.0,-1.0
-450.0,1.0,-1.0
-450.0,1.0,-1.0
-450.0,1.0,-1.0
-450.0,1.0,-1.0
-450.0,1.0,-1.0
-450.0,1.0,-1.0
-450.0,1.0,-1.0
-450.0,1.0,-1.0
-450.0,1.0,-1.0
