Time (t),[Measured] Current Position ~ r(t) (m)_X,[Measured] Current Position ~ r(t) (m)_Y,[Measured] Steering Angles ~ delta(t) (deg)_FL,[Measured] Steering Angles ~ delta(t) (deg)_FR,[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle ~ Theta(t) (deg),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta(t) (deg),[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_X,[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_Y,[Computed] Current Error to Trajectory ~ e(t),[Computed] Predicted Position ~ r_tp(t) (m)_X,[Computed] Predicted Position ~ r_tp(t) (m)_Y,[Computed] Change of Yaw Angle ~ Delta_phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1741673510.100544,-1.47066772,-13.22415039,10,10,-90,4.536751165357343,17.09374533475223,4.536751165357343,15.56951953851044,-11.872060243499998,0.0,-1.4238349092288463,-13.721934342692466,1.6759281945249833,-88.32407180547501,-0.09054023202177386,1.722052106296729,-0.0
1741673510.1050608,-1.4238349092288463,-13.721934342692466,1.722052106296729,1.722052106296729,-88.32407180547501,0.7751095814513398,99.9489927473307,0.7751095814513398,98.43371768609376,-9.44755241329643,0.09054023202177386,-1.4012026908391135,-14.221421340847748,0.28662509715293,-88.03744670832207,-0.11737237856764336,-0.8581535003017399,-0.0012904617026875144
1741673510.1092148,-1.4012026908391135,-14.221421340847748,-0.8581535003017399,-0.8581535003017399,-88.03744670832207,-0.386192105391175,200.59872905888048,-0.386192105391175,-201.92401510811717,-19.73973632852921,0.11737237856764336,-1.3880709924471262,-14.721248740121865,-0.1428119205487704,-88.18025862887083,-0.09257452062433706,-1.2806196469571278,-0.0009161328190502697
1741673510.1132169,-1.3880709924471262,-14.721248740121865,-1.2806196469571278,-1.2806196469571278,-88.18025862887083,-0.5763553827407187,134.41423080306316,-0.5763553827407187,-135.77065243898193,-17.637967126350947,0.09257452062433706,-1.378151020442317,-15.221150036259125,-0.21313137444884522,-88.39339000331968,-0.051341373044553315,-0.9294359524901891,-0.0002852414677320323
1741673510.117729,-1.378151020442317,-15.221150036259125,-0.9294359524901891,-0.9294359524901891,-88.39339000331968,-0.41827543812176066,185.21227872150982,-0.41827543812176066,-186.55059551431242,-19.062242247967497,0.051341373044553315,-1.3684563568620831,-15.72105588906294,-0.1546759748019563,-88.54806597812163,-0.1326245420210603,-1.7529413181771551,-0.0005979810329844198
1741673510.1207287,-1.3684563568620831,-15.72105588906294,-1.7529413181771551,-1.7529413181771551,-88.54806597812163,-0.7890199256100495,98.1870102365157,-0.7890199256100495,-99.54889473132386,-16.857057554622894,0.1326245420210603,-1.3639444869777293,-16.221034991411923,-0.2917686330150322,-88.83983461113667,-0.05681765812729934,-1.1200817619714913,-0.00038316019784722684
1741673510.125242,-1.3639444869777293,-16.221034991411923,-1.1200817619714913,-1.1200817619714913,-88.83983461113667,-0.5040880049286377,153.68359806044356,-0.5040880049286377,-155.03746725526787,-17.980782924435104,0.05681765812729934,-1.3590325723108378,-16.721010643395648,-0.18640824471895812,-89.02624285585563,-0.1264412753450459,-1.7349573061149564,-0.0006102989761944319
1741673510.1294732,-1.3590325723108378,-16.721010643395648,-1.7349573061149564,-1.7349573061149564,-89.02624285585563,-0.780921138230764,99.20522535543046,-0.780921138230764,-100.56369605866183,-17.054897423009557,0.1264412753450459,-1.3586097754728996,-17.221009935426437,-0.2887740000983022,-89.31501685595393,0.026775479881382635,-0.16987271405859874,0.0006742358922987338
1741673510.1334739,-1.3586097754728996,-17.221009935426437,-0.16987271405859874,-0.16987271405859874,-89.31501685595393,-0.07644289995399522,1013.4241629408127,-0.07644289995399522,-1014.7256129399774,-27.984416908982976,0.026775479881382635,-1.35342269733394,-17.72098302385146,-0.028268410014429757,-89.34328526596836,0.17072908921466842,1.8844100555132521,0.0004581731787720509
1741673510.1369858,-1.35342269733394,-17.72098302385146,1.8844100555132521,1.8844100555132521,-89.34328526596836,0.8482284373195196,91.33375561398994,0.8482284373195196,89.948828511207,-15.3222669488392,0.17072908921466842,-1.3389230349831394,-18.22077211479962,0.3136615763137748,-89.0296236896546,0.07401269772121649,1.3503672887150866,0.0007481328423020256
1741673510.1399865,-1.3389230349831394,-18.22077211479962,1.3503672887150866,1.3503672887150866,-89.0296236896546,0.6077550227187577,127.46996533484207,0.6077550227187577,126.08269286124131,-14.710235850796915,0.07401269772121649,-1.3241727677088164,-18.720554176377487,0.22474227306242686,-88.80488141659217,0.08395889161139675,1.3172938715757598,0.00045827881903520067
1741673510.144501,-1.3241727677088164,-18.720554176377487,1.3172938715757598,1.3172938715757598,-88.80488141659217,0.592865550579007,130.67118049044336,0.592865550579007,129.2833872881851,-14.643463668175144,0.08395889161139675,-1.307616100356796,-19.220279672764057,0.2192364808293465,-88.58564493576282,0.19907609925926606,2.610076755869541,0.001477969393047636
1741673510.1480203,-1.307616100356796,-19.220279672764057,2.610076755869541,2.610076755869541,-88.58564493576282,1.175182857377804,65.92547745400772,1.175182857377804,64.5505406501467,-16.24172852077894,0.19907609925926606,-1.2831318930871731,-19.719678636742927,0.43454959846937913,-88.15109533729344,0.10109405136725454,1.854507749637571,0.001180168511800393
1741673510.151021,-1.2831318930871731,-19.719678636742927,1.854507749637571,1.854507749637571,-88.15109533729344,0.8347609693558399,92.80716575529411,0.8347609693558399,91.4222488910155,-15.374291518756143,0.10109405136725454,-1.258375769615867,-20.219064789591723,0.3086818730363713,-87.84241346425708,0.08310518099823071,1.4450376636301268,0.0005383934384304534
1741673510.155023,-1.258375769615867,-20.219064789591723,1.4450376636301268,1.4450376636301268,-87.84241346425708,0.6503769229130506,119.11665353049429,0.6503769229130506,117.71525893740993,-14.383707653733952,0.08310518099823071,-1.2328334155983924,-20.718411583991557,0.24050280886381015,-87.60191065539325,0.17148613412999117,2.332886970517007,0.001220205949074681
1741673510.1585338,-1.2328334155983924,-20.718411583991557,2.332886970517007,2.332886970517007,-87.60191065539325,1.050262005977874,73.76578131899136,1.050262005977874,72.39938938034095,-16.28149151141831,0.17148613412999117,-1.2010677892168786,-21.217400549613544,0.3883628593677706,-87.21354779602548,0.14691041121717074,2.2970090969413652,0.0018657555642324817
1741673510.1615348,-1.2010677892168786,-21.217400549613544,2.2970090969413652,2.2970090969413652,-87.21354779602548,1.0340959277496284,74.91883764655883,1.0340959277496284,73.55127294065832,-16.225428022036876,0.14691041121717074,-1.166087408329119,-21.716174491416012,0.3823856676967147,-86.83116212832877,0.07807969561451561,1.5088570530699905,0.0006086604697891903
1741673510.1660461,-1.166087408329119,-21.716174491416012,1.5088570530699905,1.5088570530699905,-86.83116212832877,0.6791108740356079,114.07691410413234,0.6791108740356079,112.65365816777201,-14.060598189582334,0.07807969561451561,-1.1314397854195164,-22.214972187885127,0.25112784634400814,-86.58003428198477,0.12691217395151888,1.8462170029264668,0.0007952356357489371
1741673510.169198,-1.1314397854195164,-22.214972187885127,1.8462170029264668,1.8462170029264668,-86.58003428198477,0.8310270286607349,93.22413412856747,0.8310270286607349,91.8362255111221,-15.30466153413358,0.12691217395151888,-1.093039916020473,-22.713494856109737,0.30730121576706976,-86.2727330662177,0.18328843724749466,2.5756930128246007,0.001932248367603986
1741673510.1732047,-1.093039916020473,-22.713494856109737,2.5756930128246007,2.5756930128246007,-86.2727330662177,1.1596848778801192,66.80638000142132,1.1596848778801192,65.47048036726619,-17.02225804933468,0.18328843724749466,-1.0485810358033376,-23.211513170023423,0.42881966895873824,-85.84391339725894,0.08212364384551392,1.6306018930551567,0.0007532286367181668
1741673510.1772892,-1.0485810358033376,-23.211513170023423,1.6306018930551567,1.6306018930551567,-85.84391339725894,0.7339288742125077,105.55679199051754,0.7339288742125077,104.12400176008855,-14.21350431413456,0.08212364384551392,-1.0047796630586276,-23.70959044545915,0.2713978818067404,-85.57251551545221,0.09723782676309244,1.5438259345905048,0.0005804240583097811
1741673510.1812887,-1.0047796630586276,-23.70959044545915,1.5438259345905048,1.5438259345905048,-85.57251551545221,0.694855780052992,111.49214003158235,0.694855780052992,110.04209742182202,-13.755275877525346,0.09723782676309244,-0.9590218080054029,-24.207491841023433,0.2569498598594132,-85.3155656555928,0.17347272534003055,2.382273530310322,0.0014318754040079419
1741673510.184287,-0.9590218080054029,-24.207491841023433,2.382273530310322,2.382273530310322,-85.3155656555928,1.0725159907653068,72.23536426671872,1.0725159907653068,70.91201310506322,-16.96165225750973,0.17347272534003055,-0.9071461104431648,-24.704792468256713,0.3965909225675521,-84.91897473302527,0.05224620766735153,1.23997503622445,0.00025350538246891966
1741673510.1878028,-0.9071461104431648,-24.704792468256713,1.23997503622445,1.23997503622445,-84.91897473302527,0.558058248277271,138.8211428479459,0.558058248277271,137.24218620290583,-11.063982998665976,0.05224620766735153,-0.8571192572790665,-25.202283215606908,0.20636546543864628,-84.71260926758661,0.12377883433249219,1.737515378533949,0.0005377548109635082
1741673510.1917996,-0.8571192572790665,-25.202283215606908,1.737515378533949,1.737515378533949,-84.71260926758661,0.7820731141806043,99.05910736504124,0.7820731141806043,97.64670604389246,-14.728355919933808,0.12377883433249219,-0.8029976263252507,-25.69934490019844,0.2891999586769064,-84.4234093089097,0.07858236549335615,1.3620017994762748,0.0006264239466842634
1741673510.1968267,-0.8029976263252507,-25.69934490019844,1.3620017994762748,1.3620017994762748,-84.4234093089097,0.6129928924718708,126.3808076384479,0.6129928924718708,124.8410834456428,-12.073141066147825,0.07858236549335615,-0.7481051514797343,-26.196322253924194,0.22667911601338606,-84.19673019289631,0.09645764118127129,1.4618053884559992,0.0005820820866877525
1741673510.1998274,-0.7481051514797343,-26.196322253924194,1.4618053884559992,1.4618053884559992,-84.19673019289631,0.6579262724619951,117.74991314520463,0.6579262724619951,116.25389532668562,-12.945890947335432,0.09645764118127129,-0.6907853504413168,-26.693025449770765,0.24329435998151178,-83.95343583291479,0.04859316413519343,0.9477297282938802,0.0002439425555711456
1741673510.2038276,-0.6907853504413168,-26.693025449770765,0.9477297282938802,0.9477297282938802,-83.95343583291479,0.4265093992677556,181.6367341945248,0.4265093992677556,179.78800492119365,-6.215978032243527,0.04859316413519343,-0.6337334888562225,-27.18975971194991,0.1577207930079857,-83.79571503990681,0.14605836130711555,1.9098404238930338,0.0006290144628365065
1741673510.207343,-0.6337334888562225,-27.18975971194991,1.9098404238930338,1.9098404238930338,-83.79571503990681,0.8596821139217368,90.11699148620409,0.8596821139217368,88.79922260982575,-16.10740806729413,0.14605836130711555,-0.5708685600020686,-27.685791323225992,0.3178966506102996,-83.4778183892965,0.07178521661599697,1.332110441566554,0.0006021569822181042
1741673510.2113507,-0.5708685600020686,-27.685791323225992,1.332110441566554,1.332110441566554,-83.4778183892965,0.5995358501896929,129.2174148133421,0.5995358501896929,127.6496360365454,-11.665726028413047,0.07178521661599697,-0.5079200159304804,-28.18181266235341,0.2217030095976133,-83.25611537969888,0.042605937455379335,0.84468212931622,0.00015357046277453376
1741673510.214864,-0.5079200159304804,-28.18181266235341,0.84468212931622,0.84468212931622,-83.25611537969888,0.38012892074882176,203.79829844789577,0.38012892074882176,201.71706523912832,-2.9072842028776726,0.042605937455379335,-0.4453027782354866,-28.677876122147996,0.1405698181717913,-83.1155455615271,0.06719520871897816,0.9899496589744758,0.00022673558552338934
1741673510.2183754,-0.4453027782354866,-28.677876122147996,0.9899496589744758,0.9899496589744758,-83.1155455615271,0.44551270164299195,173.88918268220252,0.44551270164299195,172.02283123256257,-6.4925069632223575,0.06719520871897816,-0.38079820401969755,-29.17369765017749,0.16474796945188735,-82.95079759207525,0.1498899921044359,1.9646721171428796,0.0008908180922698493
1741673510.2223735,-0.38079820401969755,-29.17369765017749,1.9646721171428796,1.9646721171428796,-82.95079759207525,0.8843788852519143,87.60061603698415,0.8843788852519143,86.38136923637231,-17.082617007633267,0.1498899921044359,-0.31037277745321035,-29.668712377820373,0.32702840519347826,-82.62376918688176,0.6473759620496216,7.856086202240984,0.009119250698555622
1741673510.8742852,-0.37066772,-29.02415039,-10,-10,-80,-4.536751165357343,17.09374533475223,-4.536751165357343,-17.38676423494206,-30.65159899549897,0.0,-0.4255434400939606,-28.527188790812477,1.6759281945249833,-78.32407180547501,-0.08286381841697098,-3.6829797045969057,0.0
1741673510.8777988,-0.4255434400939606,-28.527188790812477,-3.6829797045969057,-3.6829797045969057,-78.32407180547501,-1.6591633967492354,46.698165578674555,-1.6591633967492354,-46.41188426890241,-36.6496961370677,0.08286381841697098,-0.51514587866167,-28.035285330105523,0.6134692744681104,-77.7106025310069,-0.13823221793775883,-2.567416813665558,-0.0006567791454758303
1741673510.8818004,-0.51514587866167,-28.035285330105523,-2.567416813665558,-2.567416813665558,-77.7106025310069,-1.1559545996351694,67.02193553361887,-1.1559545996351694,-66.27573689912917,-40.97686604157103,0.13823221793775883,-0.6135222867413006,-27.545059950457258,0.4274405018066226,-77.28316202920028,-0.25222573146688726,-3.5519316822246836,-0.00289027594239089
1741673510.8843045,-0.6135222867413006,-27.545059950457258,-3.5519316822246836,-3.5519316822246836,-77.28316202920028,-1.6000039473077876,48.42433587311514,-1.6000039473077876,-48.12922667813207,-36.88176927131727,0.25222573146688726,-0.7124585971768695,-27.054948345444352,0.5916010873459655,-76.69156094185435,-0.365294961988081,-5.099333076064176,-0.007702319932155184
1741673510.8888187,-0.7124585971768695,-27.054948345444352,-5.099333076064176,-5.099333076064176,-76.69156094185435,-2.299542450385601,33.69794738039776,-2.299542450385601,-33.79028097447426,-33.489956071004634,0.365294961988081,-0.8115768968393127,-26.564875926209165,0.8501375301335345,-75.84142341172081,-0.5068606135757973,-7.12362196153666,-0.015378200249907074
