Time (t),[Measured] Speed ~ V(t) (m/s),[Measured] Current Position ~ X(t) (m),[Measured] Current Position ~ Y(t) (m),[Measured] Steering Angle FL ~ delta_fl(t) (deg),[Measured] Steering Angle FR ~ delta_fr(t) (deg),[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle SWA ~ Theta(t) (deg),[Measured] VelocityX ~ Vx(t) (m/s),[Measured] VelocityY ~ Vy(t) (m/s),[Measured] AccelerationX ~ Ax(t) (m/s^2),[Measured] AccelerationY ~ Ay(t) (m/s^2),[Measured] Angular VelocityZ ~ Phi_dot(t) (rad/s^2),[Computed] Rotation direction ~ rotate(t) (CW/CCW),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta_v(t) (deg),[Computed] Center of Rotation to WORLD ~ X_c(t) (m),[Computed] Center of Rotation to WORLD ~ Y_c(t) (m),[Computed] Current Error to Trajectory ~ e(t) (m),[Computed] Predicted Position ~ X_tp(t) (m),[Computed] Predicted Position ~ Y_tp(t) (m),[Computed] Change of Yaw Angle ~ Delta_Phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t) (m),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1742793778.0467556,4.181137266597616e-06,1.0361261367797852,-18.329910278320312,0.0,0.0,49.96900939941406,0.0,,,,,,1.0,3004644.769999303,2.5783100780893895e-05,-inf,inf,0.003874902092793989,-inf,inf,0.0001739611703591959,49.969183360584424,inf,inf,inf
1742793778.1140509,3.86438558105406e-06,1.0361261367797852,-18.329910278320312,0.0,0.0,49.96900939941406,10.409863582262643,,,,,,1.0,3004644.769999303,2.5783100780893895e-05,-inf,inf,0.003874902092793989,-inf,inf,0.0001739611703591959,49.969183360584424,inf,inf,inf
1742793778.1828809,4.455395632035473e-06,1.0361261367797852,-18.329910278320312,0.0,2.1046783924102783,49.96900939941406,48.62971892452772,,,,,,1.0,81.77000097762969,0.9474451343040686,-62.435996985681506,33.22222494621405,0.003874902092793989,6.3810248459929895,-10.942812878975204,6.39221614838566,56.36122554779973,9.115759977453829,309.7770058057152,0.008830669353510881
1742793778.2668467,4.079293046558931e-06,1.0361261367797852,-18.329910278320312,5.626945972442627,6.865199089050293,49.96900939941406,102.45063631092258,,,,,,1.0,24.992731801490102,3.1011774940282244,-18.94236710447896,-3.3133710395278637,0.003874902092793989,5.080255290416627,-10.209040417730066,20.91374103696628,70.88275043638035,9.070482200445651,362.3008104279585,0.00878680761528937
1742793778.3330595,4.450915579946879e-06,1.0361261367797852,-18.329910278320312,9.276607513427734,10.92971420288086,49.96900939941406,146.46595660267954,,,,,,1.0,15.618074331654391,4.966435262765713,-11.747350074685968,-9.357341984906718,0.003874902092793989,3.8646542913257225,-9.79273319372206,33.46709137139496,83.43610077080903,8.992418828495474,404.07977984606293,0.008711185634454296
1742793778.415447,4.328676717236824e-06,1.0361261367797852,-18.329910278320312,13.088817596435547,15.936338424682617,49.96900939941406,200.43794061098055,,,,,,1.0,10.609066127844333,7.322069917439361,-7.890624928918253,-12.597075070848105,0.003874902092793989,2.2784245540186863,-9.57338250734997,49.26838181646078,99.23739121587485,8.84375741913927,453.7929281880753,0.00856717353289628
1742793778.4977665,4.886752036141355e-06,1.0361261367797852,-18.329910278320312,16.825265884399414,20.96090316772461,49.96900939941406,254.43739127781,,,,,,1.0,7.959048030000695,9.780893704572934,-5.839175358364647,-14.320337371547987,0.003874902092793989,0.6466531716692518,-9.70726097690024,65.67261797296506,115.64162737237912,8.631256168790184,501.704666461777,0.008361318147971527
1742793778.568346,4.560938757467781e-06,1.0361261367797852,-18.329910278320312,19.883901596069336,25.111297607421875,49.96900939941406,300.43031098361155,,,,,,1.0,6.5519678551252785,11.909356649918797,-4.742375077676776,-15.241673485404494,0.003874902092793989,-0.6775325202419982,-10.10306105033391,79.77626451476561,129.74527391417968,8.40227301325165,541.1377019716058,0.00813949632081882
1742793778.6476657,5.080748771735823e-06,1.0361261367797852,-18.329910278320312,23.222352981567383,30.148685455322266,49.96900939941406,352.91909543137916,,,,,,1.0,5.346925162259241,14.647555210698338,-3.7946029309860894,-16.037822722260806,0.003874902092793989,-2.175371966465019,-10.94197149068652,97.7555332908124,147.72454269022646,8.053407645079725,583.6322298121089,0.007801541534510634
1742793778.73099,4.357726639173049e-06,1.0361261367797852,-18.329910278320312,26.391979217529297,35.146331787109375,49.96900939941406,405.6276131473739,,,,,,1.0,4.476893957831118,17.578682630866684,-3.101409193112932,-16.620120553367464,0.003874902092793989,-3.4371474615405644,-12.155833451849688,116.75316092497745,166.72217032439153,7.620743993039435,623.9458469227909,0.007382409211818932
1742793778.8004508,4.175663672711749e-06,1.0361261367797852,-18.329910278320312,28.767250061035156,39.126251220703125,49.96900939941406,441.81493575853756,,,,,,1.0,3.9334434251802386,20.105028450512005,-2.661836961890366,-16.9893707973771,0.003874902092793989,-4.196100760103779,-13.367491205702992,132.8839554057562,182.85296480517027,7.20616951019057,648.2564854534253,0.0069808003290164206
1742793778.8660057,4.545930975369409e-06,1.0361261367797852,-18.329910278320312,30.80588722229004,41.999996185302734,49.96900939941406,450.0,,,,,,1.0,3.600512965119321,22.056893790196227,-2.388667841591093,-17.21883880550369,0.003874902092793989,-4.565399981708342,-14.35082018593845,145.17140356565656,195.14041296507065,6.839053851552484,645.9244607783238,0.006625166020527879
1742793778.946397,4.3968936582593215e-06,1.0361261367797852,-18.329910278320312,30.889427185058594,41.402687072753906,49.96900939941406,438.5876033814509,,,,,,1.0,3.6662106866340527,21.64148872965046,-2.442865215767516,-17.173311831282263,0.003874902092793989,-4.50254711344027,-14.140357614814613,142.56996266152905,192.53897206094314,6.925987115927038,637.0025187337532,0.00670938049254247
1742793779.0285685,4.267917305168001e-06,1.0361261367797852,-18.329910278320312,30.38129425048828,41.03353500366211,49.96900939941406,442.2818689535203,,,,,,1.0,3.70769119630341,21.387381536257635,-2.477005330798131,-17.144633391403314,0.003874902092793989,-4.459931935826744,-14.011747168410926,140.97493373338165,190.9439431327957,6.976387582820905,642.1406513250762,0.00675820471120368
1742793779.1035323,3.6843921225003947e-06,1.0361261367797852,-18.329910278320312,30.595291137695312,41.461647033691406,49.96900939941406,447.58293404950103,,,,,,1.0,3.659648402357564,21.682258096701332,-2.437458678712289,-17.177853440112596,0.003874902092793989,-4.509089112166638,-14.161005121740587,142.8256114346928,192.7946208341069,6.9178774553044,645.7655247383229,0.006701524457312843
1742793779.185002,4.651255565541823e-06,1.0361261367797852,-18.329910278320312,30.923587799072266,41.967952728271484,49.96900939941406,450.0,,,,,,1.0,3.603993803215268,22.034473672053966,-2.391543350847554,-17.216423315126494,0.003874902092793989,-4.562222532603636,-14.339459077687177,145.03119296054325,195.00020235995734,6.844060674446013,646.0678956886081,0.006630016257654974
1742793779.2599812,4.678468770766195e-06,1.0361261367797852,-18.329910278320312,30.983531951904297,41.999996185302734,49.96900939941406,450.0,,,,,,1.0,3.600512965119321,22.056893790196227,-2.388667841591093,-17.21883880550369,0.003874902092793989,-4.565399981708342,-14.35082018593845,145.17140356565656,195.14041296507065,6.839053851552484,645.9244607783238,0.006625166020527879
1742793779.332083,3.553757623081321e-06,1.0361261367797852,-18.329910278320312,30.983531951904297,41.999996185302734,49.96900939941406,450.0,,,,,,1.0,3.600512965119321,22.056893790196227,-2.388667841591093,-17.21883880550369,0.003874902092793989,-4.565399981708342,-14.35082018593845,145.17140356565656,195.14041296507065,6.839053851552484,645.9244607783238,0.006625166020527879
1742793779.4183805,4.050332709256799e-06,1.0361261367797852,-18.329910278320312,30.983531951904297,41.999996185302734,49.96900939941406,450.0,,,,,,1.0,3.600512965119321,22.056893790196227,-2.388667841591093,-17.21883880550369,0.003874902092793989,-4.565399981708342,-14.35082018593845,145.17140356565656,195.14041296507065,6.839053851552484,645.9244607783238,0.006625166020527879
1742793779.4867468,3.6550551968893965e-06,1.0361261367797852,-18.329910278320312,30.983531951904297,41.999996185302734,49.96900939941406,450.0,,,,,,1.0,3.600512965119321,22.056893790196227,-2.388667841591093,-17.21883880550369,0.003874902092793989,-4.565399981708342,-14.35082018593845,145.17140356565656,195.14041296507065,6.839053851552484,645.9244607783238,0.006625166020527879
1742793779.5668342,4.247182060882242e-06,1.0361261367797852,-18.329910278320312,30.983531951904297,41.999996185302734,49.96900939941406,450.0,,,,,,1.0,3.600512965119321,22.056893790196227,-2.388667841591093,-17.21883880550369,0.003874902092793989,-4.565399981708342,-14.35082018593845,145.17140356565656,195.14041296507065,6.839053851552484,645.9244607783238,0.006625166020527879
