Time (t),[Measured] Speed,[Measured] Current Position ~ r(t) (m)_X,[Measured] Current Position ~ r(t) (m)_Y,[Measured] Steering Angles ~ delta(t) (deg)_FL,[Measured] Steering Angles ~ delta(t) (deg)_FR,[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle ~ Theta(t) (deg),[Computed] Rotation direction ~ (CW/CCW),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta(t) (deg),[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_X,[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_Y,[Computed] Current Error to Trajectory ~ e(t),[Computed] Predicted Position ~ r_tp(t) (m)_X,[Computed] Predicted Position ~ r_tp(t) (m)_Y,[Computed] Change of Yaw Angle ~ Delta_phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1741780401.8259287,4.0035267779039535e-06,1.036168098449707,-18.329883575439453,0.0,0.0,49.972843170166016,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300775.591539914,1932419.7941650865,0.0038336698044349185,1.0361706730909646,-18.329880509525537,7.634352980154757e-11,49.97284317024236,0.0038311907482857194,0.10975553019316972,3.6718800716833457e-06
1741780401.9119482,2.8387375860964167e-06,1.036168098449707,-18.329883575439453,0.0,0.0,49.972843170166016,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300775.591539914,1932419.7941650865,0.0038336698044349185,1.0361699243076146,-18.329881401499733,5.4132083916368446e-11,49.972843170220145,0.0038319114569190064,0.10977617697464272,3.6725708114146526e-06
1741780401.9923317,3.7322368777990556e-06,1.036168098449707,-18.329883575439453,0.0,0.0,49.972843170166016,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300775.591539914,1932419.7941650865,0.0038336698044349185,1.036170498933643,-18.32988071697764,7.117028388051978e-11,49.972843170237184,0.003831358356595162,0.10976033181754091,3.672040710412066e-06
1741780402.0596085,3.970001280420537e-06,1.036168098449707,-18.329883575439453,0.0,0.0,49.972843170166016,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300775.591539914,1932419.7941650865,0.0038336698044349185,1.0361706516705453,-18.32988053513691,7.570422976479924e-11,49.97284317024172,0.003831211359584666,0.10975612066338969,3.6718998259119462e-06
1741780402.1436868,4.158215819242285e-06,1.036168098449707,-18.329883575439453,0.0,0.0,49.972843170166016,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300775.591539914,1932419.7941650865,0.0038336698044349185,1.0361707732081413,-18.32988039101474,7.929330585963818e-11,49.972843170245305,0.0038310943779608308,0.10975276938672651,3.6717877086822033e-06
1741780402.2280772,3.2833722305037216e-06,1.036168098449707,-18.329883575439453,0.0,0.0,49.972843170166016,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300775.591539914,1932419.7941650865,0.0038336698044349185,1.0361702106893063,-18.32988106017001,6.261085278921747e-11,49.97284317022863,0.0038316357926428783,0.10976827977485039,3.672306609961764e-06
1741780402.3115046,3.5827436730650927e-06,1.036168098449707,-18.329883575439453,0.0,0.0,49.972843170166016,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300775.591539914,1932419.7941650865,0.0038336698044349185,1.036170403007418,-18.329880831297487,6.831958759100693e-11,49.972843170234334,0.003831450678953368,0.10976297665828087,3.6721291937712983e-06
1741780402.3931413,3.095017562940324e-06,1.036168098449707,-18.329883575439453,0.0,0.0,49.972843170166016,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300775.591539914,1932419.7941650865,0.0038336698044349185,1.036170088686049,-18.3298812052235,5.901910456968507e-11,49.97284317022503,0.0038317532373123107,0.10977164431679277,3.672419170982488e-06
1741780402.4797788,3.2758263987109765e-06,1.036168098449707,-18.329883575439453,0.0,0.0,49.972843170166016,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300775.591539914,1932419.7941650865,0.0038336698044349185,1.036170205567032,-18.329881066223606,6.24669607994033e-11,49.97284317022848,0.0038316407245407315,0.10976842106331637,3.6723113367787337e-06
1741780402.5624075,4.574087674460531e-06,1.036168098449707,-18.329883575439453,0.0,0.0,49.972843170166016,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300775.591539914,1932419.7941650865,0.0038336698044349185,1.0361710404977202,-18.329880072036758,8.722359511053243e-11,49.972843170253235,0.003830837191328506,0.10974540153243682,3.6715412165255915e-06
