Time (t),[Measured] Speed,[Measured] Current Position ~ r(t) (m)_X,[Measured] Current Position ~ r(t) (m)_Y,[Measured] Steering Angles ~ delta(t) (deg)_FL,[Measured] Steering Angles ~ delta(t) (deg)_FR,[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle ~ Theta(t) (deg),[Computed] Rotation direction ~ (CW/CCW),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta(t) (deg),[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_X,[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_Y,[Computed] Current Error to Trajectory ~ e(t),[Computed] Predicted Position ~ r_tp(t) (m)_X,[Computed] Predicted Position ~ r_tp(t) (m)_Y,[Computed] Change of Yaw Angle ~ Delta_phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1742367826.6927269,4.626644272685287e-06,1.0368432998657227,-18.329038619995117,0.0,0.0,49.970794677734375,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300706.4990544864,1932502.053298214,0.0032998495801372556,1.036861154716462,-18.329017362790182,5.293548031635756e-10,49.97079467826373,0.0032890615074979536,0.09422467146928445,2.7133520586406827e-06
1742367826.7488272,5.039391950131025e-06,1.0368432998657227,-18.329038619995117,0.0,0.0,49.970794677734375,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300706.4990544864,1932502.053298214,0.0032998495801372556,1.0368627477437258,-18.32901546638459,5.765790876931708e-10,49.97079467831095,0.003288108599083598,0.09419737265408192,2.7125659450329277e-06
1742367826.795681,4.559328941093142e-06,1.0368432998657227,-18.329038619995117,0.0,0.0,49.970794677734375,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300706.4990544864,1932502.053298214,0.0032998495801372556,1.0368608944118023,-18.329017672222108,5.216529588019452e-10,49.970794678256034,0.0032892174992040094,0.09422914030248247,2.713480745932116e-06
1742367826.8387074,4.017673547953077e-06,1.0368432998657227,-18.329038619995117,0.0,0.0,49.970794677734375,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300706.4990544864,1932502.053298214,0.0032998495801372556,1.0368588040582836,-18.32902016118169,4.5967977324477407e-10,49.97079467819405,0.003290470491301072,0.09426503588194494,2.714514417293468e-06
1742367826.887763,4.442220300818708e-06,1.0368432998657227,-18.329038619995117,0.0,0.0,49.970794677734375,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300706.4990544864,1932502.053298214,0.0032998495801372556,1.0368604427203536,-18.329018210759386,5.08254042099571e-10,49.97079467824263,0.0032894878058995973,0.09423688401889814,2.7137037387911023e-06
1742367826.939948,4.457757311948002e-06,1.0368432998657227,-18.329038619995117,0.0,0.0,49.970794677734375,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300706.4990544864,1932502.053298214,0.0032998495801372556,1.0368605027906597,-18.32901813928038,5.100317001565463e-10,49.97079467824441,0.0032894518084610456,0.09423585276824699,2.7136740422579796e-06
1742367826.9845376,4.014289073464419e-06,1.0368432998657227,-18.329038619995117,0.0,0.0,49.970794677734375,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300706.4990544864,1932502.053298214,0.0032998495801372556,1.0368587914854288,-18.32902017654851,4.592925405722013e-10,49.97079467819367,0.003290477917886648,0.0942652486379498,2.7145205439472917e-06
1742367827.029391,5.029237057116128e-06,1.0368432998657227,-18.329038619995117,0.0,0.0,49.970794677734375,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300706.4990544864,1932502.053298214,0.0032998495801372556,1.0368627081625164,-18.32901551341638,5.754172215378703e-10,49.970794678309794,0.003288132282446489,0.09419805113245108,2.7125854829167007e-06
1742367827.073581,5.0698585074381565e-06,1.0368432998657227,-18.329038619995117,0.0,0.0,49.970794677734375,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300706.4990544864,1932502.053298214,0.0032998495801372556,1.0368628641590476,-18.329015327617526,5.800649010593729e-10,49.97079467831444,0.003288039079054852,0.09419538105196253,2.7125085936235107e-06
1742367827.1198225,5.081357577243203e-06,1.0368432998657227,-18.329038619995117,0.0,0.0,49.970794677734375,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300706.4990544864,1932502.053298214,0.0032998495801372556,1.0368629088625312,-18.32901527453214,5.813805604173121e-10,49.970794678315755,0.0032880123253777073,0.0941946146155691,2.712486522845937e-06
