Time (t),[Measured] Current Position ~ r(t) (m)_X,[Measured] Current Position ~ r(t) (m)_Y,[Measured] Steering Angles ~ delta(t) (deg)_FL,[Measured] Steering Angles ~ delta(t) (deg)_FR,[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle ~ Theta(t) (deg),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta(t) (deg),[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_X,[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_Y,[Computed] Current Error to Trajectory ~ e(t),[Computed] Predicted Position ~ r_tp(t) (m)_X,[Computed] Predicted Position ~ r_tp(t) (m)_Y,[Computed] Change of Yaw Angle ~ Delta_phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1741675464.9773734,-2.41052723,-31.86808777,10,10,-264.0792542,4.536751165357343,17.09374533475223,4.536751165357343,-19.220342422076367,-34.97070646677898,0.0,-2.6206862041986163,-30.890566393492744,3.3518563890499666,-260.72739781095004,-0.22503706335861937,-1.9100858168761532,-0.0
1741675464.981372,-2.6206862041986163,-30.890566393492744,-1.9100858168761532,-1.9100858168761532,-260.72739781095004,-0.8597926386757241,90.1054079829636,-0.8597926386757241,86.51515592836088,-17.70776718028501,0.22503706335861937,-2.761498105887938,-29.900535209955883,-0.6358750356461994,-261.3632728465962,-0.5311399341697839,-16.075830918068224,-0.029881542754514646
1741675464.9853714,-2.761498105887938,-29.900535209955883,-16.075830918068224,-16.075830918068224,-261.3632728465962,-7.3888934610401895,10.513645327886065,-7.3888934610401895,7.749653923295723,-29.67157866392856,0.5311399341697839,-2.7357322379319893,-28.90124423621883,-5.449658774498772,-266.812931621095,-0.7905289968357453,-30.035881011739693,-0.10497037983466075
1741675464.9883733,-2.7357322379319893,-28.90124423621883,-30.035881011739693,-30.035881011739693,-266.812931621095,-14.584063921549841,5.36969464487872,-14.584063921549841,2.5280802869520613,-29.962327777752204,0.7905289968357453,-2.448250969670659,-27.94496618309473,-10.670211865348332,-277.48314348644334,-0.8363599474664266,-38.54401149335459,-0.16529169756605774
1741675464.9923723,-2.448250969670659,-27.94496618309473,-38.54401149335459,-38.54401149335459,-277.48314348644334,-19.723309217217757,4.0064513151722405,-19.723309217217757,1.1149461589697442,-29.776708076292067,0.8363599474664266,-1.8853686936158613,-27.121569110776402,-14.300880007228825,-291.7840234936721,-0.6403131180685409,-38.06692883331244,-0.13388306144746717
1741675464.9953752,-1.8853686936158613,-27.121569110776402,-38.06692883331244,-38.06692883331244,-291.7840234936721,-19.413774044349086,4.067808265536789,-19.413774044349086,1.1754138872113646,-29.8008738859138,0.6403131180685409,-1.141300014173252,-26.45723802291964,-14.085172105701877,-305.869195599374,-0.27874060624965274,-27.39910420286059,-0.04462031668000765
1741675464.998373,-1.141300014173252,-26.45723802291964,-27.39910420286059,-27.39910420286059,-305.869195599374,-13.129435350501403,5.952367666988149,-13.129435350501403,2.7639118776816325,-30.949453614665114,0.27874060624965274,-0.3351701023318192,-25.867488273956674,-9.625712442268126,-315.49490804164213,0.2728937628909824,-5.311604915952857,0.019016643227495356
1741675465.0033739,-0.3351701023318192,-25.867488273956674,-5.311604915952857,-5.311604915952857,-315.49490804164213,-2.395696079400675,32.346188439844966,-2.395696079400675,21.354511109382933,-49.86402209699345,0.2728937628909824,0.4169419729360726,-25.2085134783811,-1.7713301713936638,-317.2662382130358,0.6126288941815486,15.15482894278405,0.041795651047236065
1741675465.0073729,0.4169419729360726,-25.2085134783811,15.15482894278405,15.15482894278405,-317.2662382130358,6.949016506965224,11.175582712324763,6.949016506965224,-8.104148007188519,-17.97769924272047,0.6126288941815486,1.029007253298655,-24.41812810637913,5.1268717692809735,-312.13936644375485,0.7514798375351229,28.47732804693489,0.11509456546721807
1741675465.010375,1.029007253298655,-24.41812810637913,28.47732804693489,28.47732804693489,-312.13936644375485,13.717620327269252,5.701727752230389,13.717620327269252,-3.985479795148829,-21.704344953379128,0.7514798375351229,1.4256035106282399,-23.50153075860209,10.048845192699615,-302.09052125105524,0.6633888354353218,32.72231055054058,0.12463083356888753
1741675465.013375,1.4256035106282399,-23.50153075860209,32.72231055054058,32.72231055054058,-302.09052125105524,16.12682220565762,4.86775899340005,16.12682220565762,-3.2544359009849924,-22.16275941009857,0.6633888354353218,1.6002926706808323,-22.518692147112972,11.77046349064668,-290.3200577604086,0.3831287857463705,27.102653422277125,0.06354083974950842
1741675465.0183797,1.6002926706808323,-22.518692147112972,27.102653422277125,27.102653422277125,-290.3200577604086,12.96924809869179,6.024603917487139,12.96924809869179,-4.3747972696622455,-21.74787922077329,0.3831287857463705,1.645528028825228,-21.52086454505145,9.510298153671881,-280.80975960673675,-0.1808034820163142,7.789609878289649,-0.017317754630906547
1741675465.0213804,1.645528028825228,-21.52086454505145,7.789609878289649,7.789609878289649,-280.80975960673675,3.5226370781283656,22.005640687231796,3.5226370781283656,-20.18237256716753,-18.729632267542,0.1808034820163142,1.7497920031898673,-20.526401399709826,2.6036860424757693,-278.206073564261,-0.4225221135742975,-8.581729851248873,-0.019098367340781387
1741675465.024382,1.7497920031898673,-20.526401399709826,-8.581729851248873,-8.581729851248873,-278.206073564261,-3.884953449847121,19.956082633239806,-3.884953449847121,21.263169951831355,-24.70651085977993,0.4225221135742975,1.983663856152024,-19.554241576118713,-2.8710935190079705,-281.07716708326893,-0.6147613351494011,-21.49656840579122,-0.06493756466777051
1741675465.0283806,1.983663856152024,-19.554241576118713,-21.49656840579122,-21.49656840579122,-281.07716708326893,-10.050092485643416,7.747963209654201,-10.050092485643416,9.210825666708509,-22.34692237817772,0.6147613351494011,2.403216417885897,-18.647275068838642,-7.394947286493308,-288.47211436976227,-0.5350768228380884,-25.37891431758928,-0.0822361355038607
