Desired Steering Angle, Acceleration Pedal, Steering Wheel Angle
0.09622999590914412,0.0,0.0
0.09622439509235609,0.0,0.0
0.09623093667959509,0.0,0.0
0.09623683419510654,0.0,0.0
0.0961945470826253,0.0,0.0
0.09620885355282328,0.0,0.0
0.09619969912230464,0.0,0.0
0.09620738485430734,0.0,0.0
0.09621139608357424,0.0,0.0
0.09621658083672667,0.0,0.0
0.09620327726819143,0.0,0.0
0.0962392251225896,0.0,0.0
0.09621515623285162,0.0,0.0
0.09620390479528251,0.0,0.0
0.09638885067729334,0.0,0.0
0.09621476727118565,0.0,0.0
0.0962067222214966,0.0,0.0
0.09621257658604994,0.0,0.0
0.09625847748832293,0.0,0.0
0.09619578874215536,0.0,0.0
0.09628016118140009,0.0,0.0
0.09617932089203053,0.0,0.0
0.09619619320497211,0.0,0.0
0.0962098171818793,0.0,0.0
0.09633096385767256,0.0,0.0
0.09617223164589186,0.0,0.0
0.09621547016259113,0.0,0.0
0.09620448608640865,0.0,0.0
0.09620014656705558,0.0,0.0
0.09621079377145118,0.0,0.0
0.0962265281313194,0.0,0.0
0.09626854271651879,0.0,0.0
0.09622799976732488,0.0,0.0
0.09621773618086821,0.0,0.0
0.09621871937998232,0.0,0.0
0.09622739534363127,0.0,0.0
0.0962677169389011,0.0,0.0
0.09621198549411511,0.0,0.0
0.09620685599695965,0.0,0.0
0.09620599918179903,0.0,0.0
0.09631698636279791,0.0,0.0
0.0962312491701299,0.0,0.0
0.0962076236587317,0.0,0.0
0.09619863720827473,0.0,0.0
0.09621010560948604,0.0,0.0
0.09624928325409607,0.0,0.0
0.09621832742669738,0.0,0.0
0.09639412022822665,0.0,0.0
0.0961984093317032,0.0,0.0
0.09623716596100954,0.0,0.0
0.0962049607146091,0.0,0.0
0.09622335742205232,0.0,0.0
0.09629756180296933,0.0,0.0
0.0962111013843002,0.0,0.0
0.09619851931244915,0.0,0.0
0.09620357186208843,0.0,0.0
0.09620654552175378,0.0,0.0
0.09619985201940745,0.0,0.0
0.09626316859405572,0.0,0.0
0.09622214756951185,0.0,0.0
0.09623129381200328,0.0,0.0
0.09621038278889185,0.0,0.0
0.09626985415351995,0.0,0.0
0.09625348084681991,0.0,0.0
0.09633494134588695,0.0,0.0
0.0961756542534198,0.0,0.0
0.09619246002944656,0.0,0.0
0.09633456960012667,0.0,0.0
0.09625045785024415,0.0,0.0
0.09621756564877199,0.0,0.0
0.09621738552938706,0.0,0.0
0.09622606263080435,0.0,0.0
0.09643121543553813,0.0,0.0
0.09623232558841292,0.0,0.0
0.09619879634539295,0.0,0.0
0.09619181242994884,0.0,0.0
0.09623150742917796,0.0,0.0
0.09626628904128402,0.0,0.0
0.09621425741208398,0.0,0.0
0.09621889618106211,0.0,0.0
0.09621059161056844,0.0,0.0
0.09621719582290102,0.0,0.0
0.09622721847186562,0.0,0.0
0.09622353758946103,0.0,0.0
0.09619351706765837,0.0,0.0
0.09621589875164756,0.0,0.0
0.09620368978399726,0.0,0.0
0.09636251016402891,0.0,0.0
0.09625204592406737,0.0,0.0
0.09621877984533331,0.0,0.0
0.09620632881848842,0.0,0.0
0.09620936328631732,0.0,0.0
0.09622504240088772,0.0,0.0
0.09622348170882726,0.0,0.0
0.09623621034384693,0.0,0.0
0.09621020605867152,0.0,0.0
0.09620760156770954,0.0,0.0
0.09633484669557502,0.0,0.0
0.0962651679210542,0.0,0.0
0.09620793748183774,0.0,0.0
0.09620695643216311,0.0,0.0
0.0962076236587317,0.0,0.0
0.09625348084681991,0.0,0.0
0.0962667202827418,0.0,0.0
0.09623313712729376,0.0,0.0
0.09621793215128437,0.0,0.0
0.09619682053084062,0.0,0.0
0.09622427412782816,0.0,0.0
0.09623489462343568,0.0,0.0
0.09622574228648206,0.0,0.0
0.09621429576206053,0.0,0.0
0.09622849075980583,0.0,0.0
0.09621128145314105,0.0,0.0
0.09624810244177481,0.0,0.0
0.0962596525723788,0.0,0.0
0.09621834953509162,0.0,0.0
0.0961851104977452,0.0,0.0
0.09618257100325532,0.0,0.0
0.09619486696483837,0.0,0.0
0.09626057705635908,0.0,0.0
0.09620952250374602,0.0,0.0
0.09620419939759568,0.0,0.0
0.09636038804768148,0.0,0.0
0.09622966425072686,0.0,0.0
0.09626257780702821,0.0,0.0
0.09621388471388784,0.0,0.0
0.09622380701132889,0.0,0.0
0.09620407688895315,0.0,0.0
0.0962111013843002,0.0,0.0
0.09625523995706439,0.0,0.0
0.0962590857129668,0.0,0.0
0.09619325926153048,0.0,0.0
0.09620438899494516,0.0,0.0
0.09621989861166479,0.0,0.0
0.09623454075678663,0.0,0.0
0.09623146444961515,0.0,0.0
0.0962110630388399,0.0,0.0
0.0962076603332506,0.0,0.0
0.09619836642448133,0.0,0.0
0.09621840540414815,0.0,0.0
0.09621423364514417,0.0,0.0
0.09621018688656766,0.0,0.0
0.09615551288932843,0.0,0.0
0.0962004794491542,0.0,0.0
0.0961959049561884,0.0,0.0
0.09620321518314383,0.0,0.0
0.09621977600997955,0.0,0.0
0.09621253364784896,0.0,0.0
0.09621789546083807,0.0,0.0
0.09624381321291699,0.0,0.0
0.09621519917678777,0.0,0.0
0.09623987286135748,0.0,0.0
0.0962207146804395,0.0,0.0
0.09620351144285924,0.0,0.0
0.09623368413909035,0.0,0.0
0.09620989220355698,0.0,0.0
0.09620681640368677,0.0,0.0
0.09620783412142256,0.0,0.0
0.09630532475307325,0.0,0.0
0.09640545526508938,0.0,0.0
0.09621429576206053,0.0,0.0
0.09620990970967262,0.0,0.0
0.09621006267668449,0.0,0.0
0.09620249684249713,0.0,0.0
0.09625218163714332,0.0,0.0
0.09622306422557755,0.0,0.0
0.09621167327922223,0.0,0.0
0.0962812207501419,0.0,0.0
0.096173340139448,0.0,0.0
0.09626361732636651,0.0,0.0
0.09623675909364539,0.0,0.0
0.09620609461434336,0.0,0.0
0.09621450461932304,0.0,0.0
0.09623287884881354,0.0,0.0
0.09626265761414278,0.0,0.0
0.09622392963686131,0.0,0.0
0.0962651679210542,0.0,0.0
0.09620349227548315,0.0,0.0
0.0962089477428259,0.0,0.0
0.09624594812520461,0.0,0.0
0.09620212268155844,0.0,0.0
0.09623093667959509,0.0,0.0
0.09620431565615793,0.0,0.0
0.09620534617511353,0.0,0.0
0.09626528152827063,0.0,0.0
0.09622834892239576,0.0,0.0
0.09622885910800251,0.0,0.0
0.09623080109361323,0.0,0.0
0.09626491091993604,0.0,0.0
0.09625059521391587,0.0,0.0
0.09624493325051266,0.0,0.0
0.09620439524584184,0.0,0.0
0.09620139812715248,0.0,0.0
0.09627252827899808,0.0,0.0
0.09622631456330107,0.0,0.0
0.0962150574274144,0.0,0.0
0.09620955292703726,0.0,0.0
0.09621795758834199,0.0,0.0
0.09622670832420398,0.0,0.0
0.09625544254869037,0.0,0.0
0.09622469163448279,0.0,0.0
0.09623063046108689,0.0,0.0
0.09621629066120631,0.0,0.0
0.09622384831033921,0.0,0.0
0.09642437539781343,0.0,0.0
0.09623426954253006,0.0,0.0
0.09621241568039417,0.0,0.0
0.09619654976883674,0.0,0.0
0.09623198097594689,0.0,0.0
0.09627749243310599,0.0,0.0
0.09621340989365393,0.0,0.0
0.09620826422676045,0.0,0.0
0.0961990158891608,0.0,0.0
0.09629958978160541,0.0,0.0
0.09622318518278787,0.0,0.0
0.0962554170615012,0.0,0.0
0.09622063669402528,0.0,0.0
0.09619711503755363,0.0,0.0
0.09620750279585404,0.0,0.0
0.09625829869954251,0.0,0.0
0.09629156985768554,0.0,0.0
0.09618063328226838,0.0,0.0
0.09620308143006055,0.0,0.0
0.09621006267668449,0.0,0.0
0.09643441103391634,0.0,0.0
0.09617174192047338,0.0,0.0
0.09620218476345134,0.0,0.0
0.09619083668126126,0.0,0.0
0.096197310821735,0.0,0.0
0.09621137691062913,0.0,0.0
0.09621626855614916,0.0,0.0
-0.16559491075549987,1.0,-0.00015259254737998596
0.027670320085061362,1.0,-0.00015259254737998596
0.02760259765238942,1.0,-0.00015259254737998596
0.027594280406263508,1.0,-0.00015259254737998596
0.027533990612002193,1.0,-0.00015259254737998596
0.027517568238655067,1.0,-0.00015259254737998596
0.0275315847127793,1.0,-0.00015259254737998596
0.027562821853459436,1.0,-0.00015259254737998596
0.027556734881498117,1.0,-0.00015259254737998596
0.02754430208919332,1.0,-0.00015259254737998596
0.027571559623501544,1.0,-0.00015259254737998596
0.027635494776491628,1.0,-0.00015259254737998596
0.027593946625623506,1.0,-0.00015259254737998596
0.027564550276685647,1.0,-0.00015259254737998596
0.027552681845381066,1.0,-0.00015259254737998596
0.027549333728566095,1.0,-0.00015259254737998596
0.027578890162930775,1.0,-0.00015259254737998596
0.02757514402856334,1.0,-0.00015259254737998596
0.02754339884944763,1.0,-0.00015259254737998596
0.02754236644543682,1.0,-0.00015259254737998596
0.027543988223527563,1.0,-0.00015259254737998596
0.027540365954479847,1.0,-0.00015259254737998596
0.027615768286429518,1.0,-0.00015259254737998596
0.027547925008231142,1.0,-0.00015259254737998596
0.027555206404367025,1.0,-0.00015259254737998596
0.02754970020461809,1.0,-0.00015259254737998596
0.02760187254842452,1.0,-0.00015259254737998596
0.02757597345361281,1.0,-0.00015259254737998596
0.027553990373031592,1.0,-0.00015259254737998596
0.02754152371823909,1.0,-0.00015259254737998596
0.02754700577513842,1.0,-0.00015259254737998596
0.027574300054377436,1.0,-0.00015259254737998596
0.02756066934698753,1.0,-0.00015259254737998596
0.027544693909355066,1.0,-0.00015259254737998596
0.027639624056194037,1.0,-0.00015259254737998596
0.027592944003553922,1.0,-0.00015259254737998596
0.027588951165218378,1.0,-0.00015259254737998596
0.02757859500424681,1.0,-0.00015259254737998596
0.02752749632868489,1.0,-0.00015259254737998596
0.027541095280556857,1.0,-0.00015259254737998596
0.027578202572801212,1.0,-0.00015259254737998596
0.02752986679059567,1.0,-0.00015259254737998596
0.027506635162000706,1.0,-0.00015259254737998596
0.027531872991455462,1.0,-0.00015259254737998596
0.027546201219394054,1.0,-0.00015259254737998596
0.027579517226486813,1.0,-0.00015259254737998596
0.02756985445112773,1.0,-0.00015259254737998596
0.027558850303742187,1.0,-0.00015259254737998596
0.027558082014482368,1.0,-0.00015259254737998596
0.027554517895488993,1.0,-0.00015259254737998596
0.0275402846888518,1.0,-0.00015259254737998596
0.02755005709847284,1.0,-0.00015259254737998596
0.02754870585902219,1.0,-0.00015259254737998596
0.02754317086088562,1.0,-0.00015259254737998596
0.02753920950612324,1.0,-0.00015259254737998596
0.027541464951076386,1.0,-0.00015259254737998596
0.027560019034141837,1.0,-0.00015259254737998596
0.027542304343786326,1.0,-0.00015259254737998596
0.027540585584598386,1.0,-0.00015259254737998596
0.027585789202614043,1.0,-0.00015259254737998596
0.0275469053111166,1.0,-0.00015259254737998596
0.027614043810523542,1.0,-0.00015259254737998596
0.027545769359400476,1.0,-0.00015259254737998596
0.027545106575418987,1.0,-0.00015259254737998596
0.027545930265056248,1.0,-0.00015259254737998596
-0.16560755537402047,1.0,-0.00015259254737998596
-0.1655677092933827,1.0,-0.00015259254737998596
-0.1656033916936197,1.0,-0.00015259254737998596
-0.1656073530526168,1.0,-0.00015259254737998596
-0.16561038403244238,1.0,-0.00015259254737998596
-0.1654063410742503,1.0,-0.00015259254737998596
-0.16560611792273094,1.0,-0.00015259254737998596
-0.16559624720042498,1.0,-0.00015259254737998596
-0.16559967771617362,1.0,-0.00015259254737998596
-0.16561018168687666,1.0,-0.00015259254737998596
-0.16559757858745594,1.0,-0.00015259254737998596
-0.1655663940976745,1.0,-0.00015259254737998596
-0.16559943455916432,1.0,-0.00015259254737998596
-0.1656106241662686,1.0,-0.00015259254737998596
-0.16561510956300177,1.0,-0.00015259254737998596
-0.16560175579137168,1.0,-0.00015259254737998596
-0.1655848389524566,1.0,-0.00015259254737998596
-0.16559630463204597,1.0,-0.00015259254737998596
-0.16560607857727164,1.0,-0.00015259254737998596
-0.16562107544741428,1.0,-0.00015259254737998596
-0.1656001003316476,1.0,-0.00015259254737998596
-0.16549444975206778,1.0,-0.00015259254737998596
-0.1655676715700225,1.0,-0.00015259254737998596
-0.16558638993820474,1.0,-0.00015259254737998596
-0.16561396146949833,1.0,-0.00015259254737998596
-0.16561200084576966,1.0,-0.00015259254737998596
-0.16554926468788675,1.0,-0.00015259254737998596
-0.16557971520187817,1.0,-0.00015259254737998596
-0.16551218697334438,1.0,-0.00015259254737998596
-0.16566155222223974,1.0,-0.00015259254737998596
-0.1656212546160978,1.0,-0.00015259254737998596
-0.1656020155086719,1.0,-0.00015259254737998596
-0.16559648719259554,1.0,-0.00015259254737998596
-0.16559226801425322,1.0,-0.00015259254737998596
-0.16559636876310263,1.0,-0.00015259254737998596
-0.16562173666736402,1.0,-0.00015259254737998596
-0.16559071664717345,1.0,-0.00015259254737998596
0.027536908040341434,1.0,-0.00015259254737998596
0.02753326777371844,1.0,-0.00015259254737998596
