brake_input,camera_location_0,camera_location_1,camera_location_2,camera_rotation_0,camera_rotation_1,camera_rotation_2,current_gear_input,focus_actor_dist,focus_actor_name,focus_actor_pt_0,focus_actor_pt_1,focus_actor_pt_2,frame,frame_number,framesequence,gaze_dir_0,gaze_dir_1,gaze_dir_2,gaze_origin_0,gaze_origin_1,gaze_origin_2,gaze_valid,gaze_vergence,handbrake_input,left_eye_openness,left_eye_openness_valid,left_gaze_dir_0,left_gaze_dir_1,left_gaze_dir_2,left_gaze_origin_0,left_gaze_origin_1,left_gaze_origin_2,left_gaze_valid,left_pupil_diam,left_pupil_posn_0,left_pupil_posn_1,left_pupil_posn_valid,right_eye_openness,right_eye_openness_valid,right_gaze_dir_0,right_gaze_dir_1,right_gaze_dir_2,right_gaze_origin_0,right_gaze_origin_1,right_gaze_origin_2,right_gaze_valid,right_pupil_diam,right_pupil_posn_0,right_pupil_posn_1,right_pupil_posn_valid,steering_input,throttle_input,timestamp,timestamp_carla,timestamp_device,timestamp_stream,transform_0_0,transform_0_1,transform_0_2,transform_1_0,transform_1_1,transform_1_2,Location_0,Location_1,Location_2,Rotation_0,Rotation_1,Rotation_2,Velocity_0,Velocity_1,Velocity_2,Acceleration_0,Acceleration_1,Acceleration_2,AngularVelocity_0,AngularVelocity_1,AngularVelocity_2,FL_Wheel_Angle,FR_Wheel_Angle,BL_Wheel_Angle,BR_Wheel_Angle
0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1142.5623779296875,Road_Grass_Town05_125,104.76093292236328,-1832.6220703125,16.646240234375,1079,1079,335777,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,-7.32444241293706e-05,0.0,22.980430621653795,22980,2235411,22.980430621653795,0.00887168850749731,-0.0036523437593132257,0.16333526372909546,-0.05738724768161774,-0.02448868378996849,0.018537381663918495,1.0361651182174683,-18.329912185668945,0.1682276427745819,-0.05108298361301422,49.97556686401367,-0.0320434495806694,4.135835752094863e-06,-7.757916620221295e-08,0.00021050326176919043,1.1537718819454312e-05,-2.4477224087604554e-06,0.006521956995129585,3.33870411850512e-05,-2.7523725293576717e-05,-5.757143298978917e-06,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1142.562744140625,Road_Grass_Town05_125,104.76093292236328,-1832.6220703125,16.6461181640625,1080,1080,335779,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,-7.32444241293706e-05,0.0,22.994443520903587,22994,2235427,22.994443520903587,0.00887168850749731,-0.0036523437593132257,0.16333720088005066,-0.05738724768161774,-0.02448868378996849,0.018537381663918495,1.0361651182174683,-18.329912185668945,0.16823989152908325,-0.05108298361301422,49.97556686401367,-0.0320434495806694,4.418575827003224e-06,1.0039424580554623e-07,0.00040463803452439606,8.945908484747633e-05,3.379073314135894e-05,0.07261839509010315,-2.41055095102638e-05,3.833367372862995e-05,-5.386448719946202e-06,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1142.5628662109375,Road_Grass_Town05_125,104.76093292236328,-1832.6220703125,16.646240234375,1081,1081,335780,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,-7.32444241293706e-05,0.0,23.008382223546505,23008,2235436,23.008382223546505,0.00887168850749731,-0.0036523437593132257,0.16333922743797302,-0.05738724768161774,-0.02448868378996849,0.018537381663918495,1.0361651182174683,-18.329912185668945,0.1682317703962326,-0.05108298361301422,49.97556686401367,-0.0320434495806694,3.705513563545537e-06,-2.4388543806708185e-07,-0.000215066087548621,5.276690353639424e-05,9.12970608624164e-06,0.03887034207582474,7.96952226664871e-05,9.52963309828192e-05,-6.008513082633726e-06,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1142.56298828125,Road_Grass_Town05_125,104.76093292236328,-1832.6220703125,16.6463623046875,1082,1082,335782,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,-7.32444241293706e-05,0.0,23.020965222269297,23020,2235452,23.020965222269297,0.00887168850749731,-0.0036523437593132257,0.16334766149520874,-0.05738724768161774,-0.02448868378996849,0.018537381663918495,1.0361651182174683,-18.329912185668945,0.16824091970920563,-0.05108298361301422,49.97556686401367,-0.0320434495806694,3.509777570798178e-06,-2.4979235035971215e-07,-0.0003652318846434355,-5.084286749479361e-05,-1.5102750694495626e-05,-0.0413835234940052,8.060682012001052e-05,9.725249401526526e-05,-5.975828571536113e-06,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1142.5631103515625,Road_Grass_Town05_125,104.76093292236328,-1832.6220703125,16.6463623046875,1083,1083,335784,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,-7.32444241293706e-05,0.0,23.03518972173333,23035,2235469,23.03518972173333,0.00887168850749731,-0.0036523437593132257,0.16334578394889832,-0.05738724768161774,-0.02448868378996849,0.018537381663918495,1.0361651182174683,-18.329912185668945,0.1682538539171219,-0.05108298361301422,49.97556686401367,-0.0320434495806694,4.084207830601372e-06,3.6323907437463276e-08,0.00010954189201584086,-5.595909442490665e-06,8.542157843294262e-07,-0.003294130088761449,-4.0627466660225764e-05,-1.0182985533901956e-05,-5.2532814152073115e-06,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1142.5640869140625,Road_Grass_Town05_125,104.76093292236328,-1832.6220703125,16.646240234375,1084,1084,335785,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,-7.32444241293706e-05,0.0,23.04825682193041,23048,2235477,23.04825682193041,0.00887168850749731,-0.0036523437593132257,0.1633506715297699,-0.05738724768161774,-0.02448868378996849,0.018537381663918495,1.0361651182174683,-18.329912185668945,0.16823020577430725,-0.05108298361301422,49.97556686401367,-0.0320434495806694,3.2374773581977934e-06,-1.9388971850275993e-07,-0.0004547938297037035,-8.216816058848053e-05,-2.1733276298618875e-05,-0.06062323600053787,-8.789198909653351e-05,-0.0001322492171311751,-5.814544238091912e-06,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1142.56396484375,Road_Grass_Town05_125,104.76093292236328,-1832.6220703125,16.646240234375,1085,1085,335787,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,-7.32444241293706e-05,0.0,23.063369620591402,23063,2235494,23.063369620591402,0.00887168850749731,-0.0036523437593132257,0.16334189474582672,-0.05738724768161774,-0.02448868378996849,0.018537381663918495,1.0361651182174683,-18.329912185668945,0.16822394728660583,-0.05108298361301422,49.97556686401367,-0.0320434495806694,3.7290108139131917e-06,-2.4803213705126836e-07,-0.0001864026562543586,7.35694186460023e-07,-2.383617811574368e-06,-0.0015679436037316918,7.37017544452101e-05,8.95896737347357e-05,-6.052563094272045e-06,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1142.5645751953125,Road_Grass_Town05_125,104.76093292236328,-1832.6220703125,16.6461181640625,1086,1086,335789,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,-7.32444241293706e-05,0.0,23.076427422463894,23076,2235511,23.076427422463894,0.00887168850749731,-0.0036523437593132257,0.1633475124835968,-0.05738724768161774,-0.02448868378996849,0.018537381663918495,1.0361651182174683,-18.329912185668945,0.16821856796741486,-0.05108298361301422,49.97556686401367,-0.0320434495806694,2.9498337426048238e-06,-3.912718966603279e-07,-0.0007399704190902412,-7.213486969703808e-05,-2.088820474455133e-05,-0.05685547739267349,-5.986998803564347e-05,-7.062621443765238e-05,-6.076822501199786e-06,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1142.5634765625,Road_Grass_Town05_125,104.76093292236328,-1832.6220703125,16.6463623046875,1087,1087,335790,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,-7.32444241293706e-05,0.0,23.089681822806597,23089,2235519,23.089681822806597,0.00887168850749731,-0.0036523437593132257,0.16335098445415497,-0.05738724768161774,-0.02448868378996849,0.018537381663918495,1.0361651182174683,-18.329912185668945,0.1682349294424057,-0.05108298361301422,49.97556686401367,-0.0320434495806694,3.483900627543335e-06,-1.4310703022601956e-07,-0.00029069650918245316,-5.808777495985851e-05,-1.949735451489687e-05,-0.04624343290925026,-3.9725942770019174e-05,-1.888627593871206e-05,-5.8475184232520405e-06,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1142.5640869140625,Road_Grass_Town05_125,104.76093292236328,-1832.6220703125,16.646240234375,1088,1088,335792,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,-7.32444241293706e-05,0.0,23.103262823075056,23103,2235536,23.103262823075056,0.00887168850749731,-0.0036523437593132257,0.16335098445415497,-0.05738724768161774,-0.02448868378996849,0.018537381663918495,1.0361651182174683,-18.329912185668945,0.16824732720851898,-0.05108298361301422,49.97556686401367,-0.0320434495806694,4.191072548564989e-06,3.773020651465231e-08,0.00022753635130356997,-1.2771984984283336e-05,-9.195454367727507e-06,-0.015684714540839195,-5.5086278734961525e-05,-6.318362284218892e-05,-5.320920990925515e-06,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1142.5645751953125,Road_Grass_Town05_125,104.76093292236328,-1832.6220703125,16.6461181640625,1089,1089,335794,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,-7.32444241293706e-05,0.0,23.11638742312789,23116,2235552,23.11638742312789,0.00887168850749731,-0.0036523437593132257,0.16335411369800568,-0.05738724768161774,-0.02448868378996849,0.018537381663918495,1.0361651182174683,-18.329912185668945,0.16823413968086243,-0.05108298361301422,49.97556686401367,-0.0320434495806694,4.189615083305398e-06,5.776528144707527e-09,0.00023972615599632263,0.00010523835953790694,4.70515587949194e-05,0.09617209434509277,8.4018858615309e-05,9.577897435519844e-05,-5.671764029102633e-06,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1142.5645751953125,Road_Grass_Town05_125,104.76093292236328,-1832.6220703125,16.6461181640625,1090,1090,335795,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,-7.32444241293706e-05,0.0,23.129708722233772,23129,2235561,23.129708722233772,0.00887168850749731,-0.0036523437593132257,0.1633554846048355,-0.05738724768161774,-0.02448868378996849,0.018537381663918495,1.0361651182174683,-18.329912185668945,0.16823233664035797,-0.05108298361301422,49.97556686401367,-0.0320434495806694,3.8918014979572035e-06,-8.628004621868968e-08,3.1652771212975495e-06,3.637114423327148e-05,8.89999409992015e-06,0.028119757771492004,-5.064031938672997e-05,-6.477657734649256e-05,-5.6713806770858355e-06,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1142.56494140625,Road_Grass_Town05_125,104.76093292236328,-1832.6220703125,16.6461181640625,1091,1091,335797,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,-7.32444241293706e-05,0.0,23.145114421844482,23145,2235577,23.145114421844482,0.00887168850749731,-0.0036523437593132257,0.1633426994085312,-0.05738724768161774,-0.02448868378996849,0.018537381663918495,1.0361651182174683,-18.329912185668945,0.16822433471679688,-0.05108298361301422,49.97556686401367,-0.0320434495806694,3.410614908716525e-06,-2.056849126574889e-07,-0.0003617003094404936,-2.0938401576131582e-05,-3.1992678941605845e-06,-0.012916172854602337,-3.796405508182943e-05,-9.085023521038238e-06,-5.953525942459237e-06,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1142.5648193359375,Road_Grass_Town05_125,104.76093292236328,-1832.6220703125,16.6463623046875,1092,1092,335799,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,-7.32444241293706e-05,0.0,23.1596029214561,23159,2235594,23.1596029214561,0.00887168850749731,-0.0036523437593132257,0.16333937644958496,-0.05738724768161774,-0.02448868378996849,0.018537381663918495,1.0361651182174683,-18.329912185668945,0.16822215914726257,-0.05108298361301422,49.97556686401367,-0.0320434495806694,3.0999258342490066e-06,-3.668572787773883e-07,-0.0006583897629752755,-6.484150799224153e-05,-1.9680242985486984e-05,-0.05090310797095299,-4.539417568594217e-05,-1.389044427924091e-05,-6.070126801205333e-06,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1142.5634765625,Road_Grass_Town05_125,104.76093292236328,-1832.6220703125,16.6463623046875,1093,1093,335800,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,-7.32444241293706e-05,0.0,23.17292682081461,23172,2235602,23.17292682081461,0.00887168850749731,-0.0036523437593132257,0.16334357857704163,-0.05738724768161774,-0.02448868378996849,0.018537381663918495,1.0361651182174683,-18.329912185668945,0.16823001205921173,-0.05108298361301422,49.97556686401367,-0.0320434495806694,3.959629793826025e-06,-3.1674279199478406e-08,6.977524753892794e-05,8.70717667567078e-06,-1.0075714271806646e-06,0.0031757706310600042,-3.0082994271651842e-05,3.2461895898450166e-05,-5.743722795159556e-06,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1142.5631103515625,Road_Grass_Town05_125,104.76093292236328,-1832.6220703125,16.6463623046875,1094,1094,335802,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,-7.32444241293706e-05,0.0,23.18654852360487,23186,2235619,23.18654852360487,0.00887168850749731,-0.0036523437593132257,0.1633453667163849,-0.05738724768161774,-0.02448868378996849,0.018537381663918495,1.0361651182174683,-18.329912185668945,0.16824615001678467,-0.05108298361301422,49.97556686401367,-0.0320434495806694,4.220120445097564e-06,-3.2624228651911835e-08,0.00021111905516590923,4.965690095559694e-05,9.346989827463403e-06,0.03727078065276146,4.230808553984389e-05,2.158417737518903e-05,-5.495779078046326e-06,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1142.563720703125,Road_Grass_Town05_125,104.76093292236328,-1832.6220703125,16.646240234375,1095,1095,335804,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,-7.32444241293706e-05,0.0,23.200391620397568,23200,2235636,23.200391620397568,0.00887168850749731,-0.0036523437593132257,0.1633453667163849,-0.05738724768161774,-0.02448868378996849,0.018537381663918495,1.0361651182174683,-18.329912185668945,0.1682436764240265,-0.05108298361301422,49.97556686401367,-0.0320434495806694,4.1476773731119465e-06,-2.386746800198125e-08,0.00016533386951778084,3.7016663554823026e-05,6.671215032838518e-06,0.026020366698503494,7.507918053306639e-05,8.58204293763265e-05,-5.576976946031209e-06,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1142.5638427734375,Road_Grass_Town05_125,104.76093292236328,-1832.6220703125,16.646240234375,1096,1096,335805,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,-7.32444241293706e-05,0.0,23.213197521865368,23213,2235644,23.213197521865368,0.00887168850749731,-0.0036523437593132257,0.16335086524486542,-0.05738724768161774,-0.02448868378996849,0.018537381663918495,1.0361651182174683,-18.329912185668945,0.16824397444725037,-0.05108298361301422,49.97556686401367,-0.0320434495806694,4.431632987689227e-06,1.735240147127115e-07,0.00045118480920791626,1.4823122910456732e-05,1.9004728528670967e-05,0.019003551453351974,-4.294125028536655e-05,-2.068097637675237e-05,-5.1366869229241274e-06,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1142.5638427734375,Road_Grass_Town05_125,104.76093292236328,-1832.6220703125,16.646240234375,1097,1097,335807,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0.0,False,-7.32444241293706e-05,0.0,23.226237922906876,23226,2235661,23.226237922906876,0.00887168850749731,-0.0036523437593132257,0.16335411369800568,-0.05738724768161774,-0.02448868378996849,0.018537381663918495,1.0361651182174683,-18.329912185668945,0.16823558509349823,-0.05108298361301422,49.97556686401367,-0.0320434495806694,4.5354804569797125e-06,1.6032950611588603e-07,0.0005264637293294072,0.00010555618064245209,3.581356941140257e-05,0.08743797242641449,-4.4386659283190966e-05,-1.845988299464807e-05,-5.2142577260383405e-06,0.0,0.0,0.0,0.0
