Time (t),[Measured] Current Position ~ r(t) (m)_X,[Measured] Current Position ~ r(t) (m)_Y,[Measured] Steering Angles ~ delta(t) (deg)_FL,[Measured] Steering Angles ~ delta(t) (deg)_FR,[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle ~ Theta(t) (deg),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta(t) (deg),[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_X,[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_Y,[Computed] Current Error to Trajectory ~ e(t),[Computed] Predicted Position ~ r_tp(t) (m)_X,[Computed] Predicted Position ~ r_tp(t) (m)_Y,[Computed] Change of Yaw Angle ~ Delta_phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1741675319.6063147,-0.712180271659907,-21.807697580413297,5.645554153656815,5.645554153656815,-281.6629300721592,2.5470740054958245,30.424942804080974,2.5470740054958245,-30.752856053818594,-16.9874337719871,0.08403109844249614,-0.570002340730511,-20.8179019373585,1.883184460921882,-279.77974561123733,-0.09651374091970392,-0.21784100436322898,-0.002027538916069302
1741675319.6113129,-0.570002340730511,-20.8179019373585,-0.21784100436322898,-0.21784100436322898,-279.77974561123733,-0.09802882866493295,790.2685135198323,-0.09802882866493295,777.9835272040943,-156.3860585750461,0.09651374091970392,-0.3978321149937756,-19.832834792471346,-0.07250166055318165,-279.8522472717906,-0.3204262184446385,-9.277563809772312,-0.007731383257711573
1741675319.6153154,-0.3978321149937756,-19.832834792471346,-9.277563809772312,-9.277563809772312,-279.8522472717906,-4.20421651042992,18.443060950909036,-4.20421651042992,17.49298542584962,-24.312248253985715,0.3204262184446385,-0.1287808681012379,-18.86983611226738,-3.1066307087304987,-282.9588779805211,-0.5155442295858382,-18.973470764225958,-0.041298471981786156
1741675319.6193173,-0.1287808681012379,-18.86983611226738,-18.973470764225958,-18.973470764225958,-282.9588779805211,-8.794752506396854,8.843240448766949,-8.794752506396854,8.084697683432664,-22.14728507727056,0.5155442295858382,0.29350402986974533,-17.96396067108488,-6.4790480192214295,-289.43792599974256,-0.7536581750546837,-30.385468819479435,-0.09713603080740894
1741675319.623321,0.29350402986974533,-17.96396067108488,-30.385468819479435,-30.385468819479435,-289.43792599974256,-14.781180878039846,5.299650226788045,-14.781180878039846,4.675748160033774,-20.944267519370385,0.7536581750546837,0.9303147676797368,-17.19486473629494,-10.811237923489818,-300.24916392323235,-1.1366319213880465,-47.34328685573016,-0.21415798489555346
1741675320.270726,1.03518212,-18.32664871,-10,-10,-325.69124220000003,-4.536751165357343,17.09374533475223,-4.536751165357343,9.523080203812794,-33.16415913756739,0.0,0.1821891562522744,-18.848297863897283,3.3518563890499666,-322.33938581095003,0.04206140266176583,-3.331780738897588,0.0
1741675320.2747269,0.1821891562522744,-18.848297863897283,-3.331780738897588,-3.331780738897588,-322.33938581095003,-1.5006503421146646,51.62955988794541,-1.5006503421146646,30.645779846823153,-60.532600622373465,0.04206140266176583,-0.6194191664801991,-19.446121278415596,1.1097475871852216,-321.2296382237648,0.2672133621910275,6.154448599408594,0.0028098422059302697
1741675320.2777255,-0.6194191664801991,-19.446121278415596,6.154448599408594,6.154448599408594,-321.2296382237648,2.7780238616327555,27.897319911029033,2.7780238616327555,-19.12238066365861,1.4321179685187673,0.2672133621910275,-1.3795408953261017,-20.095819581873172,-2.053809458966372,-323.28344768273115,0.586132277149584,19.56947672016447,0.039155594116455875
1741675320.2817254,-1.3795408953261017,-20.095819581873172,19.56947672016447,19.56947672016447,-323.28344768273115,9.088473429334543,8.559731042542344,9.088473429334543,-7.5166263029558635,-14.128812105749073,0.586132277149584,-2.1168913741583824,-20.77048796500233,-6.6936425021205785,-329.9770901848517,0.9662046058604871,36.76819646028808,0.1415809264563559
1741675320.285725,-2.1168913741583824,-20.77048796500233,36.76819646028808,36.76819646028808,-329.9770901848517,18.585403554225646,4.24227933824856,18.585403554225646,-5.299479094238292,-17.96548005276265,0.9662046058604871,-2.859999701163643,-21.43619673300245,-13.505895049508242,-343.48298523436,1.359502313549141,57.5322759565441,0.328389349257292
1741675320.2897258,-2.859999701163643,-21.43619673300245,57.5322759565441,47.95,-343.48298523436,35.269377527634326,2.3416005566326246,35.269377527634326,-4.6998186732531915,-19.987694293666717,1.359502313549141,-3.6251999464620077,-22.068148032362174,-24.468639346190376,-367.9516245805504,1.7345364217176118,84.96018571570586,0.5895265695650854
1741675320.2927258,-3.6251999464620077,-22.068148032362174,69.99,47.95,-367.9516245805504,51.01806904458427,1.739370821172927,51.01806904458427,-4.812922412732154,-20.79742926069594,1.7345364217176118,-6.500677623706389,-20.376842526029833,32.940520109705815,-335.01110447084454,-0.6294576207204791,32.98543651976929,-0.2729542922668454
1741675320.2957253,-6.500677623706389,-20.376842526029833,32.98543651976929,32.98543651976929,-335.01110447084454,16.281543450117347,4.8227355286517914,16.281543450117347,-9.681821376447393,-16.752052545394108,0.6294576207204791,-7.315049137312956,-20.95409575642643,-11.880348647088162,-346.8914531179327,-0.19957203146076774,10.564225894340307,-0.031405534021411864
1741675320.298725,-7.315049137312956,-20.95409575642643,10.564225894340307,10.564225894340307,-346.8914531179327,4.797274118001261,16.16744137430189,4.797274118001261,-12.28578224394329,-5.5697539448916284,0.19957203146076774,-8.275511062730907,-21.231934049992773,-3.543899012007789,-350.4353521299405,0.5761426185531096,21.30254433835569,0.02874548819894257
