Time (t),[Measured] Current Position ~ r(t) (m)_X,[Measured] Current Position ~ r(t) (m)_Y,[Measured] Steering Angles ~ delta(t) (deg)_FL,[Measured] Steering Angles ~ delta(t) (deg)_FR,[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle ~ Theta(t) (deg),[Computed] Rotation direction ~ (CW/CCW),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta(t) (deg),[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_X,[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_Y,[Computed] Current Error to Trajectory ~ e(t),[Computed] Predicted Position ~ r_tp(t) (m)_X,[Computed] Predicted Position ~ r_tp(t) (m)_Y,[Computed] Change of Yaw Angle ~ Delta_phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1741679236.2004755,1.0362063646316528,-18.329830169677734,0.0,0.0,49.97389221191406,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300810.972574897,1932377.6684403967,0.003797434877168414,1.036209306679666,-18.3298266667407,8.722609973976902e-11,49.97389221200129,0.0037946541696976177,0.10870883431769658,3.6024880227005706e-06
1741679236.2515447,1.019665241241455,-18.335552215576172,0.0,0.0,49.97452926635742,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300832.4747004546,1932352.080566057,0.0044603643020799735,1.422878623008728,-17.855454277945682,1.1955486234541449e-05,49.97454122184366,0.6097455881571524,17.46792438906345,0.00067992186369173
1741679236.296286,0.995531439781189,-18.349870681762695,0.0,0.0,49.97629165649414,1.1398663289284952,1.0,3004644.769999303,2.5783100780893895e-05,-2300891.936514062,1932281.2928212117,0.01446913812263403,1.4358921223320067,-17.8255094520282,1.3057401351349647e-05,49.976304713895495,0.6412809723650202,19.511212928209112,0.0023196957411416334
1741679236.3456936,0.9683690667152405,-18.36495018005371,0.0,0.0,49.97940444946289,10.588396862697227,1.0,3004644.769999303,2.5783100780893895e-05,-2300996.9391952883,1932156.2708601092,0.026351363440729345,1.3887859019450843,-17.864281941205263,1.2466840704625113e-05,49.97941691630359,0.5818461271532039,27.257060568652644,0.0038331096907987233
1741679236.4016721,0.9354823231697083,-18.38519287109375,1.718446135520935,1.8416005373001099,49.98202133178711,24.170659504989775,1.0,100.15881261037767,0.7734857275649687,-76.63285603259307,44.97836627962512,0.034878505153259284,1.3121077403740173,-17.92131866355721,0.34180941601634957,50.323830747803456,0.4909817278963834,38.236249918241455,0.004281177181647539
1741679236.47035,0.9077348709106445,-18.40205955505371,2.792585849761963,2.9467358589172363,49.96554946899414,38.741721854304636,1.0,61.61262942343058,1.257457747894929,-47.12482507525628,20.185364425912738,0.04591514675802276,1.280032786337216,-17.933998631041852,0.556168042101211,50.521717511095346,0.46306891790913063,52.007669164246224,0.005315469331219133
1741679236.5201027,0.8785392642021179,-18.42230987548828,3.728224039077759,3.894944190979004,49.93370819091797,44.24878688924833,1.0,46.13035971172227,1.679591397342235,-35.280172011144565,10.223068216605494,0.056031581261023776,1.2723404753962413,-17.918074582757992,0.7946528623420878,50.72836105326006,0.47293196749358407,57.79728975634863,0.006624781491888153
1741679236.5742736,0.847124457359314,-18.441728591918945,4.251617431640625,4.478892803192139,49.89333724975586,50.97811822870571,1.0,40.43955049244983,1.9160326678148685,-30.936664360926013,6.561231480561279,0.0645634648610253,1.2012859608590283,-17.984835274539755,0.8190519635602416,50.7123892133161,0.3809879904567403,61.89262017787656,0.006149476183581595
1741679236.6676886,0.8269479274749756,-18.453420639038086,4.6429009437561035,4.918772220611572,49.86439514160156,62.12958159123508,1.0,37.02236097843146,2.0929591814518824,-28.33009738796937,4.36152886540766,0.07289453681918028,1.254904146636843,-17.895669893974265,1.088004424117394,50.952399565718956,0.48458893223229343,76.01203189906582,0.008830971440693546
1741679236.7196453,0.7818164825439453,-18.48954200744629,5.421813488006592,5.726211071014404,49.77616882324219,62.843714712973416,1.0,31.686037174204067,2.445638366378808,-24.262454419054425,0.9215230538118213,0.08390763116179403,1.139411198200012,-18.019178489900572,1.0684292316901232,50.844598054932305,0.3263320356141118,72.19243889327416,0.006845437020146585
