Time (t),[Measured] Current Position ~ r(t) (m)_X,[Measured] Current Position ~ r(t) (m)_Y,[Measured] Steering Angles ~ delta(t) (deg)_FL,[Measured] Steering Angles ~ delta(t) (deg)_FR,[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle ~ Theta(t) (deg),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta(t) (deg),[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_X,[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_Y,[Computed] Current Error to Trajectory ~ e(t),[Computed] Predicted Position ~ r_tp(t) (m)_X,[Computed] Predicted Position ~ r_tp(t) (m)_Y,[Computed] Change of Yaw Angle ~ Delta_phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1741675570.4938865,-3.46834612,-30.75714493,10,10,-267.7886658,4.536751165357343,17.09374533475223,4.536751165357343,-20.443672552949536,-32.76573201154978,0.0,-37.50739664047473,-33.77837698101152,-3.3518563890499666,-271.14052218905,-34.17286647973053,-383.69555483138925,-0.0
1741675570.4988878,-37.50739664047473,-33.77837698101152,-47.95,-69.99,-271.14052218905,-51.01806904458427,1.739370821172927,-51.01806904458427,-36.440330988162806,-35.15197872358609,34.17286647973053,-34.797890783054584,-35.724517828094974,32.940520109705815,-238.20000207934416,-31.720894727341165,-389.59278726798647,-100.96789621841972
1741675570.502887,-34.797890783054584,-35.724517828094974,-47.95,-69.99,-238.20000207934416,-51.01806904458427,1.739370821172927,-51.01806904458427,-33.15545057794636,-36.29705693260386,31.720894727341165,-31.465727922342438,-35.88444549227941,32.940520109705815,-205.25948196963833,-28.46300403755876,-352.7511578500145,-83.52485669181914
1741675570.5078862,-31.465727922342438,-35.88444549227941,-47.95,-69.99,-205.25948196963833,-51.01806904458427,1.739370821172927,-51.01806904458427,-29.776005266738515,-35.471834051954964,28.46300403755876,-28.582294940398643,-34.20673859692506,32.940520109705815,-172.31896185993253,-25.34975585327188,-317.54520810732083,-66.2017612792013
1741675570.510886,-28.582294940398643,-34.20673859692506,-47.95,-69.99,-172.31896185993253,-51.01806904458427,1.739370821172927,-51.01806904458427,-27.38858461405877,-32.94164314189515,25.34975585327188,-29.078307269662695,-33.354254582219596,-32.940520109705815,-205.25948196963836,-25.741310934621897,-321.973081408614,-59.940221330613916
1741675570.5148861,-29.078307269662695,-33.354254582219596,-47.95,-69.99,-205.25948196963836,-51.01806904458427,1.739370821172927,-51.01806904458427,-27.38858461405877,-32.94164314189515,25.741310934621897,-26.1948742877189,-31.676547686865238,32.940520109705815,-172.31896185993253,-22.74511780553031,-288.0908405854765,-53.25491666426576
1741675570.5188873,-26.1948742877189,-31.676547686865238,-47.95,-69.99,-172.31896185993253,-51.01806904458427,1.739370821172927,-51.01806904458427,-25.001163961379028,-30.411452231835327,22.74511780553031,-26.69088661698295,-30.824063672159774,-32.940520109705815,-205.25948196963836,-23.22263691427107,-293.49083208899856,-48.12807860322753
1741675571.1751714,-0.9832288,-17.28814125,-10,-10,-237.1214333,-4.536751165357343,17.09374533475223,-4.536751165357343,14.061508436474679,-9.173216046722022,0.0,29.554968704561144,-1.9518021622676942,-3.3518563890499666,-240.47328968904998,34.17084598136344,383.6727061666648,0.0
1741675571.1781783,29.554968704561144,-1.9518021622676942,69.99,47.95,-240.47328968904998,51.01806904458427,1.739370821172927,51.01806904458427,29.269230559383267,-3.6675424007473105,34.17084598136344,29.96239377091724,-5.262827834681843,32.940520109705815,-207.53276957934415,33.18884006065076,406.1929445861093,105.91204161737804
1741675571.1821773,29.96239377091724,-5.262827834681843,69.99,47.95,-207.53276957934415,51.01806904458427,1.739370821172927,51.01806904458427,30.655556982451216,-6.858113268616376,33.18884006065076,32.10474949941753,-7.820013420563878,32.940520109705815,-174.59224946963832,34.39353990622462,419.8162086844765,106.81399725418851
