Time (t),[Measured] Speed,[Measured] Current Position ~ r(t) (m)_X,[Measured] Current Position ~ r(t) (m)_Y,[Measured] Steering Angles ~ delta(t) (deg)_FL,[Measured] Steering Angles ~ delta(t) (deg)_FR,[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle ~ Theta(t) (deg),[Computed] Rotation direction ~ (CW/CCW),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta(t) (deg),[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_X,[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_Y,[Computed] Current Error to Trajectory ~ e(t),[Computed] Predicted Position ~ r_tp(t) (m)_X,[Computed] Predicted Position ~ r_tp(t) (m)_Y,[Computed] Change of Yaw Angle ~ Delta_phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1742369742.280675,5.031388319926299e-06,1.03655207157135,-18.329404830932617,0.0,0.0,49.97304153442383,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300782.281454379,1932411.8290918204,0.0034989193571529666,1.0365585437975824,-18.329397124471143,1.9188778567208914e-10,49.97304153461572,0.003493863147928319,0.10009180628629236,3.0561863498824487e-06
1742369742.3325934,3.856116651603708e-06,1.0365521907806396,-18.329404830932617,0.0,0.0,49.97304153442383,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300782.28145426,1932411.8290918204,0.0034988018851992435,1.036557151004672,-18.32939892471768,1.4706511175832782e-10,49.97304153457089,0.0034949249919913002,0.10012222587794727,3.0570125376522782e-06
1742369742.3757052,4.6925798816772705e-06,1.0365524291992188,-18.329404830932617,0.0,0.0,49.97304153442383,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300782.2814540216,1932411.8290918204,0.0034985669416443942,1.0365584655664861,-18.329397643450648,1.7896626245648945e-10,49.97304153460279,0.003493850693662743,0.10009144949786512,3.055867633972452e-06
1742369742.4244833,4.710114008583253e-06,1.036552906036377,-18.329404830932617,0.0,0.0,49.97304153442383,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300782.2814535447,1932411.8290918204,0.0034980970559454166,1.0365589647553861,-18.329397616907954,1.7963498142066826e-10,49.97304153460347,0.003493363557412222,0.10007749407226378,3.055031193882675e-06
1742369742.4686196,4.621798410349127e-06,1.0365533828735352,-18.329404830932617,0.0,0.0,49.97304153442383,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300782.281453068,1932411.8290918204,0.00349762717212803,1.0365593279711902,-18.329397751716897,1.7626678888455715e-10,49.9730415346001,0.003492982537078146,0.10006657864373818,3.0542876583633064e-06
1742369742.5154,4.2368896197205275e-06,1.0365537405014038,-18.329404830932617,0.0,0.0,49.97304153442383,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300782.2814527103,1932411.8290918204,0.0034972747605002403,1.0365591906011105,-18.329398341476917,1.61587084035116e-10,49.97304153458541,0.0034930162178098884,0.10006754352562805,3.054009364141133e-06
1742369742.5636358,4.648423768807044e-06,1.0365537405014038,-18.329404830932617,0.0,0.0,49.97304153442383,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300782.2814527103,1932411.8290918204,0.0034972747605002403,1.0365597200579941,-18.329397710971534,1.7728223049874965e-10,49.973041534601116,0.0034926033489613927,0.10005571570437244,3.053648385190323e-06
1742369742.6063817,4.637888245974955e-06,1.0365537405014038,-18.329404830932617,0.0,0.0,49.97304153442383,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300782.2814527103,1932411.8290918204,0.0034972747605002403,1.0365597065538168,-18.32939772726968,1.768804252675492e-10,49.97304153460071,0.0034926138403117576,0.1000560162594211,3.0536575579740317e-06
1742369742.6546097,2.5002543211474754e-06,1.0365535020828247,-18.329404830932617,0.0,0.0,49.97304153442383,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300782.2814529487,1932411.8290918204,0.003497509701467771,1.0365567184053361,-18.32940100110136,9.53550461215622e-11,49.97304153451918,0.003494994681071968,0.10012422232304748,3.0559444509068664e-06
1742369742.7005277,4.531780820318523e-06,1.0365538597106934,-18.329404830932617,0.0,0.0,49.97304153442383,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300782.281452591,1932411.8290918204,0.003497157290192993,1.0365596893243492,-18.32939788978547,1.7283368554922098e-10,49.97304153459666,0.0034926027909624037,0.10005569971887891,3.0535453280406412e-06
1742369742.7502441,4.6824807808503955e-06,1.036554217338562,-18.329404830932617,0.0,0.0,49.97304153442383,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300782.2814522334,1932411.8290918204,0.0034968048799774642,1.0365602406673133,-18.32939765881747,1.7858110154826193e-10,49.97304153460241,0.0034920995356625697,0.10004128251652987,3.0527976744179778e-06
1742369742.7973883,4.52938855843583e-06,1.0365545749664307,-18.329404830932617,0.0,0.0,49.97304153442383,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300782.281451876,1932411.8290918204,0.0034964524708215043,1.0365604013204575,-18.32939789374359,1.727424491336973e-10,49.973041534596575,0.003491900774695299,0.1000355884342516,3.0523162728867255e-06
1742369742.8448534,2.6844603832386645e-06,1.0365549325942993,-18.329404830932617,0.0,0.0,49.97304153442383,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300782.281451518,1932411.8290918204,0.0034961000627254336,1.036558385938406,-18.32940071891062,1.0238032246965598e-10,49.97304153452621,0.003493400230870885,0.10007854468946456,3.0533191915681866e-06
1742369742.8898926,4.6059119558936414e-06,1.0365548133850098,-18.329404830932617,0.0,0.0,49.97304153442383,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300782.2814516374,1932411.8290918204,0.0034962175319730054,1.0365607384592295,-18.329397776396945,1.7566090908085155e-10,49.97304153459949,0.0034915889239568107,0.10002665456867489,3.0518386025951404e-06
1742369742.9365225,4.8734343997439335e-06,1.0365550518035889,-18.329404830932617,0.0,0.0,49.97304153442383,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300782.281451399,1932411.8290918204,0.003495982593595663,1.0365613205358386,-18.329397366615012,1.85863717153668e-10,49.97304153460969,0.0034910862856631377,0.10001225504225034,3.0511942218547166e-06
1742369742.9861162,4.7565506041824055e-06,1.036555528640747,-18.329404830932617,0.0,0.0,49.97304153442383,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300782.281450922,1932411.8290918204,0.0034955127182548294,1.0365616474300623,-18.329397545428947,1.8140598674505992e-10,49.97304153460524,0.0034907334337325926,0.10000214657904369,3.050475778412407e-06
1742369743.0328043,5.017009151122322e-06,1.036555528640747,-18.329404830932617,0.0,0.0,49.97304153442383,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300782.281450922,1932411.8290918204,0.0034955127182548294,1.0365619817748666,-18.329397146822885,1.9133939093764322e-10,49.97304153461517,0.003490472929203974,0.09999468367402675,3.05024812918917e-06
1742369743.0804005,4.951484129248296e-06,1.0365558862686157,-18.329404830932617,0.0,0.0,49.97304153442383,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300782.2814505645,1932411.8290918204,0.003495160312986698,1.0365622555837035,-18.32939724694006,1.8884038856413806e-10,49.97304153461267,0.0034901859439063006,0.09998646215085726,3.0496898490213297e-06
