Time (t),[Measured] Speed,[Measured] Current Position ~ r(t) (m)_X,[Measured] Current Position ~ r(t) (m)_Y,[Measured] Steering Angles ~ delta(t) (deg)_FL,[Measured] Steering Angles ~ delta(t) (deg)_FR,[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle ~ Theta(t) (deg),[Computed] Rotation direction ~ (CW/CCW),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta(t) (deg),[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_X,[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_Y,[Computed] Current Error to Trajectory ~ e(t),[Computed] Predicted Position ~ r_tp(t) (m)_X,[Computed] Predicted Position ~ r_tp(t) (m)_Y,[Computed] Change of Yaw Angle ~ Delta_phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1742311179.814553,4.863119449694023e-06,1.0360804796218872,-18.329959869384766,0.0,0.0,49.97273635864258,0.00025783100780893897,1.0,3004644.769999303,2.5783100780893895e-05,-2300771.98914772,1932424.083222589,0.003919725814482524,1.0360836079344153,-18.32995614479296,9.273516207891545e-11,49.97273635873531,0.003916637600105377,0.1124612331919517,3.838036376776481e-06
1742311179.8603137,4.402171764125429e-06,1.0360804796218872,-18.329959869384766,0.0,0.0,49.97273635864258,0.00025783100780893897,1.0,3004644.769999303,2.5783100780893895e-05,-2300771.98914772,1932424.083222589,0.003919725814482524,1.0360833117738366,-18.329956497298554,8.394531869273377e-11,49.97273635872652,0.003916929811216965,0.11246960442366212,3.838322723635824e-06
1742311179.9097471,4.223272297280541e-06,1.0360804796218872,-18.329959869384766,0.0,0.0,49.97273635864258,0.00025783100780893897,1.0,3004644.769999303,2.5783100780893895e-05,-2300771.98914772,1932424.083222589,0.003919725814482524,1.036083195824176,-18.329956635367125,8.053387235148956e-11,49.97273635872311,0.003917044222770052,0.11247288207322184,3.838434839115352e-06
1742311179.9539328,4.269042189165067e-06,1.0360804796218872,-18.329959869384766,0.0,0.0,49.97273635864258,0.00025783100780893897,1.0,3004644.769999303,2.5783100780893895e-05,-2300771.98914772,1932424.083222589,0.003919725814482524,1.0360832256264985,-18.329956599511206,8.140666159431044e-11,49.972736358723985,0.003917014819393214,0.11247203972852371,3.838406025821545e-06
1742311180.0012212,5.023596591165909e-06,1.0360804796218872,-18.329959869384766,0.0,0.0,49.97273635864258,0.00025783100780893897,1.0,3004644.769999303,2.5783100780893895e-05,-2300771.98914772,1932424.083222589,0.003919725814482524,1.0360837108455598,-18.32995602232404,9.579531181989965e-11,49.97273635873837,0.003916536068666875,0.11245832453049469,3.8379368829263625e-06
1742311180.0471954,4.869109882757076e-06,1.0360804796218872,-18.329959869384766,0.0,0.0,49.97273635864258,0.00025783100780893897,1.0,3004644.769999303,2.5783100780893895e-05,-2300771.98914772,1932424.083222589,0.003919725814482524,1.0360836111940444,-18.329956140834838,9.28493940624749e-11,49.972736358735425,0.003916634385002451,0.11246114108603755,3.838033226195998e-06
1742311180.0972798,4.816307049785401e-06,1.0360804796218872,-18.329959869384766,0.0,0.0,49.97273635864258,0.00025783100780893897,1.0,3004644.769999303,2.5783100780893895e-05,-2300771.98914772,1932424.083222589,0.003919725814482524,1.0360835776664317,-18.329956180648878,9.184249317827756e-11,49.972736358734416,0.003916667464874406,0.11246208875456246,3.838065642203008e-06
1742311180.1416576,3.982104807020497e-06,1.0360804796218872,-18.329959869384766,0.0,0.0,49.97273635864258,0.00025783100780893897,1.0,3004644.769999303,2.5783100780893895e-05,-2300771.98914772,1932424.083222589,0.003919725814482524,1.0360830402933061,-18.329956820234656,7.593503275300147e-11,49.97273635871851,0.0039171977019291145,0.11247727892725058,3.838585238170792e-06
1742311180.1875167,4.743832094623821e-06,1.0360804796218872,-18.329959869384766,0.0,0.0,49.97273635864258,0.00025783100780893897,1.0,3004644.769999303,2.5783100780893895e-05,-2300771.98914772,1932424.083222589,0.003919725814482524,1.0360835315659642,-18.32995623582974,9.04604632316362e-11,49.97273635873304,0.003916712945493615,0.11246339167832763,3.838110210092301e-06
1742311180.2333097,5.023526359010769e-06,1.0360804796218872,-18.329959869384766,0.0,0.0,49.97273635864258,0.00025783100780893897,1.0,3004644.769999303,2.5783100780893895e-05,-2300771.98914772,1932424.083222589,0.003919725814482524,1.0360837108455598,-18.32995602232404,9.579397255806217e-11,49.972736358738366,0.003916536068666875,0.11245832453049469,3.8379368829263625e-06
