Time (t),[Measured] Speed,[Measured] Current Position ~ r(t) (m)_X,[Measured] Current Position ~ r(t) (m)_Y,[Measured] Steering Angles ~ delta(t) (deg)_FL,[Measured] Steering Angles ~ delta(t) (deg)_FR,[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle ~ Theta(t) (deg),[Computed] Rotation direction ~ (CW/CCW),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta(t) (deg),[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_X,[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_Y,[Computed] Current Error to Trajectory ~ e(t),[Computed] Predicted Position ~ r_tp(t) (m)_X,[Computed] Predicted Position ~ r_tp(t) (m)_Y,[Computed] Change of Yaw Angle ~ Delta_phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1742369871.1232493,4.497530643514646e-06,1.0364458560943604,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.1707350602,1932635.7747483684,0.0035923729691154506,1.0364747857674956,-18.329442872432992,8.576372377763851e-10,49.967464447879124,0.0035689671490460816,0.10224337743058916,3.2052652784735444e-06
1742369871.1662776,5.024780679646943e-06,1.0364460945129395,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.170734822,1932635.7747483684,0.0035921370878900165,1.0364784155972302,-18.329438836080953,9.581789128526963e-10,49.967464447979665,0.0035660148134674854,0.10215879924640922,3.202403516855438e-06
1742369871.214403,4.823439733242067e-06,1.0364465713500977,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.170734345,1932635.7747483684,0.0035916653264443637,1.036477596964687,-18.329440377652645,9.197850681381619e-10,49.96746444794127,0.003566581039993176,0.10217502044149443,3.202491363824342e-06
1742369871.2616808,4.887579831396453e-06,1.0364469289779663,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.1707339874,1932635.7747483684,0.003591311506239948,1.0364783676341176,-18.329439886147156,9.320159879410444e-10,49.9674644479535,0.0035658970888930793,0.10215542668578,3.201561811352313e-06
1742369871.306257,4.590683771385646e-06,1.036447525024414,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.1707333913,1932635.7747483684,0.003590721807575771,1.036477054003626,-18.32944215950556,8.754006723385746e-10,49.96746444789689,0.0035668381671448363,0.1021823865917886,3.201880897715139e-06
1742369871.3534725,4.355471191860387e-06,1.0364474058151245,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.1707335105,1932635.7747483684,0.0035908397471409166,1.036475421860814,-18.32944396045059,8.305478224118736e-10,49.96746444785204,0.003568169143935583,0.10222051626815844,3.2031808966414172e-06
1742369871.3990145,4.795387407435033e-06,1.036447525024414,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.1707333913,1932635.7747483684,0.003590721807575771,1.0364783708937466,-18.329440592089668,9.144357506736907e-10,49.96746444793592,0.0035657830517505508,0.10215215976229268,3.2009337412511965e-06
1742369871.4473205,4.624993226027349e-06,1.036447525024414,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.1707333913,1932635.7747483684,0.003590721807575771,1.0364772747270763,-18.329441896639764,8.81943166040303e-10,49.967464447903424,0.003566661283217139,0.10217731924052822,3.201722112470991e-06
1742369871.4936771,4.741226848600519e-06,1.0364480018615723,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.1707329145,1932635.7747483684,0.003590250050153888,1.036478499416262,-18.329441006993875,9.041078361452509e-10,49.96746444792559,0.003565591050886628,0.10214665934270988,3.2003408623184927e-06
1742369871.5441744,4.015842558802655e-06,1.0364477634429932,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.170733153,1932635.7747483684,0.0035904859286970733,1.036473595071584,-18.32944656093605,7.65783802816939e-10,49.967464447787265,0.0035695695141939017,0.1022606339209371,3.204122278054813e-06
1742369871.5919797,4.352725004600092e-06,1.036448359489441,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.170732557,1932635.7747483684,0.0035898962329683408,1.0364763573743403,-18.32944398187101,8.300241500585273e-10,49.967464447851505,0.0035672417233951446,0.102193947626758,3.2015069062259304e-06
1742369871.64015,4.9837176281836615e-06,1.03644859790802,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.1707323184,1932635.7747483684,0.0035896603552642257,1.0364806544966996,-18.329439150635153,9.503485710889508e-10,49.967464447971835,0.003563754309944571,0.1020940405906905,3.198166890577511e-06
1742369871.6882834,4.874785748930529e-06,1.03644859790802,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.1707323184,1932635.7747483684,0.0035896603552642257,1.0364799541421235,-18.329439984168857,9.295762754819908e-10,49.96746444795106,0.003564314881247521,0.10211009977557808,3.1986699557231357e-06
1742369871.7304194,4.930882737568937e-06,1.0364487171173096,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.170732199,1932635.7747483684,0.003589542416538068,1.0364804342389107,-18.32943955529481,9.402734491527898e-10,49.96746444796176,0.0035639081657927426,0.10209844823606731,3.1981998824398586e-06
1742369871.7791505,5.023847700538595e-06,1.0364490747451782,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.1707318416,1932635.7747483684,0.003589188600863294,1.0364813897758722,-18.329438843065873,9.580010024194366e-10,49.96746444797949,0.003563076621973468,0.102074626260405,3.197138498897416e-06
1742369871.8287058,4.564169542230182e-06,1.0364493131637573,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.170731603,1932635.7747483684,0.0035889527241666098,1.036478671245277,-18.329442362766713,8.703446555913732e-10,49.96746444789183,0.0035652090377404208,0.10213571547221177,3.1988416720554753e-06
1742369871.8757606,4.718959608486052e-06,1.036449670791626,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.1707312455,1932635.7747483684,0.003588598909751496,1.0364800249226391,-18.329441177425906,8.998616806838728e-10,49.967464447921344,0.0035640576895663418,0.10210273177664936,3.1974933847673026e-06
1742369871.9197052,4.651926725923843e-06,1.0364497900009155,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.1707311263,1932635.7747483684,0.0035884809717811345,1.0364797129295766,-18.329441690584645,8.870791338159063e-10,49.96746444790857,0.003564285406847025,0.10210925539620204,3.197592590116932e-06
1742369871.9691858,4.7075579958251564e-06,1.036449909210205,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.170731007,1932635.7747483684,0.003588363033894792,1.0364801902323961,-18.329441264504567,8.976874992577192e-10,49.96746444791917,0.003563880771571207,0.10209766344942879,3.197124504478642e-06
1742369872.0125556,4.638717460871879e-06,1.0364501476287842,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.1707307687,1932635.7747483684,0.0035881271583741966,1.036479985807091,-18.329441791633144,8.845602499015614e-10,49.967464447906046,0.0035640000700206476,0.1021010810982565,3.197021360922156e-06
1742369872.0603971,4.89556670609028e-06,1.0364505052566528,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.170730411,1932635.7747483684,0.0035877733457236514,1.0364819946698844,-18.32943982584402,9.335390106158885e-10,49.967464447955024,0.003562324604489055,0.10205308254641654,3.195203316200345e-06
1742369872.1070988,3.853674681657241e-06,1.036450743675232,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.1707301727,1932635.7747483684,0.0035875374710436165,1.036475531756878,-18.329447803087533,7.348598978488635e-10,49.96746444775634,0.0035674637807430044,0.10220030910117912,3.199602497501614e-06
1742369872.1558242,2.3178825038363515e-06,1.036450982093811,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.1707299342,1932635.7747483684,0.003587301596699922,1.036465891636908,-18.32945956243202,4.419986222766347e-10,49.967464447463485,0.003575191559477338,0.10242169365442325,3.2063225974552843e-06
1742369872.201746,4.264023096246473e-06,1.0364513397216797,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.1707295766,1932635.7747483684,0.0035869477858151634,1.0364787676371634,-18.329444660339504,8.131095216333516e-10,49.967464447834594,0.003564755179757154,0.10212271339874202,3.1966476747507642e-06
1742369872.248374,4.848578668012396e-06,1.0364512205123901,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.170729696,1932635.7747483684,0.003587065722692634,1.0364824077114463,-18.329440185334533,9.245788290451956e-10,49.967464447946064,0.003561860183690865,0.10203977787058935,3.1941566434852976e-06
1742369872.2954443,4.854093948035438e-06,1.036451816558838,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.1707291,1932635.7747483684,0.003586476039146629,1.0364830396138132,-18.329440142726526,9.25630541618037e-10,49.967464447947116,0.0035612428342740024,0.10202209211255381,3.193078023676585e-06
1742369872.3446994,4.382322271955777e-06,1.036451816558838,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.1707291,1932635.7747483684,0.003586476039146629,1.036480005364865,-18.329443755326793,8.356680734984403e-10,49.96746444785715,0.0035636737179277076,0.10209173179947613,3.1952576001710766e-06
1742369872.3907423,3.959732629647337e-06,1.0364521741867065,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.170728742,1932635.7747483684,0.0035861222300288768,1.0364776444621384,-18.329446990741417,7.550841615099949e-10,49.967464447776564,0.0035655024576041554,0.10214412133212042,3.1965819061092137e-06
1742369872.4397497,4.816367109552661e-06,1.036451816558838,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.1707291,1932635.7747483684,0.003586476039146629,1.0364827970042825,-18.329440431902185,9.184363846214502e-10,49.96746444793992,0.0035614369809354876,0.10202765400470863,3.193252099263959e-06
1742369872.4845357,4.84946898161176e-06,1.036451816558838,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.1707291,1932635.7747483684,0.003586476039146629,1.0364830098114908,-18.329440178349614,9.247486035629555e-10,49.96746444794623,0.0035612666659924873,0.10202277484099767,3.1930993916484143e-06
1742369872.5306804,4.6520440621928004e-06,1.0364519357681274,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.1707289806,1932635.7747483684,0.0035863581026898744,1.0364818596281111,-18.32944168942049,8.87101508750415e-10,49.96746444790858,0.0035621654059720346,0.10204852184485154,3.193800191707343e-06
1742369872.5813897,4.892955478109773e-06,1.0364525318145752,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.1707283845,1932635.7747483684,0.0035857684216687867,1.0364840049296618,-18.329439845401794,9.330410737412092e-10,49.96746444795453,0.0035603362914945055,0.1019961215749472,3.1916353611405887e-06
1742369872.6287007,4.724628057091955e-06,1.0364530086517334,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.1707279077,1932635.7747483684,0.0035852966783676394,1.036483399104327,-18.329441133886576,9.009426010800137e-10,49.967464447922424,0.0035607321146332717,0.10200746107258965,3.1915702557879124e-06
1742369872.6754735,4.583670528866638e-06,1.0364532470703125,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.1707276693,1932635.7747483684,0.0035850608072224895,1.0364827308803797,-18.32944221352227,8.740633122584313e-10,49.967464447895544,0.003561222797659696,0.10202151810583605,3.1918000694192506e-06
1742369872.721826,4.588789681230829e-06,1.0364534854888916,-18.329477310180664,0.0,0.0,49.967464447021484,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.170727431,1932635.7747483684,0.003584824936414378,1.0364830023609102,-18.3294421734754,8.750394869732635e-10,49.967464447896525,0.0035609609412221134,0.10201401647148016,3.1913553949226614e-06
1742369872.768565,-5.437577938438132e-06,1.0364532470703125,-18.329477310180664,0.0,0.0,49.967464447021484,0.13733329264198738,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.1707276693,1932635.7747483684,0.0035850608072224895,1.036418271716684,-18.32951894402504,-1.0368955084365071e-09,49.96746444598459,-0.003613888812145261,0.03380300435925244,-3.2390027855204535e-06
1742369872.8137732,4.812949372471811e-06,1.0364537239074707,-18.329477310180664,0.0,0.0,49.967464447021484,0.13733329264198738,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.1707271924,1932635.7747483684,0.00358458906594337,1.036484682932496,-18.329440457280725,9.177846539670538e-10,49.96746444793927,0.0035595704993406376,0.23930747588773416,3.1898993728477584e-06
1742369872.862669,4.93094873669235e-06,1.0364536046981812,-18.329477310180664,0.0,0.0,49.967464447021484,0.13733329264198738,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.1707273116,1932635.7747483684,0.0035847070011367317,1.0364853222854435,-18.32943955436349,9.402860345714087e-10,49.96746444796177,0.0035590811663520935,0.2392934575302241,3.189565793659059e-06
1742369872.9095438,5.008057159811793e-06,1.0364539623260498,-18.329477310180664,0.0,0.0,49.967464447021484,0.13733329264198738,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.170726954,1932635.7747483684,0.0035843531958095337,1.0364861758425832,-18.329438963439316,9.549898932563544e-10,49.96746444797647,0.0035583313830599016,0.23927197782112805,3.1885791161550285e-06
1742369872.9583166,4.619832727927363e-06,1.0364532470703125,-18.329477310180664,0.0,0.0,49.967464447021484,0.13733329264198738,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.1707276693,1932635.7747483684,0.0035850608072224895,1.036482963245362,-18.329441936686635,8.809591070784359e-10,49.96746444790244,0.0035610366742279613,0.23934947870427,3.1916332534641464e-06
1742369873.0021155,4.489624352854898e-06,1.036453127861023,-18.329477310180664,0.0,0.0,49.967464447021484,0.13733329264198738,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.1707277885,1932635.7747483684,0.003585178742752939,1.0364820063114166,-18.329442933900282,8.561295817268902e-10,49.96746444787761,0.0035618256880939675,0.23937208228651974,3.192445435586464e-06
1742369873.0487075,4.487067308943181e-06,1.0364534854888916,-18.329477310180664,0.0,0.0,49.967464447021484,0.13733329264198738,1.0,3004644.769999303,2.5783100780893895e-05,-2300594.170727431,1932635.7747483684,0.003584824936414378,1.0364823476411402,-18.329442953225225,8.55641977249869e-10,49.96746444787712,0.0035614855365531254,0.23936233766267712,3.191825540528695e-06
