Time (t),[Measured] Speed ~ V(t) (m/s),[Measured] Current Position ~ X(t) (m),[Measured] Current Position ~ Y(t) (m),[Measured] Steering Angle FL ~ delta_fl(t) (deg),[Measured] Steering Angle FR ~ delta_fr(t) (deg),[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle SWA ~ Theta(t) (deg),[Measured] VelocityX ~ Vx(t) (m/s),[Measured] VelocityY ~ Vy(t) (m/s),[Measured] AccelerationX ~ Ax(t) (m/s^2),[Measured] AccelerationY ~ Ay(t) (m/s^2),[Measured] Angular VelocityZ ~ Phi_dot(t) (rad/s^2),[Computed] Rotation direction ~ rotate(t) (CW/CCW),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta_v(t) (deg),[Computed] Center of Rotation to WORLD ~ X_c(t) (m),[Computed] Center of Rotation to WORLD ~ Y_c(t) (m),[Computed] Current Error to Trajectory ~ e(t) (m),[Computed] Predicted Position ~ X_tp(t) (m),[Computed] Predicted Position ~ Y_tp(t) (m),[Computed] Change of Yaw Angle ~ Delta_Phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t) (m),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1742844128.5434773,3.843946969193693e-06,1.0361316204071045,-18.32991600036621,0.0,0.0,49.970245361328125,0.0,,,,,,1.0,3004644.769999303,2.5783100780893895e-05,-inf,inf,0.003869291487237308,-inf,inf,8.796058963347762e-10,49.970245362207734,inf,inf,inf
1742844128.6308851,3.6077772531805573e-06,1.0361316204071045,-18.32991600036621,0.0,0.0,49.970245361328125,0.0,,,,,,1.0,3004644.769999303,2.5783100780893895e-05,-inf,inf,0.003869291487237308,-inf,inf,8.255634559978748e-10,49.97024536215369,inf,inf,inf
1742844128.7028334,4.517426451196944e-06,1.0361316204071045,-18.32991600036621,0.0,0.0,49.970245361328125,0.0,,,,,,1.0,3004644.769999303,2.5783100780893895e-05,-inf,inf,0.003869291487237308,-inf,inf,1.0337174197710144e-09,49.970245362361844,inf,inf,inf
1742844128.7874699,4.087192325950324e-06,1.0361316204071045,-18.32991600036621,0.0,0.0,49.970245361328125,0.0,,,,,,1.0,3004644.769999303,2.5783100780893895e-05,-inf,inf,0.003869291487237308,-inf,inf,9.352674472806959e-10,49.9702453622634,inf,inf,inf
1742844128.8663952,4.37932072050493e-06,1.0361316204071045,-18.32991600036621,0.0,0.0,49.970245361328125,0.0,,,,,,1.0,3004644.769999303,2.5783100780893895e-05,-inf,inf,0.003869291487237308,-inf,inf,1.002114846684581e-09,49.970245362330246,inf,inf,inf
1742844128.9361813,4.518712250412094e-06,1.0361316204071045,-18.32991600036621,0.0,0.0,49.970245361328125,0.0,,,,,,1.0,3004644.769999303,2.5783100780893895e-05,-inf,inf,0.003869291487237308,-inf,inf,1.0340116477039732e-09,49.970245362362135,inf,inf,inf
1742844129.019013,4.6797091030239185e-06,1.0361316204071045,-18.32991600036621,0.0,0.0,49.970245361328125,0.0,,,,,,1.0,3004644.769999303,2.5783100780893895e-05,-inf,inf,0.003869291487237308,-inf,inf,1.0708523694890622e-09,49.970245362398984,inf,inf,inf
1742844129.099478,4.150292648141627e-06,1.0361316204071045,-18.32991600036621,0.0,0.0,49.970245361328125,0.0,,,,,,1.0,3004644.769999303,2.5783100780893895e-05,-inf,inf,0.003869291487237308,-inf,inf,9.497066203246823e-10,49.970245362277836,inf,inf,inf
1742844129.1680248,3.298979588140566e-06,1.0361316204071045,-18.32991600036621,0.0,0.0,49.970245361328125,0.0,,,,,,1.0,3004644.769999303,2.5783100780893895e-05,-inf,inf,0.003869291487237308,-inf,inf,7.549016468937385e-10,49.970245362083034,inf,inf,inf
1742844129.25113,3.8520418849599175e-06,1.0361316204071045,-18.32991600036621,0.0,0.0,49.970245361328125,0.0,,,,,,1.0,3004644.769999303,2.5783100780893895e-05,-inf,inf,0.003869291487237308,-inf,inf,8.814582464570252e-10,49.97024536220959,inf,inf,inf
