Time (t),[Measured] Current Position ~ r(t) (m)_X,[Measured] Current Position ~ r(t) (m)_Y,[Measured] Steering Angles ~ delta(t) (deg)_FL,[Measured] Steering Angles ~ delta(t) (deg)_FR,[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle ~ Theta(t) (deg),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta(t) (deg),[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_X,[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_Y,[Computed] Current Error to Trajectory ~ e(t),[Computed] Predicted Position ~ r_tp(t) (m)_X,[Computed] Predicted Position ~ r_tp(t) (m)_Y,[Computed] Change of Yaw Angle ~ Delta_phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1741675019.3543837,-2.33013225,-13.42747879,10,10,-88.8465576,4.536751165357343,17.09374533475223,4.536751165357343,14.679384584787096,-11.732643512913063,0.0,-2.27328853404069,-13.924219132310547,1.6759281945249833,-87.17062940547501,-0.09538042218283556,1.8043033457311166,-0.0
1741675019.3583846,-2.27328853404069,-13.924219132310547,1.8043033457311166,1.8043033457311166,-87.17062940547501,0.8121506098374301,95.39074679844569,0.8121506098374301,92.92486083877407,-7.865594638547275,0.09538042218283556,-2.240224051204038,-14.423124100809442,0.30032147475553633,-86.87030793071946,-0.06894594905258687,-1.163005337781182,-0.0016440234321080018
1741675019.3623867,-2.240224051204038,-14.423124100809442,-1.163005337781182,-1.163005337781182,-86.87030793071946,-0.5234097306424315,148.01050092495004,-0.5234097306424315,-150.09762141134433,-21.15353493078282,0.06894594905258687,-2.218331493485266,-14.922644348817807,-0.19355308966265383,-87.06386102038212,-0.06784578947967597,-2.467048428101689,-0.0011694230862245684
1741675019.3663838,-2.218331493485266,-14.922644348817807,-2.467048428101689,-2.467048428101689,-87.06386102038212,-1.1107192294489754,69.75112097890543,-1.1107192294489754,-71.93405561666647,-17.14451018509026,0.06784578947967597,-2.20419570098079,-15.422443417292486,-0.41071583301442616,-87.47457685339654,-0.0924518190277774,-3.759268748748437,-0.0015681166626929218
1741675019.3703854,-2.20419570098079,-15.422443417292486,-3.759268748748437,-3.759268748748437,-87.47457685339654,-1.693609177553852,45.74865462882751,-1.693609177553852,-47.94802921074286,-16.08659413731791,0.0924518190277774,-2.1996691598687477,-15.922420438674308,-0.6262017973855197,-88.10077865078206,-0.13261252917755834,-5.492678293768641,-0.0030650673870848684
1741675019.3743832,-2.1996691598687477,-15.922420438674308,-5.492678293768641,-5.492678293768641,-88.10077865078206,-2.477759221515259,31.27552095351509,-2.477759221515259,-33.47359574310455,-15.606624650008976,0.13261252917755834,-2.208714001501207,-16.422333297333072,-0.9159844147478987,-89.01676306552997,0.042510223487825585,-1.2599310255101046,0.001409347063155949
1741675019.3773851,-2.208714001501207,-16.422333297333072,-1.2599310255101046,-1.2599310255101046,-89.01676306552997,-0.5670418527444439,136.6218792860705,-0.5670418527444439,-138.82698885444626,-17.414742418008256,0.042510223487825585,-2.2059969631180536,-16.922325635942187,-0.20968742273377586,-89.22645048826375,0.11009001907495898,2.5868048770104943,0.001169987828663872
1741675019.381383,-2.2059969631180536,-16.922325635942187,2.5868048770104943,2.5868048770104943,-89.22645048826375,1.164693318060441,66.51913703244618,1.164693318060441,64.27508203959965,-14.672497603456334,0.11009001907495898,-2.187207914223862,-17.42197130495677,0.43067139825592626,-88.79577909000781,0.11495090002695423,4.45779402944781,0.0031637366941627736
1741675019.384385,-2.187207914223862,-17.42197130495677,4.45779402944781,4.45779402944781,-88.79577909000781,2.0092407862232777,38.56428742789102,2.0092407862232777,36.316441849924836,-15.260208214152243,0.11495090002695423,-2.15594445656307,-17.92098943502609,0.7428606015373183,-88.05291848847048,0.11717122062122705,5.365948997219553,0.0033672343169167166
1741675019.3883848,-2.15594445656307,-17.92098943502609,5.365948997219553,5.365948997219553,-88.05291848847048,2.4203209317183547,32.01728433742129,2.4203209317183547,29.76836933847182,-15.482816951499249,0.11717122062122705,-2.1139773998356226,-18.41921998950665,0.894763261450565,-87.1581552270199,0.12418603474176193,5.977988764302341,0.0036377573187005886
