Time (t),[Measured] Speed,[Measured] Current Position ~ r(t) (m)_X,[Measured] Current Position ~ r(t) (m)_Y,[Measured] Steering Angles ~ delta(t) (deg)_FL,[Measured] Steering Angles ~ delta(t) (deg)_FR,[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle ~ Theta(t) (deg),[Computed] Rotation direction ~ (CW/CCW),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta(t) (deg),[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_X,[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_Y,[Computed] Current Error to Trajectory ~ e(t),[Computed] Predicted Position ~ r_tp(t) (m)_X,[Computed] Predicted Position ~ r_tp(t) (m)_Y,[Computed] Change of Yaw Angle ~ Delta_phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1742220614.2743328,4.838514646999514e-06,1.03624427318573,-18.329790115356445,0.0,0.0,49.97652053833008,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300899.614820704,1932272.1214135666,0.0037615868283247776,1.0362504962831736,-18.32978270505555,1.845319427796237e-10,49.976520538514606,0.0037557948846254166,0.10759559780293017,3.531937141974136e-06
1742220614.3223467,4.347997828915659e-06,1.03624427318573,-18.329790115356445,0.0,0.0,49.97652053833008,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300899.614820704,1932272.1214135666,0.0037615868283247776,1.0362498653121293,-18.329783456400037,1.6582454432972455e-10,49.9765205384959,0.0037563814113926084,0.10761240055709594,3.5324887098146183e-06
1742220614.3727248,4.256422977553655e-06,1.03624427318573,-18.329790115356445,0.0,0.0,49.97652053833008,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300899.614820704,1932272.1214135666,0.0037615868283247776,1.0362497479654849,-18.329783596098423,1.6233204994571664e-10,49.9765205384924,0.003756490512566515,0.10761552607549833,3.532591308199299e-06
1742220614.4171817,4.953525319815813e-06,1.03624427318573,-18.329790115356445,0.0,0.0,49.97652053833008,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300899.614820704,1932272.1214135666,0.0037615868283247776,1.036250644363463,-18.32978252833709,1.8891823577314486e-10,49.976520538519,0.0037556572811426998,0.10759165575352718,3.5318077401121064e-06
1742220614.4635036,4.6799293253595505e-06,1.03624427318573,-18.329790115356445,0.0,0.0,49.97652053833008,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300899.614820704,1932272.1214135666,0.0037615868283247776,1.036250292789191,-18.32978294719942,1.7848379378482809e-10,49.97652053850856,0.003755984036844735,0.10760101661485641,3.5321150200983205e-06
1742220614.508983,4.632123572501904e-06,1.03624427318573,-18.329790115356445,0.0,0.0,49.97652053833008,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300899.614820704,1932272.1214135666,0.0037615868283247776,1.0362502308562398,-18.329783021006733,1.766605713509899e-10,49.97652053850673,0.0037560416018748706,0.10760266573149356,3.532169154063103e-06
1742220614.5562372,4.084047604326477e-06,1.03624427318573,-18.329790115356445,0.0,0.0,49.97652053833008,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300899.614820704,1932272.1214135666,0.0037615868283247776,1.036249526310712,-18.329783859895542,1.5575797405060708e-10,49.976520538485836,0.0037566966125567457,0.10762143040529727,3.5327851239514414e-06
1742220614.6023486,4.602270142271081e-06,1.03624427318573,-18.329790115356445,0.0,0.0,49.97652053833008,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300899.614820704,1932272.1214135666,0.0037615868283247776,1.036250192206353,-18.3297830671072,1.7552201708774184e-10,49.976520538505596,0.0037560775243961615,0.10760369483592327,3.532202935483835e-06
1742220614.6523318,3.91542687813473e-06,1.03624427318573,-18.329790115356445,0.0,0.0,49.97652053833008,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300899.614820704,1932272.1214135666,0.0037615868283247776,1.0362493093125522,-18.329784118570387,1.49327093404959e-10,49.976520538479406,0.0037568983782581443,0.1076272105668676,3.532974863752638e-06
1742220614.6965601,4.728173864524916e-06,1.03624427318573,-18.329790115356445,0.0,0.0,49.97652053833008,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300899.614820704,1932272.1214135666,0.0037615868283247776,1.036250354256481,-18.329782873857766,1.8032375071173607e-10,49.9765205385104,0.003755926911367078,0.1075993800904702,3.5320612994872412e-06
