Time (t),[Measured] Speed,[Measured] Current Position ~ r(t) (m)_X,[Measured] Current Position ~ r(t) (m)_Y,[Measured] Steering Angles ~ delta(t) (deg)_FL,[Measured] Steering Angles ~ delta(t) (deg)_FR,[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle ~ Theta(t) (deg),[Computed] Rotation direction ~ (CW/CCW),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta(t) (deg),[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_X,[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_Y,[Computed] Current Error to Trajectory ~ e(t),[Computed] Predicted Position ~ r_tp(t) (m)_X,[Computed] Predicted Position ~ r_tp(t) (m)_Y,[Computed] Change of Yaw Angle ~ Delta_phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1742370442.3701057,4.4962585536616415e-06,1.0362505912780762,-18.329788208007812,0.0,0.0,49.976139068603516,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300886.7497615283,1932287.440545362,0.0037553856808579286,1.0362852895632386,-18.32974689034745,1.0288735944960346e-09,49.97613906963239,0.0037233235321681097,0.10666536207748745,3.495628969476371e-06
1742370442.4246216,4.622688728595036e-06,1.0362505912780762,-18.329788208007812,0.0,0.0,49.976139068603516,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300886.7497615283,1932287.440545362,0.0037553856808579286,1.0362862655892968,-18.32974572852254,1.0578044637919182e-09,49.97613906966132,0.003722428945929047,0.10663973406953306,3.494789090388254e-06
1742370442.4710128,4.723719225631635e-06,1.0362505912780762,-18.329788208007812,0.0,0.0,49.976139068603516,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300886.7497615283,1932287.440545362,0.0037553856808579286,1.036287045571953,-18.3297447997611,1.0809231544542057e-09,49.97613906968444,0.003721714355869696,0.10661926257229165,3.494118200069111e-06
1742370442.5172925,4.551865879595186e-06,1.0362505912780762,-18.329788208007812,0.0,0.0,49.976139068603516,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300886.7497615283,1932287.440545362,0.0037553856808579286,1.0362857189029455,-18.32974637974985,1.0415981539560252e-09,49.976139069645114,0.003722929934772084,0.10665408634267765,3.495259441970107e-06
1742370442.564658,4.4908559115357495e-06,1.0362505912780762,-18.329788208007812,0.0,0.0,49.976139068603516,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300886.7497615283,1932287.440545362,0.0037553856808579286,1.0362852485850453,-18.329746939474717,1.0276373142071008e-09,49.97613906963115,0.003723361076280903,0.10666643763709176,3.4956642176322673e-06
1742370442.6109328,4.4859265808027805e-06,1.0362505912780762,-18.329788208007812,0.0,0.0,49.976139068603516,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300886.7497615283,1932287.440545362,0.0037553856808579286,1.036285210866481,-18.32974698441103,1.0265093412115176e-09,49.97613906963003,0.003723395653804613,0.10666742821017905,3.4956966806166223e-06
1742370442.6588242,4.566145076019412e-06,1.0362505912780762,-18.329788208007812,0.0,0.0,49.976139068603516,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300886.7497615283,1932287.440545362,0.0037553856808579286,1.036285829730332,-18.329746247502044,1.0448656457997814e-09,49.97613906964838,0.0037228283766922174,0.10665117691800173,3.49516409453038e-06
1742370442.703938,4.735834864303225e-06,1.0362505912780762,-18.329788208007812,0.0,0.0,49.976139068603516,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300886.7497615283,1932287.440545362,0.0037553856808579286,1.0362871391698718,-18.329744688468054,1.0836955619038399e-09,49.976139069687214,0.0037216286115414918,0.10661680617823001,3.4940376993135233e-06
1742370442.7490017,4.573099428092029e-06,1.0362505912780762,-18.329788208007812,0.0,0.0,49.976139068603516,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300886.7497615283,1932287.440545362,0.0037553856808579286,1.0362858837470412,-18.329746183240786,1.0464570020638727e-09,49.976139069649975,0.0037227788663510117,0.10664975855120506,3.4951176119237752e-06
1742370442.7990003,3.9407038913795504e-06,1.0362505912780762,-18.329788208007812,0.0,0.0,49.976139068603516,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300886.7497615283,1932287.440545362,0.0037553856808579286,1.0362810026854277,-18.329751995159313,9.017466698542763e-10,49.97613906950526,0.0037272573598827055,0.10677805794017642,3.49932222954396e-06
