Time (t),[Measured] Speed,[Measured] Current Position ~ r(t) (m)_X,[Measured] Current Position ~ r(t) (m)_Y,[Measured] Steering Angles ~ delta(t) (deg)_FL,[Measured] Steering Angles ~ delta(t) (deg)_FR,[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle ~ Theta(t) (deg),[Computed] Rotation direction ~ (CW/CCW),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta(t) (deg),[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_X,[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_Y,[Computed] Current Error to Trajectory ~ e(t),[Computed] Predicted Position ~ r_tp(t) (m)_X,[Computed] Predicted Position ~ r_tp(t) (m)_Y,[Computed] Change of Yaw Angle ~ Delta_phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1742311528.4537418,4.580377235165054e-06,1.036729335784912,-18.32918357849121,0.0,0.0,49.97321701049805,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300788.199595053,1932404.782843909,0.0033710218759105295,1.0367470108903944,-18.329162533860654,5.240611870790025e-10,49.97321701102211,0.003359060535590478,0.09622999590914412,2.83086663699581e-06
1742311528.5035362,4.655642996708603e-06,1.036729335784912,-18.32918357849121,0.0,0.0,49.97321701049805,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300788.199595053,1932404.782843909,0.0033710218759105295,1.036747301928699,-18.329162187641487,5.326726752416137e-10,49.97321701103073,0.0033588650302029737,0.09622439509235609,2.8307018737612766e-06
1742311528.5492747,4.567759125837456e-06,1.036729335784912,-18.32918357849121,0.0,0.0,49.97321701049805,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300788.199595053,1932404.782843909,0.0033710218759105295,1.0367469619959593,-18.329162592068315,5.226174934674489e-10,49.973217011020665,0.003359093374674228,0.09623093667959509,2.8308943123132366e-06
1742311528.5985994,4.4883726958262805e-06,1.036729335784912,-18.32918357849121,0.0,0.0,49.97321701049805,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300788.199595053,1932404.782843909,0.0033710218759105295,1.0367466555908322,-18.329162956681103,5.135345414279927e-10,49.973217011011585,0.003359299236800952,0.09623683419510654,2.831067803746389e-06
1742311528.6425052,5.058222581341834e-06,1.036729335784912,-18.32918357849121,0.0,0.0,49.97321701049805,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300788.199595053,1932404.782843909,0.0033710218759105295,1.0367488549090922,-18.329160338267684,5.787335833687717e-10,49.973217011076784,0.0033578231381130347,0.0961945470826253,2.8298238135043957e-06
1742311528.6927366,4.865252985000961e-06,1.036729335784912,-18.32918357849121,0.0,0.0,49.97321701049805,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300788.199595053,1932404.782843909,0.0033710218759105295,1.0367481103166938,-18.329161224886775,5.566550796699579e-10,49.97321701105471,0.0033583225281316213,0.09620885355282328,2.8302446771737127e-06
1742311528.7347867,4.98867291780069e-06,1.036729335784912,-18.32918357849121,0.0,0.0,49.97321701049805,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300788.199595053,1932404.782843909,0.0033710218759105295,1.0367485866881907,-18.329160657711327,5.707760992217254e-10,49.973217011068826,0.00335800297822423,0.09619969912230464,2.829975374741647e-06
1742311528.7819479,4.884985282708995e-06,1.036729335784912,-18.32918357849121,0.0,0.0,49.97321701049805,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300788.199595053,1932404.782843909,0.0033710218759105295,1.036748186685145,-18.329161134082824,5.589127389913949e-10,49.97321701105696,0.0033582712608819765,0.09620738485430734,2.830201471418695e-06
1742311528.830267,4.830926590151932e-06,1.036729335784912,-18.32918357849121,0.0,0.0,49.97321701049805,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300788.199595053,1932404.782843909,0.0033710218759105295,1.0367479780688882,-18.32916138228029,5.527276452449904e-10,49.97321701105078,0.003358411279197496,0.09621139608357424,2.830319472619856e-06
1742311528.8774366,4.761155738428318e-06,1.036729335784912,-18.32918357849121,0.0,0.0,49.97321701049805,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300788.199595053,1932404.782843909,0.0033710218759105295,1.0367477084510028,-18.329161703120917,5.447448539811889e-10,49.9732170110428,0.003358592261224322,0.09621658083672667,2.8304719962127504e-06
