Time (t),[Measured] Current Position ~ r(t) (m)_X,[Measured] Current Position ~ r(t) (m)_Y,[Measured] Steering Angles ~ delta(t) (deg)_FL,[Measured] Steering Angles ~ delta(t) (deg)_FR,[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle ~ Theta(t) (deg),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta(t) (deg),[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_X,[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_Y,[Computed] Current Error to Trajectory ~ e(t),[Computed] Predicted Position ~ r_tp(t) (m)_X,[Computed] Predicted Position ~ r_tp(t) (m)_Y,[Computed] Change of Yaw Angle ~ Delta_phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1741676325.770854,-1.47066772,-13.22415039,10,10,-90,4.536751165357343,17.09374533475223,4.536751165357343,15.56951953851044,-11.872060243499998,0.0,32.65960971605536,-11.518581400078771,-3.3518563890499666,-93.35185638904996,-34.17286647973053,-383.69555483138925,-0.0
1741676325.77485,32.65960971605536,-11.518581400078771,-47.95,-69.99,-93.35185638904996,-51.01806904458427,1.739370821172927,-51.01806904458427,31.646339789126174,-10.104829332448556,34.17286647973053,30.02721440138565,-9.469342249714469,32.940520109705815,-60.41133627934415,-31.72089472734116,-389.59278726798647,-100.96789621841972
1741676325.7778513,30.02721440138565,-9.469342249714469,-47.95,-69.99,-60.41133627934415,-51.01806904458427,1.739370821172927,-51.01806904458427,28.408089013645125,-8.833855166980381,31.72089472734116,26.703703878252767,-9.18096057431562,32.940520109705815,-27.470816169638336,-28.463004037558758,-352.7511578500145,-83.52485669181912
1741676325.7818508,26.703703878252767,-9.18096057431562,-47.95,-69.99,-27.470816169638336,-51.01806904458427,1.739370821172927,-51.01806904458427,24.99931874286041,-9.528065981650858,28.463004037558758,23.757683051554153,-10.74615943603858,32.940520109705815,5.469703940067475,-25.349755853271876,-317.54520810732083,-66.20176127920129
1741676325.7848513,23.757683051554153,-10.74615943603858,-47.95,-69.99,5.469703940067475,-51.01806904458427,1.739370821172927,-51.01806904458427,22.516047360247896,-11.964252890426302,25.349755853271876,22.136382954087193,-13.661682061921367,32.940520109705815,38.41022404977329,-23.60080262815095,-297.7672926630253,-54.58545663283678
1741676325.7888494,22.136382954087193,-13.661682061921367,-47.95,-69.99,38.41022404977329,-51.01806904458427,1.739370821172927,-51.01806904458427,21.75671854792649,-15.359111233416431,23.60080262815095,22.361098531182986,-16.990103474166418,32.940520109705815,71.3507441594791,-23.691304086061553,-298.7907220815098,-51.030228846459956
1741676325.7928536,22.361098531182986,-16.990103474166418,-47.95,-69.99,71.3507441594791,-51.01806904458427,1.739370821172927,-51.01806904458427,22.965478514439482,-18.621095714916404,23.691304086061553,24.359577215497453,-19.661239774773627,32.940520109705815,104.29126426918494,-25.52879056786734,-319.5698096781362,-55.521898857645354
1741676326.4396572,-0.37066772,-29.02415039,-10,-10,-80,-4.536751165357343,17.09374533475223,-4.536751165357343,-17.38676423494206,-30.65159899549897,0.0,-34.46890441995951,-31.281373771729164,-3.3518563890499666,-83.35185638904997,29.239094247113886,327.90233598681135,0.0
1741676326.4426563,-34.46890441995951,-31.281373771729164,69.99,47.95,-83.35185638904997,51.01806904458427,1.739370821172927,51.01806904458427,-33.53860070530603,-29.811698347681485,29.239094247113886,-33.55701940129907,-28.07242504966714,32.940520109705815,-50.411336279344155,27.45435506699218,341.3449213845073,74.07957680457652
1741676326.44666,-33.55701940129907,-28.07242504966714,69.99,47.95,-50.411336279344155,51.01806904458427,1.739370821172927,51.01806904458427,-33.575438097292114,-26.333151751652792,27.45435506699218,-34.53665705963787,-24.88350732629369,32.940520109705815,-17.470816169638347,27.857321726596794,345.90184172180193,70.64956500614518
