Time (t),[Measured] Speed,[Measured] Current Position ~ r(t) (m)_X,[Measured] Current Position ~ r(t) (m)_Y,[Measured] Steering Angles ~ delta(t) (deg)_FL,[Measured] Steering Angles ~ delta(t) (deg)_FR,[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle ~ Theta(t) (deg),[Computed] Rotation direction ~ (CW/CCW),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta(t) (deg),[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_X,[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_Y,[Computed] Current Error to Trajectory ~ e(t),[Computed] Predicted Position ~ r_tp(t) (m)_X,[Computed] Predicted Position ~ r_tp(t) (m)_Y,[Computed] Change of Yaw Angle ~ Delta_phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1741780567.9006443,4.136563295216781e-06,1.0361651182174683,-18.329912185668945,0.0,0.0,49.97556686401367,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300867.452076478,1932310.418955614,0.003835887073772162,1.036166448611766,-18.329910601256415,3.944020618861792e-11,49.975566864053114,0.003834593639694376,0.1098530158510984,3.677267043918151e-06
1741780567.9969168,4.41971620622502e-06,1.0361651182174683,-18.329912185668945,0.0,0.0,49.97556686401367,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300867.452076478,1932310.418955614,0.003835887073772162,1.0361665398813784,-18.329910493222997,4.2139937437982756e-11,49.975566864055814,0.0038345049151346437,0.10985047407969249,3.6771819595702e-06
1741780568.0778244,3.7135307830313077e-06,1.0361651182174683,-18.329912185668945,0.0,0.0,49.97556686401367,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300867.452076478,1932310.418955614,0.003835887073772162,1.0361663131043315,-18.32991076260805,3.5406788030994946e-11,49.97556686404908,0.003834725352113526,0.10985678913396178,3.6773933524096694e-06
1741780568.1578488,3.5186552565967853e-06,1.0361651182174683,-18.329912185668945,0.0,0.0,49.97556686401367,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300867.452076478,1932310.418955614,0.003835887073772162,1.0361662497743964,-18.32991083851084,3.354874056618751e-11,49.975566864047224,0.0038347868993549696,0.10985855233254947,3.677452374476639e-06
1741780568.2432427,4.084369355212269e-06,1.0361651182174683,-18.329912185668945,0.0,0.0,49.97556686401367,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300867.452076478,1932310.418955614,0.003835887073772162,1.0361664318479598,-18.329910621978343,3.8942561257630244e-11,49.97556686405262,0.0038346099158966113,0.1098534821299457,3.6772826523365924e-06
1741780568.3131008,3.2432781052176888e-06,1.0361651182174683,-18.329912185668945,0.0,0.0,49.97556686401367,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300867.452076478,1932310.418955614,0.003835887073772162,1.0361661612987518,-18.32991094351746,3.092314756665947e-11,49.975566864044595,0.003834872911097623,0.10986101638747078,3.6775348573095987e-06
1741780568.3973866,3.73725053900481e-06,1.0361651182174683,-18.329912185668945,0.0,0.0,49.97556686401367,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300867.452076478,1932310.418955614,0.003835887073772162,1.0361663200892508,-18.32991075469181,3.563294486689309e-11,49.975566864049306,0.0038347185533120906,0.10985659436264777,3.6773868325510333e-06
1741780568.4814782,2.9756701440391798e-06,1.0361651182174683,-18.329912185668945,0.0,0.0,49.97556686401367,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300867.452076478,1932310.418955614,0.003835887073772162,1.036166075617075,-18.329911045962945,2.8371630180523857e-11,49.975566864042044,0.0038349561920177806,0.10986340221009028,3.6776147213608793e-06
1741780568.5652037,3.486838568775009e-06,1.0361651182174683,-18.329912185668945,0.0,0.0,49.97556686401367,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300867.452076478,1932310.418955614,0.003835887073772162,1.0361662390641868,-18.329910850850865,3.324538325279144e-11,49.97556686404692,0.0038347973197756665,0.10985885085561281,3.677462367365903e-06
1741780568.6478124,4.19124237855778e-06,1.0361651182174683,-18.329912185668945,0.0,0.0,49.97556686401367,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300867.452076478,1932310.418955614,0.003835887073772162,1.0361664658412337,-18.32991058100015,3.996154580492871e-11,49.97556686405363,0.0038345768872148187,0.1098525359279109,3.677250978763204e-06
