Time (t),[Measured] Current Position ~ r(t) (m)_X,[Measured] Current Position ~ r(t) (m)_Y,[Measured] Steering Angles ~ delta(t) (deg)_FL,[Measured] Steering Angles ~ delta(t) (deg)_FR,[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle ~ Theta(t) (deg),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta(t) (deg),[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_X,[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_Y,[Computed] Current Error to Trajectory ~ e(t),[Computed] Predicted Position ~ r_tp(t) (m)_X,[Computed] Predicted Position ~ r_tp(t) (m)_Y,[Computed] Change of Yaw Angle ~ Delta_phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1741676349.725978,-3.46834612,-30.75714493,10,10,-267.7886658,4.536751165357343,17.09374533475223,4.536751165357343,-20.443672552949536,-32.76573201154978,0.0,-3.6148228658537676,-29.76807496337026,3.3518563890499666,-264.43680941095005,-0.2988325390236016,-0.6334069056470724,-0.0
1741676349.729979,-3.6148228658537676,-29.76807496337026,-0.6334069056470724,-0.6334069056470724,-264.43680941095005,-0.2850423681566193,271.7819774522011,-0.2850423681566193,267.0147594764877,-4.766626424564663,0.2988325390236016,-3.704981576857449,-28.7721481193435,-0.2108152278903742,-264.64762463884045,-0.7408833002494931,-8.550752196627833,-0.02155536651971375
1741676349.7329805,-3.704981576857449,-28.7721481193435,-8.550752196627833,-8.550752196627833,-264.64762463884045,-3.870762407734817,20.029133943503382,-3.870762407734817,16.31745610765979,-28.25427197930311,0.7408833002494931,-3.7058768724770346,-27.77225238077599,-2.860621915790158,-267.5082465546306,-1.1706651868165094,-15.581208300446031,-0.07571302698136782
1741676349.7369778,-3.7058768724770346,-27.77225238077599,-15.581208300446031,-15.581208300446031,-267.5082465546306,-7.15227282265353,10.859571981884741,-7.15227282265353,7.1177891434930345,-28.654611493876008,1.1706651868165094,-3.5788822363281287,-26.780705140332458,-5.276062409150154,-272.78430896378075,-1.5233501232571884,-21.555692607236786,-0.14714506248288117
1741676349.7419782,-3.5788822363281287,-26.780705140332458,-21.555692607236786,-21.555692607236786,-272.78430896378075,-10.079898698051185,7.725288326593798,-10.079898698051185,3.9525049611818828,-28.500672177862164,1.5233501232571884,-3.293852391515032,-25.822914749336988,-7.416652568920355,-280.2009615327011,-1.7253896522970005,-25.61242121810397,-0.20648527951360585
1741676349.7459798,-3.293852391515032,-25.822914749336988,-25.61242121810397,-25.61242121810397,-280.2009615327011,-12.173514730892812,6.411870715870457,-12.173514730892812,2.635305116360704,-28.26364769741589,1.7253896522970005,-2.8427715925534134,-24.93156701887736,-8.93589126356925,-289.1368527962703,-1.7301112540281613,-26.932999925373586,-0.2222315783483956
1741676349.7489781,-2.8427715925534134,-24.93156701887736,-26.932999925373586,-26.932999925373586,-289.1368527962703,-12.877864897627864,6.066625365654705,-12.877864897627864,2.30119253079425,-28.14771011658262,1.7301112540281613,-2.2453067339370634,-24.131083700919504,-9.444423556703176,-298.5812763529735,-1.5327994234613058,-25.12802877629993,-0.1849538183291543
1741676349.7529788,-2.2453067339370634,-24.131083700919504,-25.12802877629993,-25.12802877629993,-298.5812763529735,-11.918149329971575,6.547203946158421,-11.918149329971575,2.733268826034209,-28.383102622120248,1.5327994234613058,-1.540429713727395,-23.42312476896083,-8.751182945309148,-307.33245929828263,-1.1395495405327813,-20.10011121831904,-0.10944354516005686
1741676349.7569826,-1.540429713727395,-23.42312476896083,-20.10011121831904,-20.10011121831904,-307.33245929828263,-9.351401886082506,8.321113109952655,-9.351401886082506,4.168047940136752,-29.47739650583882,1.1395495405327813,-0.7734279620792748,-22.782417842956892,-6.885590756428057,-314.2180500547107,-0.6074691535680449,-12.529564363021477,-0.031605064291929184
1741676349.7609785,-0.7734279620792748,-22.782417842956892,-12.529564363021477,-12.529564363021477,-314.2180500547107,-5.710946909380749,13.587498843167905,-5.710946909380749,7.973339985671377,-33.18021449808008,0.6074691535680449,0.014806547980479756,-22.16740966305985,-4.21680105915092,-318.4348511138616,0.04812375676284719,-2.9124111215165884,0.014835509532561275
