Time (t),[Measured] Current Position ~ r(t) (m)_X,[Measured] Current Position ~ r(t) (m)_Y,[Measured] Steering Angles ~ delta(t) (deg)_FL,[Measured] Steering Angles ~ delta(t) (deg)_FR,[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle ~ Theta(t) (deg),[Computed] Rotation direction ~ (CW/CCW),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta(t) (deg),[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_X,[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_Y,[Computed] Current Error to Trajectory ~ e(t),[Computed] Predicted Position ~ r_tp(t) (m)_X,[Computed] Predicted Position ~ r_tp(t) (m)_Y,[Computed] Change of Yaw Angle ~ Delta_phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1741677462.2047536,-1.47066772,-13.22415039,10,10,-90,4.536751165357343,1.0,17.09374533475223,4.536751165357343,15.56951953851044,-11.872060243499998,0.0,-1.3624637959691075,-14.218135674996297,3.3518563890499666,-86.64814361095004,-0.13846836755823883,1.1800601316529347,-0.0
1741677462.210755,-1.3624637959691075,-14.218135674996297,1.1800601316529347,1.1800601316529347,-86.64814361095004,0.5310869473263611,1.0,145.87097019156832,0.5310869473263611,144.1736570212468,-4.340004166145722,0.13846836755823883,-1.2913262391913918,-15.21560022658515,0.39278397502832374,-86.25535963592174,-0.13828033536845413,-1.2422871317628976,-0.002142882214784398
1741677462.2157545,-1.2913262391913918,-15.21560022658515,-1.2422871317628976,-1.2422871317628976,-86.25535963592174,-0.5590990807034618,-1.0,138.56271821708623,-0.5590990807034618,-139.63993998659748,-22.91546736041761,0.13828033536845413,-1.239360059951224,-16.21424689876737,-0.4135006894373782,-86.66886032535913,-0.15988716139490425,-2.14647384984906,-0.0019155225506859257
1741677462.221753,-1.239360059951224,-16.21424689876737,-2.14647384984906,-2.14647384984906,-86.66886032535913,-0.9662737473707209,-1.0,80.17679409937088,-0.9662737473707209,-81.34786923723328,-19.52258023237061,0.15988716139490425,-1.2043289776198662,-17.21362663633689,-0.7146179908624196,-87.38347831622156,-0.14554290691226895,-2.2307099257069956,-0.0017642408658830374
1741677462.2277546,-1.2043289776198662,-17.21362663633689,-2.2307099257069956,-2.2307099257069956,-87.38347831622156,-1.004224125701574,-1.0,77.14714618339276,-1.004224125701574,-78.32093253749058,-19.384253189088508,0.14554290691226895,-1.182672042792177,-18.213385094970054,-0.7426817756405384,-88.1261600918621,-0.13082496127026497,-2.087242961022962,-0.001375543808575151
1741677462.2337542,-1.182672042792177,-18.213385094970054,-2.087242961022962,-2.087242961022962,-88.1261600918621,-0.9395908116232542,-1.0,82.45347900666374,-0.9395908116232542,-83.62519006719337,-19.55778908879942,0.13082496127026497,-1.1724305873456586,-19.213326520845577,-0.6948861370476773,-88.82104622890978,-0.20240922214319865,-2.857628532499195,-0.002189753003458205
1741677462.238756,-1.1724305873456586,-19.213326520845577,-2.857628532499195,-2.857628532499195,-88.82104622890978,-1.2867837717922552,-1.0,60.20869506204677,-1.2867837717922552,-61.3810190234109,-19.100014513338394,0.20240922214319865,-1.1826167310247868,-20.213263146204426,-0.9516196863930931,-89.7726659153029,-0.03852312378181968,-1.21447650016258,0.00012772021543504605
1741677462.2447543,-1.1826167310247868,-20.213263146204426,-1.21447650016258,-1.21447650016258,-89.7726659153029,-0.5465797078137876,-1.0,141.7363887153248,-0.5465797078137876,-142.916805283219,-19.42352805598995,0.03852312378181968,-1.1917161494205004,-21.21321967147277,-0.4042418466591522,-90.17690776196204,0.14510071290564525,1.3100377263182525,0.0006241533306499677
1741677462.2517524,-1.1917161494205004,-21.21321967147277,1.3100377263182525,1.3100377263182525,-90.17690776196204,0.5895989159693519,1.0,131.39512993564196,0.5895989159693519,130.20000537135851,-20.266812459809525,0.14510071290564525,-1.1807082628062346,-22.21315666930386,0.43605710151621374,-89.74085066044583,0.15818164059239484,2.145647457478188,0.001970334940963396
1741677462.256754,-1.1807082628062346,-22.21315666930386,2.145647457478188,2.145647457478188,-89.74085066044583,0.9659014544610118,1.0,80.20769416939861,0.9659014544610118,79.00865295388711,-20.498352998193248,0.15818164059239484,-1.1530969655418914,-23.212768925553014,0.7143426837838484,-89.026507976662,0.17952023131289338,2.6147147920895826,0.002276014053680502
1741677462.262754,-1.1530969655418914,-23.212768925553014,2.6147147920895826,2.6147147920895826,-89.026507976662,1.1772734372892366,1.0,65.80842466939878,1.1772734372892366,64.6089679262764,-20.74303642339534,0.17952023131289338,-1.1079769733121339,-24.211740869204714,0.8706450549594318,-88.15586292170256,0.26722998772327633,3.7345097344086193,0.004006190817909878
1741677462.2677538,-1.1079769733121339,-24.211740869204714,3.7345097344086193,3.7345097344086193,-88.15586292170256,1.6824295463545647,1.0,46.05256311181936,1.6824295463545647,44.857380288429034,-21.37898585533501,0.26722998772327633,-1.0356342899824043,-25.20910100684428,1.2441387762492941,-86.91172414545326,0.24251743158516206,3.76080097201838,0.004846807001183523
1741677462.272754,-1.0356342899824043,-25.20910100684428,3.76080097201838,3.76080097201838,-86.91172414545326,1.69430105088594,1.0,45.72997845962907,1.69430105088594,44.53512421965116,-21.396372485850407,0.24251743158516206,-0.9413708750036776,-26.20462828436756,1.25291507765882,-85.65880906779445,0.2311390087644369,3.6393142344308105,0.004116355564766148
1741677462.2777555,-0.9413708750036776,-26.20462828436756,3.6393142344308105,3.6393142344308105,-85.65880906779445,1.6394498291283723,1.0,47.259531728214576,1.6394498291283723,46.06093463854027,-21.280543031084694,0.2311390087644369,-0.8266643250175676,-27.19800892474984,1.212364520295828,-84.44644454749861,0.24607602400252274,3.7750291055454293,0.004307609402331326
1741677462.2847543,-0.8266643250175676,-27.19800892474984,3.7750291055454293,3.7750291055454293,-84.44644454749861,1.7007258378809558,1.0,45.557275983217416,1.7007258378809558,44.365949216770964,-21.445350732784075,0.24607602400252274,-0.6895144635595756,-28.18853896695446,1.2576647368949185,-83.18877981060369,0.19089932076161747,3.188155207015184,0.003194133217592042
1741677462.2897544,-0.6895144635595756,-28.18853896695446,3.188155207015184,3.188155207015184,-83.18877981060369,1.4358517129957735,1.0,53.95903177413039,1.4358517129957735,52.71151178484476,-20.448545063930748,0.19089932076161747,-0.5369104271598175,-29.17681189840083,1.0618385398929948,-82.12694127071069,0.22570373021073728,3.4214203789475772,0.0033077803712331325
1741677462.2957563,-0.5369104271598175,-29.17681189840083,3.4214203789475772,3.4214203789475772,-82.12694127071069,1.5411000938918928,1.0,50.27473621804537,1.5411000938918928,49.06071411475284,-20.953385508293913,0.22570373021073728,-0.3635403724147892,-30.161651913092015,1.1396535083662331,-80.98728776234447,1.1375238521104765,13.796377343301332,0.024138442774191773
1741677462.8728085,-0.37066772,-29.02415039,-10,-10,-80,-4.536751165357343,1.0,17.09374533475223,-4.536751165357343,-17.38676423494206,-30.65159899549897,0.0,-34.27859849846999,-33.271153305466136,3.3518563890499666,-76.64814361095006,29.779982311450073,334.0189309006234,0.0
1741677462.878807,-34.27859849846999,-33.271153305466136,69.99,47.95,-76.64814361095006,51.01806904458427,-1.0,1.739370821172927,51.01806904458427,-33.52621788875286,-31.702926832130903,29.779982311450073,-32.04204182765474,-30.79593605311986,-32.940520109705815,-109.58866372065586,26.790291650478956,333.8354066000059,73.49839186539735
1741677462.8848076,-32.04204182765474,-30.79593605311986,69.99,47.95,-109.58866372065586,51.01806904458427,-1.0,1.739370821172927,51.01806904458427,-30.557865766556624,-29.888945274108817,26.790291650478956,-28.819099849661367,-29.934813997561534,-32.940520109705815,-142.5291838303617,23.469145756682305,296.27846012355815,57.33927929033565
1741677462.889809,-28.819099849661367,-29.934813997561534,69.99,47.95,-142.5291838303617,51.01806904458427,-1.0,1.739370821172927,51.01806904458427,-27.08033393276611,-29.98068272101425,23.469145756682305,-25.64604176896859,-30.96466282366715,-32.940520109705815,-175.46970394006755,20.970451669007367,268.022152477722,44.44394078559222
1741677462.8958077,-25.64604176896859,-30.96466282366715,69.99,47.95,-175.46970394006755,51.01806904458427,-1.0,1.739370821172927,51.01806904458427,-24.21174960517107,-31.94864292632005,20.970451669007367,-23.543097672092433,-33.554356302342676,-32.940520109705815,-208.41022404977338,20.50121297919528,262.7157995135633,38.74104744682483
1741677462.901808,-23.543097672092433,-33.554356302342676,69.99,47.95,-208.41022404977338,51.01806904458427,-1.0,1.739370821172927,51.01806904458427,-22.874445739013794,-35.1600696783653,20.50121297919528,-23.186425001895042,-36.871232964869506,-32.940520109705815,-241.3507441594792,22.331087361044478,283.40880620926373,41.57629093707903
