Time (t),[Measured] Speed ~ V(t) (m/s),[Measured] Current Position ~ X(t) (m),[Measured] Current Position ~ Y(t) (m),[Measured] Steering Angle FL ~ delta_fl(t) (deg),[Measured] Steering Angle FR ~ delta_fr(t) (deg),[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle SWA ~ Theta(t) (deg),[Measured] VelocityX ~ Vx(t) (m/s),[Measured] VelocityY ~ Vy(t) (m/s),[Measured] AccelerationX ~ Ax(t) (m/s^2),[Measured] AccelerationY ~ Ay(t) (m/s^2),[Measured] Angular VelocityZ ~ Phi_dot(t) (rad/s^2),[Computed] Rotation direction ~ rotate(t) (CW/CCW),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta_v(t) (deg),[Computed] Center of Rotation to WORLD ~ X_c(t) (m),[Computed] Center of Rotation to WORLD ~ Y_c(t) (m),[Computed] Current Error to Trajectory ~ e(t) (m),[Computed] Predicted Position ~ X_tp(t) (m),[Computed] Predicted Position ~ Y_tp(t) (m),[Computed] Change of Yaw Angle ~ Delta_Phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t) (m),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1742792611.9487345,3.572227727927945e-06,1.036105990409851,-18.32993507385254,0.0,0.0,49.9705696105957,0.0,,,,,,1.0,3004644.769999303,2.5783100780893895e-05,-inf,inf,0.0038945508204151066,-inf,inf,8.174286996459527e-10,49.97056961141313,inf,inf,inf
1742792612.0287535,3.748915543999791e-06,1.036105990409851,-18.32993507385254,0.0,0.0,49.9705696105957,14.804528946806238,,,,,,1.0,3004644.769999303,2.5783100780893895e-05,-inf,inf,0.0038945508204151066,-inf,inf,8.57859966277061e-10,49.97056961145356,inf,inf,inf
1742792612.1106553,3.5157248704165224e-06,1.036105990409851,-18.32993507385254,2.5429859161376953,3.237769365310669,49.9705696105957,62.23944822534868,,,,,,1.0,53.13098901410085,1.4582341577201756,-40.50350824671771,14.796526292359424,0.0038945508204151066,1.0361322944862437,-18.329902089282776,4.549575321112527e-05,49.970615106348916,0.003868944617035568,62.35028532421168,3.766950358104019e-06
1742792612.179585,4.319813808002901e-06,1.036105990409851,-18.32993507385254,6.091521739959717,7.184361457824707,49.9705696105957,93.71623889889217,,,,,,1.0,23.874849920587735,3.246534710136533,-18.08550387497893,-4.03404423464792,0.0038945508204151066,1.0361370300170627,-18.32989355642563,0.00012440225608328003,49.97069401285179,0.0038644362232541692,93.82694684178715,3.762560815928982e-06
1742792612.2625506,4.294283838369269e-06,1.036105990409851,-18.32993507385254,8.07497501373291,8.686605453491211,49.9705696105957,90.36530655842769,,,,,,1.0,19.71261365269924,3.9330112563565325,-14.892212283387199,-6.716330379822034,0.0038945508204151066,1.036136349869894,-18.32989343506057,0.00014977882343031123,49.97071938941913,0.003865119456651343,90.4760340745177,3.7632260377260903e-06
1742792612.3441234,4.32741899958725e-06,1.036105990409851,-18.32993507385254,7.717777729034424,8.294380187988281,49.9705696105957,89.0606402783288,,,,,,1.0,20.654545949418328,3.7533865721329214,-15.615087894354883,-6.109132702952069,0.0038945508204151066,1.0361367155249468,-18.32989320989129,0.0001440512972601406,49.970713661892965,0.003864760155883627,89.17135750121004,3.7628762089510826e-06
1742792612.4134097,4.712062540582398e-06,1.036105990409851,-18.32993507385254,7.716678142547607,8.352060317993164,49.9705696105957,88.97824030274361,,,,,,1.0,20.51050619376001,3.779783764765003,-15.504555860610026,-6.2019768840135185,0.0038945508204151066,1.0361394255222791,-18.329889473391304,0.00015795687955816578,49.970727567475265,0.0038621563185945156,89.08888293118123,3.760341014788227e-06
1742792612.494742,4.757990456662156e-06,1.036105990409851,-18.32993507385254,7.646249294281006,8.216193199157715,49.9705696105957,86.71224097415082,,,,,,1.0,20.853008836499118,3.717614271025317,-15.767377279273365,-5.981213377232013,0.0038945508204151066,1.036139801352526,-18.329889065589214,0.0001568767985096382,49.97072648739422,0.0038617923353614215,86.82287317523691,3.7599866269886628e-06
1742792612.5793471,4.034551596276013e-06,1.036105990409851,-18.32993507385254,7.458690166473389,8.016234397888184,49.9705696105957,85.70970793786431,,,,,,1.0,21.378093440698652,3.6261792918819906,-16.1702689487453,-5.642794315885984,0.0038945508204151066,1.0361347227262563,-18.32989610682362,0.0001297568163422698,49.970699367412045,0.0038666732723385794,85.82047996749483,3.7647388912659568e-06
1742792612.6488013,4.228207799110666e-06,1.036105990409851,-18.32993507385254,7.427729606628418,7.999571800231934,49.9705696105957,85.70970793786431,,,,,,1.0,21.423028206416877,3.6185632475907084,-16.204745013988884,-5.613835271749057,0.0038945508204151066,1.0361361072871738,-18.32989424042956,0.0001356998419415472,49.97070531043765,0.003865339827618171,85.82044176711749,3.7634405992084847e-06
