Time (t),[Measured] Current Position ~ r(t) (m)_X,[Measured] Current Position ~ r(t) (m)_Y,[Measured] Steering Angles ~ delta(t) (deg)_FL,[Measured] Steering Angles ~ delta(t) (deg)_FR,[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle ~ Theta(t) (deg),[Computed] Rotation direction ~ (CW/CCW),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta(t) (deg),[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_X,[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_Y,[Computed] Current Error to Trajectory ~ e(t),[Computed] Predicted Position ~ r_tp(t) (m)_X,[Computed] Predicted Position ~ r_tp(t) (m)_Y,[Computed] Change of Yaw Angle ~ Delta_phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1741762308.2022495,2.768181085586548,-17.902177810668945,-0.006406339816749096,-0.006405401974916458,55.63797378540039,0.0,-1.0,26876.293545956378,-0.0028824308982891055,22188.056331630964,-15188.536457420982,1.780348755233961,2.7806456569451257,-17.88394984088154,-4.707561265372188e-05,55.63792670978774,1.7968884349039393,51.477061787931845,0.7997720220938822
1741762308.2485123,2.767563819885254,-17.90308952331543,0.011530070565640926,0.021779758855700493,55.63797378540039,2.7329325235755486,1.0,14930.824721235076,0.005188531810394771,-12323.208569263787,8408.237143281747,1.779530642298574,2.780175052521372,-17.884641456008467,8.575352124102948e-05,55.63805953892163,1.7962609627011372,54.192018557016226,0.7991253561728524
1741762308.295055,2.766963481903076,-17.903976440429688,0.8550896048545837,1.0186073780059814,55.63797378540039,22.453993346964932,1.0,201.3175746800176,0.38481310663230167,-164.17762867167932,94.60499664935776,1.7787352082689976,2.7816667475074155,-17.882156164522257,0.007488440608546236,55.64546222600894,1.798323430406353,73.97216472785105,0.7996853003797154
1741762308.3381774,2.7663230895996094,-17.904945373535156,3.042682409286499,3.352989912033081,55.637298583984375,46.7619861445967,1.0,56.542476299283265,1.3702343615937234,-44.65823600649167,12.884059491779283,1.7778815610619025,2.781383040057783,-17.88173597613073,0.028035882791952314,55.66533446677633,1.798153365899681,98.2752855362442,0.7992259282986099
1741762308.3864174,2.7655718326568604,-17.906118392944336,5.548551559448242,6.090088844299316,55.6355094909668,76.72811059907835,1.0,30.959227634028434,2.5030891532324784,-23.52895126051213,-1.5637859095320508,1.7768719049100998,2.780342267870868,-17.88232903485345,0.05182246500544392,55.68733195597224,1.7969976356058899,128.20830075668098,0.7982586529744955
1741762308.4301693,2.76455020904541,-17.907793045043945,7.803652763366699,8.67963695526123,55.630836486816406,104.51063570055238,1.0,21.965699783363988,3.529050501897822,-16.0952260526081,-6.647206633437866,1.7754808183508575,2.791567202467405,-17.862419850889914,0.13774450548608472,55.768580992302496,1.8129034338875583,156.44649341381808,0.8046938180974403
1741762308.4776106,2.763429880142212,-17.909700393676758,10.081007957458496,11.390023231506348,55.62416076660156,134.77889339884638,1.0,16.954424694628894,4.574110366953103,-11.948779898098394,-9.483348860131313,1.7739397709173979,2.789366479104533,-17.864253231974622,0.1768351102879129,55.80099587688948,1.8103047064349898,186.64030305454358,0.8028428790559933
1741762308.5241666,2.7622857093811035,-17.911767959594727,12.324334144592285,14.202993392944336,55.61442565917969,163.7562181463057,1.0,13.81878693517197,5.615051696793217,-9.350632991413155,-11.26074751851742,1.7723391617746103,2.7865145375030345,-17.86745034375507,0.20941876981158675,55.82384442899127,1.8067277642748891,215.51515595733483,0.8005335928224682
1741762308.573607,2.7612216472625732,-17.913795471191406,14.491568565368652,17.03408432006836,55.602745056152344,195.4115421002838,1.0,11.703521100825883,6.634108600086256,-7.594999236944755,-12.462089760591766,1.7708275378494847,2.7837495961195913,-17.870784503100552,0.23769925333431352,55.84044430948666,1.8032031295890774,247.0695065654017,0.7982904395531777
1741762308.6175704,2.7602450847625732,-17.91573143005371,16.494171142578125,19.736238479614258,55.59011459350586,222.8919339579455,1.0,10.236985614303318,7.589742515806474,-6.375519864932013,-13.296892479474794,1.7694240870111198,2.788945498539931,-17.85852037630901,0.35824043589581067,55.948355029401675,1.8113816252846568,274.7841950661247,0.801275569637006
1741762308.6661205,2.7589223384857178,-17.91835594177246,18.387516021728516,22.397796630859375,55.573482513427734,253.1052583391827,1.0,9.139437995365276,8.507576073183715,-5.461210000276527,-13.923515368688022,1.7675250596297762,2.784434296757645,-17.86542822895197,0.3683426766398277,55.94182519006756,1.8052362577122811,304.82146763463504,0.7977000810146833
1741762308.7141867,2.7572293281555176,-17.92201042175293,20.324352264404297,25.24570083618164,55.544429779052734,283.7168492690817,1.0,8.223922107833499,9.4629273741178,-4.696621543890482,-14.447387850449447,1.7650303287580276,2.803917569019031,-17.82004375513749,0.7813316513573498,56.32576143041008,1.836153741375781,336.3187792280757,0.8102167604476945
1741762308.756704,2.7551817893981934,-17.926589965820312,22.058629989624023,27.823904037475586,55.5050048828125,310.15350810266426,1.0,7.537169447265322,10.334210341973435,-4.121735142390046,-14.841636677669246,1.7619841731298393,2.8047494336225336,-17.813628382746785,0.9377511006711524,56.44275598348366,1.838744193893145,362.8296490597952,0.8099595420185266
1741762308.8039434,2.752732992172241,-17.932302474975586,23.80272102355957,30.637351989746094,55.45036315917969,340.6552323984497,1.0,6.944463434298364,11.227225173877372,-3.6243093803699553,-15.182956558378617,1.7582996399606698,2.805881394495441,-17.80559244411323,1.1336895398529263,56.58405269903262,1.8421021644024789,393.4275721245378,0.809741893109912
1741762308.8536718,2.7501513957977295,-17.938995361328125,25.594688415527344,33.352481842041016,55.38147735595703,372.5028229621265,1.0,6.4167384404219945,12.164138576191373,-3.180095040959679,-15.488136448188623,1.7542811701696637,2.8070174515320865,-17.79660265219472,1.3691142650989987,56.75059162105603,1.8457690550728856,425.38021136788973,0.809499474449054
1741762308.898856,2.7476413249969482,-17.945844650268555,27.430255889892578,36.320640563964844,55.305145263671875,401.425214392529,1.0,5.944863343848494,13.146305807314878,-2.781715802713647,-15.762358920690836,1.7503183217816753,2.80058991099091,-17.80668352695447,1.4350558192172462,56.74020108288912,1.8367190764087447,454.04334000722287,0.8037107628510357
1741762308.9464064,2.7453744411468506,-17.952335357666016,29.070348739624023,39.038997650146484,55.22200393676758,430.306405835139,1.0,5.5714159440063415,14.044970909435824,-2.465237349394341,-15.979976265258854,1.7466918922884447,2.8012440636326,-17.797900671654737,1.6889827709955083,56.910986707763094,1.8398669372828438,483.01471102112293,0.8034201655603782
1741762308.9916,2.74336838722229,-17.958599090576172,30.714801788330078,41.788883209228516,55.14568328857422,450.0,1.0,5.235041889482452,14.967841253803913,-2.1794998225693245,-16.177859869449424,1.7433882235776146,2.7909666483275393,-17.82106607876281,1.5929014464794082,56.73858473505363,1.8234302673097307,502.2374292766296,0.7947367136356921
