Desired Steering Angle, Acceleration Pedal, Steering Wheel Angle
450.0,0.5,0.0
450.0,1.0,-0.0413220618305002
-57.36257823001705,1.0,-0.13037507248146002
-96.59871850756583,1.0,-0.217261268959624
-137.37278775124437,1.0,-0.3075350199896237
-163.91936301559184,1.0,-0.3660695211645863
-188.66693451190326,1.0,-0.4205450605792413
-206.03948175654295,1.0,-0.4589068269905698
-216.38078818673347,1.0,-0.48149052400280773
-221.86036006150735,1.0,-0.4934537797173986
-224.15366652168942,1.0,-0.4984893337809381
-225.19762521328155,1.0,-0.5006866664632099
-225.37604211223632,1.0,-0.5010834070863979
-225.3759415832122,1.0,-0.5010834070863979
-225.37595173913152,1.0,-0.5010834070863979
-225.37598382716882,1.0,-0.5010834070863979
-225.3759062986392,1.0,-0.5010834070863979
-225.3760214383007,1.0,-0.5010834070863979
-225.37609025924306,1.0,-0.5010834070863979
-225.3760387338376,1.0,-0.5010834070863979
-225.3760590711389,1.0,-0.5010834070863979
-225.37598852361697,1.0,-0.5010834070863979
-225.37610731990623,1.0,-0.5010834070863979
-225.37598811654473,1.0,-0.5010834070863979
-225.37597612870795,1.0,-0.5010834070863979
-225.3758686578438,1.0,-0.5010834070863979
-225.37593036980087,1.0,-0.5010834070863979
-225.37600236423611,1.0,-0.5010834070863979
-225.37608615525824,1.0,-0.5010834070863979
-225.3758689562783,1.0,-0.5010834070863979
-225.37594312526676,1.0,-0.5010834070863979
-225.37599206836472,1.0,-0.5010834070863979
-225.37602366048708,1.0,-0.5010834070863979
-225.37569852263286,1.0,-0.5010834070863979
-225.3760719828592,1.0,-0.5010834070863979
-225.37602274410426,1.0,-0.5010834070863979
-225.3759776799215,1.0,-0.5010834070863979
-225.3759848979496,1.0,-0.5010834070863979
-225.3761862508208,1.0,-0.5010834070863979
-225.37619412846703,1.0,-0.5010834070863979
-225.37584800303387,1.0,-0.5010834070863979
-225.37608723964868,1.0,-0.5010834070863979
-225.37595047113223,1.0,-0.5010834070863979
-225.37599521780427,1.0,-0.5010834070863979
-225.37603220982203,1.0,-0.5010834070863979
-225.37609476466187,1.0,-0.5010834070863979
-225.37588424385015,1.0,-0.5010834070863979
-225.37632135160635,1.0,-0.5010834070863979
-225.376148376249,1.0,-0.5010834070863979
-225.375948706308,1.0,-0.5010834070863979
-225.37609072073687,1.0,-0.5010834070863979
-225.37606352422682,1.0,-0.5010834070863979
-225.37550882512954,1.0,-0.5010834070863979
-225.37606740914896,1.0,-0.5010834070863979
-225.3759913071211,1.0,-0.5010834070863979
-225.37606760737376,1.0,-0.5010834070863979
-225.37608257273607,1.0,-0.5010834070863979
-225.37591104995107,1.0,-0.5010834070863979
-225.37607224979075,1.0,-0.5010834070863979
-225.37618420917318,1.0,-0.5010834070863979
-225.37605863141272,1.0,-0.5010834070863979
-225.37613950923063,1.0,-0.5010834070863979
-225.37615484702914,1.0,-0.5010834070863979
-225.3761658804391,1.0,-0.5010834070863979
-225.37593337029176,1.0,-0.5010834070863979
-225.37611936685494,1.0,-0.5010834070863979
-225.37616123348687,1.0,-0.5010834070863979
-225.37601159414632,1.0,-0.5010834070863979
-225.3760018125863,1.0,-0.5010834070863979
-225.3761248081325,1.0,-0.5010834070863979
-225.3761064138826,1.0,-0.5010834070863979
-225.37611186015008,1.0,-0.5010834070863979
-225.37568289909225,1.0,-0.5010834070863979
-225.3760765948269,1.0,-0.5010834070863979
-225.3759793521863,1.0,-0.5010834070863979
-225.37606373154637,1.0,-0.5010834070863979
-225.37603287035066,1.0,-0.5010834070863979
-225.37596471772818,1.0,-0.5010834070863979
-225.38969381382987,1.0,-0.5011139255958739
-225.38975149645486,1.0,-0.5011139255958739
-225.21111017699582,1.0,-0.5007171849726859
-224.59318244472593,1.0,-0.4993438520462661
-224.45566805672547,1.0,-0.4990386669515061
-224.4558827968718,1.0,-0.4990386669515061
-224.4560004414924,1.0,-0.4990386669515061
-224.45581284014153,1.0,-0.4990386669515061
-224.45561914975025,1.0,-0.4990386669515061
-224.48339137498894,1.0,-0.4990997039704581
-224.64836335259312,1.0,-0.49946592608417006
-224.95044245597344,1.0,-0.500259407330546
-225.7192745292946,1.0,-0.5018768883327738
-225.91156705705316,1.0,-0.5022736289559618
-225.91155270063555,1.0,-0.5022736289559618
-225.91173314387095,1.0,-0.5022736289559618
-225.91156690684315,1.0,-0.5022736289559618
-225.9116709760105,1.0,-0.5022736289559618
-225.7329549062881,1.0,-0.5018463698232978
-225.11511562521252,1.0,-0.5005035554063539
-224.51084843018853,1.0,-0.4991302224799341
-224.38725245275694,1.0,-0.4988860744041261
-224.3872387834433,1.0,-0.4988860744041261
-224.38714447306398,1.0,-0.4988860744041261
-224.38719399479726,1.0,-0.4988860744041261
-224.38732768021666,1.0,-0.4988860744041261
-224.38703575479232,1.0,-0.4988860744041261
-224.38727788934537,1.0,-0.4988860744041261
-224.38705337177257,1.0,-0.4988860744041261
-224.38697449818676,1.0,-0.4988860744041261
-224.38552513515782,1.0,-0.4988860744041261
-224.38724014829225,1.0,-0.4988860744041261
-224.38728176155487,1.0,-0.4988860744041261
-224.3873174778684,1.0,-0.4988860744041261
-224.38714909469834,1.0,-0.4988860744041261
-224.3872939101904,1.0,-0.4988860744041261
-224.38711625175853,1.0,-0.4988860744041261
-224.38691377392448,1.0,-0.4988860744041261
-224.38743177058194,1.0,-0.4988860744041261
-224.38721734372223,1.0,-0.4988860744041261
-224.3872023468805,1.0,-0.4988860744041261
-224.6117523448665,1.0,-0.4988860744041261
-224.38732706520133,1.0,-0.4988860744041261
-224.38726807493484,1.0,-0.4988860744041261
-224.38709390645823,1.0,-0.4988860744041261
-224.38732868807838,1.0,-0.4988860744041261
-224.3867163061131,1.0,-0.4988860744041261
-224.38721447702846,1.0,-0.4988860744041261
-224.38723204785975,1.0,-0.4988860744041261
-224.38703659912562,1.0,-0.4988860744041261
-224.38735665348744,1.0,-0.4988860744041261
-224.38723900334577,1.0,-0.4988860744041261
-224.38720776970413,1.0,-0.4988860744041261
-224.38717669924688,1.0,-0.4988860744041261
-224.387272369082,1.0,-0.4988860744041261
-224.38733619196222,1.0,-0.4988860744041261
-224.38738273264812,1.0,-0.4988860744041261
-224.38726750506598,1.0,-0.4988860744041261
-224.3871979126248,1.0,-0.4988860744041261
-224.3870165862029,1.0,-0.4988860744041261
-224.38706724196064,1.0,-0.4988860744041261
-224.38720187964446,1.0,-0.4988860744041261
-224.3871907117578,1.0,-0.4988860744041261
-224.3870833428413,1.0,-0.4988860744041261
-224.38717286309083,1.0,-0.4988860744041261
-224.38712739998343,1.0,-0.4988860744041261
-224.38707088692695,1.0,-0.4988860744041261
-224.38732781336623,1.0,-0.4988860744041261
-224.38721181653997,1.0,-0.4988860744041261
-224.3872434344312,1.0,-0.4988860744041261
-224.38716872934313,1.0,-0.4988860744041261
-224.38557075979693,1.0,-0.4988860744041261
-224.45587404391398,1.0,-0.4990386669515061
-224.40097638107002,1.0,-0.4989165929136021
-224.41481391370326,1.0,-0.49894711142307807
-224.41473150777063,1.0,-0.49894711142307807
-224.4147468907396,1.0,-0.49894711142307807
-224.41482997113883,1.0,-0.49894711142307807
-224.4145037015497,1.0,-0.49894711142307807
-224.4147458328558,1.0,-0.49894711142307807
-224.4147559582074,1.0,-0.49894711142307807
-224.41487580647052,1.0,-0.49894711142307807
-224.6392686700077,1.0,-0.49894711142307807
-224.4146941728915,1.0,-0.49894711142307807
-224.4145851517369,1.0,-0.49894711142307807
-224.41463772184005,1.0,-0.49894711142307807
-224.41482781528995,1.0,-0.49894711142307807
-224.41484543295118,1.0,-0.49894711142307807
-224.41480719225922,1.0,-0.49894711142307807
-224.41464276694353,1.0,-0.49894711142307807
-224.41475285911952,1.0,-0.49894711142307807
-224.41462973751683,1.0,-0.49894711142307807
-224.41478575572873,1.0,-0.49894711142307807
-224.41482707808524,1.0,-0.49894711142307807
-224.41442213338664,1.0,-0.49894711142307807
-224.41471225103317,1.0,-0.49894711142307807
-224.41473500940936,1.0,-0.49894711142307807
-224.41463192183414,1.0,-0.49894711142307807
-224.41409027599664,1.0,-0.49894711142307807
-224.4147110506042,1.0,-0.49894711142307807
-224.41474883667098,1.0,-0.49894711142307807
-224.4145341329267,1.0,-0.49894711142307807
-224.41470688351632,1.0,-0.49894711142307807
-224.41303713901212,1.0,-0.49894711142307807
-224.41302580474647,1.0,-0.49894711142307807
-224.63927488856675,1.0,-0.49894711142307807
-224.63904709150498,1.0,-0.49894711142307807
-224.4130178371204,1.0,-0.49894711142307807
-224.413012866462,1.0,-0.49894711142307807
-224.63922013770653,1.0,-0.49894711142307807
-224.6392383740845,1.0,-0.49894711142307807
-224.63924660764002,1.0,-0.49894711142307807
-224.63927867903217,1.0,-0.49894711142307807
-224.4130737252738,1.0,-0.49894711142307807
-225.43577421776817,1.0,-0.5007171849726859
-228.85541961320945,1.0,-0.5086825159459212
-233.9642417986441,1.0,-0.5196691793572802
-239.50597293416794,1.0,-0.532486953337199
-244.75849464249998,1.0,-0.5439313943906979
-249.26316787464566,1.0,-0.5538804284798731
-253.42425909786783,1.0,-0.5629139072847682
-255.69753278021548,1.0,-0.5685293130283517
-257.3932729281463,1.0,-0.5718558305612353
-257.72292927836173,1.0,-0.5724662007507554
-257.5239516311848,1.0,-0.5725272377697074
-257.88114838096493,1.0,-0.5733207190160833
-260.70295904575295,1.0,-0.5794549394207587
-267.98164207378704,1.0,-0.5952635273293252
-282.17531701308695,1.0,-0.6282540360728782
-297.76918457790237,1.0,-0.6625263222144231
-320.09962762167737,1.0,-0.7110812707907346
-341.16660998153094,1.0,-0.7589037751396221
-353.4238377657025,1.0,-0.7856379894405957
-364.6643644268429,1.0,-0.8106631672109135
-373.6321320561543,1.0,-0.8300424207281716
-378.9743781087321,1.0,-0.8422498245185706
-381.6387836493314,1.0,-0.847834711752678
-383.90471979051483,1.0,-0.8528702658162175
-385.68995428907067,1.0,-0.8568987090670491
-387.58539739790655,1.0,-0.8612323374126407
-388.65649887382966,1.0,-0.8634296700949126
-388.50555006189177,1.0,-0.8630939664906766
-388.10712467531164,1.0,-0.8622089297158727
-385.3125946766481,1.0,-0.8562578203680532
-375.82952115637426,1.0,-0.8348643452253792
-361.13479905759516,1.0,-0.8022705771050141
-347.64836361496657,1.0,-0.771477401043733
-334.217467625387,1.0,-0.7418439283425398
-324.70033920207504,1.0,-0.7213049714651937
-317.09916188450484,1.0,-0.7044892727439191
-309.84041974500644,1.0,-0.6876430555131687
-299.36939277476915,1.0,-0.6647236548966948
-283.0195961112431,1.0,-0.6278878139591663
-270.85176095877233,1.0,-0.6007263405255288
-256.4045188893185,1.0,-0.5695364238410596
-245.89195327416954,1.0,-0.5457319864497818
-237.86452096575204,1.0,-0.5276345103305154
-221.5629360439336,1.0,-0.4912869655446028
-207.7198309685525,1.0,-0.46134830774864954
-191.8578233881967,1.0,-0.4252754295480209
-173.78466216802823,1.0,-0.3849299600207526
-158.14968385488453,1.0,-0.3496810815759758
-141.31264177308032,1.0,-0.31369975890377516
-131.7129672474785,1.0,-0.29294717246009705
-118.5565289868272,1.0,-0.26276436658833585
-97.681928504375,1.0,-0.21594897305215613
-76.27151167403534,1.0,-0.1697439497054964
-52.526721965017224,1.0,-0.11578722495193335
-33.066547462222275,1.0,-0.07373271889400922
-14.251807475367194,1.0,-0.03097628711813715
-450.0,1.0,-0.003357036042359691
-450.0,1.0,-0.018890957365642263
-450.0,1.0,-0.05813776055177465
-27.669416761443568,1.0,-0.06173894466994232
-19.470514766103612,1.0,-0.04297006134220405
-11.532691910367864,1.0,-0.02575762199774163
-450.0,1.0,-0.007965330973235268
-450.0,1.0,-0.021179845576342053
