Desired Steering Angle, Acceleration Pedal, Steering Wheel Angle
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
450.0,0.5,0.0
-450.0,1.0,-0.0003967406231879635
450.0,1.0,-0.0003967406231879635
450.0,1.0,-0.00018311105685598315
450.0,1.0,-0.0003662221137119663
450.0,1.0,-0.0003662221137119663
450.0,1.0,-0.0003662221137119663
450.0,1.0,-0.0003662221137119663
450.0,1.0,-0.0003662221137119663
450.0,1.0,-0.0003662221137119663
450.0,1.0,-0.0003662221137119663
450.0,1.0,-0.0003662221137119663
450.0,1.0,-0.0003662221137119663
450.0,1.0,-0.0003662221137119663
450.0,1.0,-0.0003662221137119663
450.0,1.0,-0.0003662221137119663
450.0,1.0,-0.0003662221137119663
450.0,1.0,-0.0003662221137119663
450.0,1.0,-0.0003662221137119663
450.0,1.0,-0.0003662221137119663
450.0,1.0,-0.0003662221137119663
450.0,1.0,-0.0003662221137119663
450.0,1.0,-0.0003662221137119663
450.0,1.0,-0.0003662221137119663
450.0,1.0,-0.0003662221137119663
450.0,1.0,-0.0003662221137119663
450.0,1.0,-0.0003662221137119663
450.0,1.0,-0.0005798516800439467
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
-450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
450.0,1.0,-0.000793481246375927
-450.0,1.0,-0.0005798516800439467
450.0,1.0,-0.0007629627368999298
-450.0,1.0,-0.0007629627368999298
-450.0,1.0,-0.0008239997558519242
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0011597033600878933
-450.0,1.0,-0.0009765923032319102
-450.0,1.0,-0.0007324442274239326
-450.0,1.0,-3.051850947599719e-05
-450.0,1.0,6.103701895199438e-05
-450.0,1.0,6.103701895199438e-05
-450.0,1.0,6.103701895199438e-05
-450.0,1.0,6.103701895199438e-05
-450.0,1.0,6.103701895199438e-05
-450.0,1.0,6.103701895199438e-05
-450.0,1.0,6.103701895199438e-05
-450.0,1.0,6.103701895199438e-05
-450.0,1.0,6.103701895199438e-05
