Time (t),[Measured] Current Position ~ r(t) (m)_X,[Measured] Current Position ~ r(t) (m)_Y,[Measured] Steering Angles ~ delta(t) (deg)_FL,[Measured] Steering Angles ~ delta(t) (deg)_FR,[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle ~ Theta(t) (deg),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta(t) (deg),[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_X,[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_Y,[Computed] Current Error to Trajectory ~ e(t),[Computed] Predicted Position ~ r_tp(t) (m)_X,[Computed] Predicted Position ~ r_tp(t) (m)_Y,[Computed] Change of Yaw Angle ~ Delta_phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1741674942.2330203,-2.33013225,-13.42747879,10,10,-88.8465576,4.536751165357343,17.09374533475223,4.536751165357343,14.679384584787096,-11.732643512913063,0.0,-2.27328853404069,-13.924219132310547,1.6759281945249833,-87.17062940547501,-0.08721851126120087,2.0381248700168166,-0.0
1741674942.2360203,-2.27328853404069,-13.924219132310547,2.0381248700168166,2.0381248700168166,-87.17062940547501,0.9174648101212312,84.44178870914534,0.9174648101212312,81.98800873137046,-8.406115875759188,0.08721851126120087,-2.2391375762961587,-14.423050748837714,0.33926199568340615,-86.8313674097916,0.047107965232346304,2.2670086047524616,0.0010271716490274135
1741674942.2400212,-2.2391375762961587,-14.423050748837714,2.2670086047524616,2.2670086047524616,-86.8313674097916,1.0205786144934537,75.91101222168118,1.0205786144934537,73.46905942095755,-8.877720826709346,0.047107965232346304,-2.200970380145904,-14.921590979214606,0.37738779813502404,-86.45397961165656,0.08711293752222142,3.516180444998511,0.0010259283080210904
1741674942.2440252,-2.200970380145904,-14.921590979214606,3.516180444998511,3.516180444998511,-86.45397961165656,1.5838669907858582,48.91757128837891,1.5838669907858582,46.5206644961798,-10.547682460322658,0.08711293752222142,-2.1537191705158634,-15.419351108839631,0.5856359790974923,-85.86834363255909,0.1665894189800701,6.3563023003331525,0.0036280234118685035
1741674942.2480214,-2.1537191705158634,-15.419351108839631,6.3563023003331525,6.3563023003331525,-85.86834363255909,2.8697263584174286,27.00656747431994,2.8697263584174286,24.65146600868228,-12.127431569438347,0.1665894189800701,-2.088182145129803,-15.915030195920533,1.0607749312748436,-84.80756870128424,0.18623058014310037,8.204839487653672,0.007756011035590119
1741674942.2520218,-2.088182145129803,-15.915030195920533,8.204839487653672,8.204839487653672,-84.80756870128424,3.7124206266940445,20.88214109275969,3.7124206266940445,18.54226151084926,-12.682599040366567,0.18623058014310037,-2.0048789729375365,-16.408029828537572,1.371884694643407,-83.43568400664083,0.1975107111300837,9.37068570488473,0.00919563357955795
1741674942.2550213,-2.0048789729375365,-16.408029828537572,9.37068570488473,9.37068570488473,-83.43568400664083,4.247017389603683,18.257529630320718,4.247017389603683,15.928582547777083,-12.98336253271347,0.1975107111300837,-1.9043783438126098,-16.897809369888755,1.5691000007451679,-81.86658400589566,0.2649324855487782,11.836774028531515,0.013081750905549954
1741674942.2590208,-1.9043783438126098,-16.897809369888755,11.836774028531515,11.836774028531515,-81.86658400589566,5.387707066259559,14.400067155744992,5.387707066259559,12.096573537127583,-13.531018536236779,0.2649324855487782,-1.7790608417987457,-17.381824253528087,1.9894275107676784,-79.87715649512799,0.2103962630947796,11.415116016587035,0.013935201232968656
1741674942.263021,-1.7790608417987457,-17.381824253528087,11.415116016587035,11.415116016587035,-79.87715649512799,5.191609160104433,14.942412929288125,5.191609160104433,12.632759357188236,-13.435288722023543,0.2103962630947796,-1.6389596641147453,-17.861770431726587,1.9172197885382614,-77.95993670658974,0.25069575809659533,12.373513600488208,0.013186362669309124
1741674942.2660205,-1.6389596641147453,-17.861770431726587,12.373513600488208,12.373513600488208,-77.95993670658974,5.638020256744181,13.762671709904328,5.638020256744181,11.473807150782523,-13.68247873901957,0.25069575809659533,-1.4785060576118454,-18.335296718078464,2.0815645653979136,-75.87837214119183,0.15708397013615263,10.138144515724486,0.00984507124452643
1741674942.2700214,-1.4785060576118454,-18.335296718078464,10.138144515724486,10.138144515724486,-75.87837214119183,4.60046951575488,16.85748858255283,4.60046951575488,14.486994744638324,-12.924409041897393,0.15708397013615263,-1.3110182197130715,-18.80639065433756,1.6994162336963505,-74.17895590749549,0.16030994763519119,9.193011222484724,0.006295530756713641
1741674942.2740204,-1.3110182197130715,-18.80639065433756,9.193011222484724,9.193011222484724,-74.17895590749549,4.165369891423879,18.614755236833886,4.165369891423879,16.18263908007176,-12.443917329841844,0.16030994763519119,-1.1338298146431534,-19.273925934931995,1.5389882591555244,-72.63996764833998,0.10685002186975325,7.2263975384325825,0.004282280352689794
1741674942.2770228,-1.1338298146431534,-19.273925934931995,7.2263975384325825,7.2263975384325825,-72.63996764833998,3.2656912872975257,23.734950176158936,3.2656912872975257,21.079745130875736,-10.913008042465728,0.10685002186975325,-0.9527831689976196,-19.739986946939602,1.206991779798094,-71.43297586854187,-0.046886099366175556,1.9225034815410944,-0.0012524451856658202
1741674942.2800202,-0.9527831689976196,-19.739986946939602,1.9225034815410944,1.9225034815410944,-71.43297586854187,0.8653855753504546,89.5231058233447,0.8653855753504546,83.4706047412975,10.043868579261332,0.046886099366175556,-0.7851199805601823,-20.21103726842413,0.32000553927465203,-71.11297032926723,-0.1831992628253251,-4.3828867095490684,-0.0021473747101595757
1741674942.2850208,-0.7851199805601823,-20.21103726842413,-4.3828867095490684,-4.3828867095490684,-71.11297032926723,-1.975372040454081,39.22522272875427,-1.975372040454081,-38.31402507676508,-31.621531578506712,0.1831992628253251,-0.6427243589785334,-20.690328517979673,-0.7303435841433901,-71.84331391341063,-0.09236803128745416,-4.621521217805813,-0.004230438810122041
1741674942.2880201,-0.6427243589785334,-20.690328517979673,-4.621521217805813,-4.621521217805813,-71.84331391341063,-2.0832880015388433,37.19415240169566,-2.0832880015388433,-36.382875713130545,-30.98821927593925,0.09236803128745416,-0.507523573151829,-21.171698420101997,-0.7702256378138388,-72.61353955122446,-0.15566348886123232,-6.542718469554,-0.0035945825023621448
1741674942.292023,-0.507523573151829,-21.171698420101997,-6.542718469554,-6.542718469554,-72.61353955122446,-2.9544663875840955,26.232622298417603,-2.9544663875840955,-25.912352948195924,-27.709673418244233,0.15566348886123232,-0.38753031891840806,-21.65707873535336,-1.0920711406830743,-73.70561069190752,-0.15385189028828797,-7.361998379398435,-0.005987280502542613
1741674942.2950222,-0.38753031891840806,-21.65707873535336,-7.361998379398435,-7.361998379398435,-73.70561069190752,-3.327506360231584,23.294508199422783,-3.327506360231584,-23.08802679086133,-26.88408286585509,0.15385189028828797,-0.28057405461312257,-22.1454953192565,-1.2298130319510687,-74.93542372385859,-0.1335367421138746,-7.153052226757531,-0.0051362200492898104
1741674942.2990208,-0.28057405461312257,-22.1454953192565,-7.153052226757531,-7.153052226757531,-74.93542372385859,-3.2322683769517506,23.980114311990423,-3.2322683769517506,-23.7511570290361,-27.062569373697215,0.1335367421138746,-0.1831592006998335,-22.63590462699853,-1.1946519263345121,-76.13007565019309,-0.18000417118600098,-8.38900802880587,-0.006009292646771686
1741674942.303021,-0.1831592006998335,-22.63590462699853,-8.38900802880587,-8.38900802880587,-76.13007565019309,-3.7966960615555876,20.41927548122412,-3.7966960615555876,-20.2876718238878,-26.20737258320317,0.18000417118600098,-0.10174159338609101,-23.129218605989255,-1.4029826759956983,-77.5330583261888,-0.11542876112841396,-7.103486485096515,-0.005194414619486761
1741674942.3060205,-0.10174159338609101,-23.129218605989255,-7.103486485096515,-7.103486485096515,-77.5330583261888,-3.20968647778579,24.148649137742883,-3.20968647778579,-23.935878828334292,-27.013952502083765,0.11542876112841396,-0.026422242596154888,-23.623504013680893,-1.1863143811123678,-78.71937270730116,-0.16184815483023948,-7.846294574662096,-0.004670483000743568
1741674942.3100252,-0.026422242596154888,-23.623504013680893,-7.846294574662096,-7.846294574662096,-78.71937270730116,-3.548527233495997,21.845290001562894,-3.548527233495997,-21.673094391272777,-26.56259913634902,0.16184815483023948,0.035172781580936174,-24.119684564697845,-1.3113989218953643,-80.03077162919652,-0.11132599794531267,-6.737782149670243,-0.0045044768380209715
1741674942.313029,0.035172781580936174,-24.119684564697845,-6.737782149670243,-6.737782149670243,-80.03077162919652,-3.0431912508544294,25.468493018770193,-3.0431912508544294,-25.24746760801174,-27.190878400599935,0.11132599794531267,0.0905908399691917,-24.616595833777033,-1.124836468943324,-81.15560809813987,-0.10553087317596148,-6.0664280715109005,-0.0029370824425885345
1741674942.3170261,0.0905908399691917,-24.616595833777033,-6.0664280715109005,-6.0664280715109005,-81.15560809813987,-2.7380534393275373,28.304251349899477,-2.7380534393275373,-28.053067349587813,-27.627434286379113,0.10553087317596148,0.1393839832039916,-25.114202835348,-1.0121408760257813,-82.16774897416566,-0.16232281715257324,-7.388259610085644,-0.004282517157623247
1741674942.3210275,0.1393839832039916,-25.114202835348,-7.388259610085644,-7.388259610085644,-82.16774897416566,-3.3394812752401077,23.21107143733132,-3.3394812752401077,-23.00036509305925,-26.932402482381335,0.16232281715257324,0.1731789949442124,-25.613049735668938,-1.2342338368088248,-83.40198281097447,-0.15042417304056727,-7.64881640122515,-0.00610431888394776
1741674942.3241956,0.1731789949442124,-25.613049735668938,-7.64881640122515,-7.64881640122515,-83.40198281097447,-3.4583550939906993,22.41415852425136,-3.4583550939906993,-22.207335785123586,-26.840673672156285,0.15042417304056727,0.1949935039714532,-26.112563259358634,-1.2781157822875715,-84.68009859326204,-0.16610916682341342,-8.21703219269875,-0.006246708513467398
1741674942.3281932,0.1949935039714532,-26.112563259358634,-8.21703219269875,-8.21703219269875,-84.68009859326204,-3.717998069779615,20.85085925935664,-3.717998069779615,-20.647716967399862,-26.69544580334754,0.16610916682341342,0.20297726034679542,-26.61248753365243,-1.3739428864873122,-86.05404147974936,-0.22565194804996697,-10.182450200863823,-0.009370714270665045
1741674942.331193,0.20297726034679542,-26.61248753365243,-10.182450200863823,-10.182450200863823,-86.05404147974936,-4.620914447318417,16.783064444494944,-4.620914447318417,-16.5789226779346,-26.41478419634844,0.22565194804996697,0.18964124954074535,-27.1122911556277,-1.7069522584082093,-87.76099373815758,-0.31855982029251884,-13.74698105992206,-0.017970911004863567
1741674942.335194,0.18964124954074535,-27.1122911556277,-13.74698105992206,-13.74698105992206,-87.76099373815758,-6.282346387565704,12.355973721595493,-6.282346387565704,-12.13557844268484,-26.24105861081948,0.31855982029251884,0.14430534422754526,-27.610197314050357,-2.3185457012158435,-90.07953943937343,-0.45454974213404886,-19.30423728908615,-0.036200321042058344
1741674942.3391933,0.14430534422754526,-27.610197314050357,-19.30423728908615,-19.30423728908615,-90.07953943937343,-8.957553878889739,8.683792810216408,-8.957553878889739,-8.431694311541651,-26.24620043904924,0.45454974213404886,0.05159977924419401,-28.10145754791694,-3.2990065956936654,-93.37854603506709,-0.7419858465300113,-30.213882611195373,-0.08431736880183265
1741674942.9881573,-0.27527067,-27.43535042,-10,-10,-119.3213272,-4.536751165357343,17.09374533475223,-4.536751165357343,-14.470261210345097,-17.911781071857618,0.0,-0.002813670563117654,-27.016125707965152,1.6759281945249833,-117.64539900547501,-0.10070301994451418,-7.4216801788785505,-0.0
1741674942.991158,-0.002813670563117654,-27.016125707965152,-7.4216801788785505,-7.4216801788785505,-117.64539900547501,-3.354722428828306,23.105738757333384,-3.354722428828306,-19.808272169961647,-15.11574852273524,0.10070301994451418,0.2500491650761205,-26.584789840234567,1.2398603679117937,-116.40553863756323,-0.30798928056574026,-12.177965384672058,-0.0077538626658770786
