Time (t),[Measured] Speed,[Measured] Current Position ~ r(t) (m)_X,[Measured] Current Position ~ r(t) (m)_Y,[Measured] Steering Angles ~ delta(t) (deg)_FL,[Measured] Steering Angles ~ delta(t) (deg)_FR,[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle ~ Theta(t) (deg),[Computed] Rotation direction ~ (CW/CCW),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta(t) (deg),[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_X,[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_Y,[Computed] Current Error to Trajectory ~ e(t),[Computed] Predicted Position ~ r_tp(t) (m)_X,[Computed] Predicted Position ~ r_tp(t) (m)_Y,[Computed] Change of Yaw Angle ~ Delta_phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1742311787.3589838,4.566077040637492e-06,1.036441445350647,-18.329509735107422,0.0,0.0,49.97083282470703,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300707.7861091024,1932500.521037973,0.0035921679884611843,1.036464940290898,-18.329481764230877,6.965667182285217e-10,49.9708328254036,0.0035728441694695477,0.10235444588426447,3.208564113332174e-06
1742311787.4003842,4.988840662771638e-06,1.036441683769226,-18.329509735107422,0.0,0.0,49.97083282470703,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300707.786108864,1932500.521037973,0.003591931801006581,1.0364673542790115,-18.329479173989967,7.610603888861831e-10,49.970832825468094,0.0035708326091745497,0.10229681892669473,3.206546801241342e-06
1742311787.443989,4.8021785205284126e-06,1.0364420413970947,-18.329509735107422,0.0,0.0,49.97083282470703,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300707.7861085064,1932500.521037973,0.0035915775203774827,1.0364667507819831,-18.32948031835258,7.325846021916784e-10,49.970832825439615,0.0035712629490532257,0.10230914725609688,3.20661693179414e-06
1742311787.4903178,4.849056910179631e-06,1.0364422798156738,-18.329509735107422,0.0,0.0,49.97083282470703,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300707.786108268,1932500.521037973,0.0035913413336600398,1.036467230413109,-18.329480031272396,7.397360203006089e-10,49.97083282544676,0.003570830216034598,0.10229675036828521,3.206017537581815e-06
1742311787.5370297,3.956140877805479e-06,1.036442518234253,-18.329509735107422,0.0,0.0,49.97083282470703,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300707.7861080295,1932500.521037973,0.0035911051472375627,1.0364628746174276,-18.329485500697047,6.035193982881038e-10,49.970832825310545,0.0035743482629391546,0.1023975349881653,3.2089651112651097e-06
1742311787.5851858,4.679809092795942e-06,1.0364423990249634,-18.329509735107422,0.0,0.0,49.97083282470703,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300707.7861081487,1932500.521037973,0.0035912232404119266,1.03646647837013,-18.329481068300083,7.139168333545567e-10,49.97083282542094,0.003571423416221555,0.10231374430184473,3.206444693421551e-06
1742311787.6323338,4.627618272127568e-06,1.0364423990249634,-18.329509735107422,0.0,0.0,49.97083282470703,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300707.7861081487,1932500.521037973,0.0035912232404119266,1.0364662106148899,-18.329481386812404,7.059549903214512e-10,49.970832825412984,0.003571642067266018,0.10232000819286166,3.2066409995996554e-06
1742311787.6765642,4.485475422379371e-06,1.0364423990249634,-18.329509735107422,0.0,0.0,49.97083282470703,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300707.7861081487,1932500.521037973,0.0035912232404119266,1.0364654795266688,-18.32948225759901,6.842707354375416e-10,49.970832825391305,0.0035722390975658075,0.10233711185107133,3.207177016871614e-06
1742311787.7247984,4.678222857122465e-06,1.0364426374435425,-18.329509735107422,0.0,0.0,49.97083282470703,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300707.7861079103,1932500.521037973,0.0035909870541369544,1.0364667088724673,-18.32948107738048,7.136748490499606e-10,49.9708328254207,0.003571194040786793,0.1023071731796768,3.206027892069103e-06
1742311787.770518,4.781061950817711e-06,1.0364429950714111,-18.329509735107422,0.0,0.0,49.97083282470703,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300707.7861075527,1932500.521037973,0.0035906327752777386,1.0364675964228809,-18.329480447107926,7.293632155324701e-10,49.970832825436396,0.003570407573275749,0.10228464254512332,3.2050056134259396e-06
