Time (t),[Measured] Current Position ~ r(t) (m)_X,[Measured] Current Position ~ r(t) (m)_Y,[Measured] Steering Angles ~ delta(t) (deg)_FL,[Measured] Steering Angles ~ delta(t) (deg)_FR,[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle ~ Theta(t) (deg),[Computed] Rotation direction ~ (CW/CCW),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta(t) (deg),[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_X,[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_Y,[Computed] Current Error to Trajectory ~ e(t),[Computed] Predicted Position ~ r_tp(t) (m)_X,[Computed] Predicted Position ~ r_tp(t) (m)_Y,[Computed] Change of Yaw Angle ~ Delta_phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1741762669.8901668,1.0361895561218262,-18.329835891723633,0.0,0.0,49.973697662353516,0.0,-1.0,3004644.769999303,2.5783100780893895e-05,-2300804.411069105,1932385.4809006318,0.003813976150303555,-4601609.858324651,3864789.2916408647,-9.236832090626723e-11,49.973697662261145,6009284.763875643,172153327.4311719,5729.817192451058
1741762669.9292772,1.0361894369125366,-18.329835891723633,0.0,0.0,49.973697662353516,1.3870662556840725,-1.0,3004644.769999303,2.5783100780893895e-05,-2300804.411069224,1932385.4809006318,0.0038140952491921803,-4601609.858325018,3864789.291640569,-8.50104238632081e-11,49.973697662268506,6009284.763875734,172153328.81824076,5729.996117235348
1741762669.973325,1.0361895561218262,-18.329835891723633,0.0,0.0,49.973697662353516,17.249061555833613,-1.0,3004644.769999303,2.5783100780893895e-05,-2300804.411069105,1932385.4809006318,0.003813976150303555,-4601609.8583248025,3864789.291640683,-8.786191445586783e-11,49.97369766226566,6009284.763875643,172153344.68023348,5729.817192451058
1741762670.0274458,1.0361896753311157,-18.329835891723633,3.034492254257202,3.23007869720459,49.973697662353516,47.8469191564684,-1.0,56.69528516617371,1.3665405142983216,-43.23541885446158,17.087392094929193,0.0038138570514218277,-87.50702463916414,52.50462351295011,-4.440835161502947e-06,49.97369322151835,108.70042513879325,3161.8847150217725,0.10364197072703428
1741762670.077053,1.0361896753311157,-18.329835891723633,5.44542121887207,6.101260185241699,49.973697662353516,79.50224311044649,-1.0,31.548094445726043,2.456338360059536,-23.969126198110125,0.9059755345166955,0.0038138570514218277,-48.9744405191136,20.141788978825954,-4.624090204072975e-06,49.97369303826331,58.482135754418685,1754.892020930107,0.055760626457299574
1741762670.1168945,1.0361899137496948,-18.329835891723633,7.975525379180908,8.889124870300293,49.973697662353516,105.60930204168828,-1.0,21.488204762340175,3.607573119197627,-16.255363596075842,-5.572676289167145,0.0038136188536790714,-33.54691505327651,7.184486095596975,-9.218880451928362e-06,49.973688443473065,38.4506406294208,1207.139015861718,0.03665902201009942
1741762670.1649764,1.0361900329589844,-18.329835891723633,10.314489364624023,11.68724536895752,49.973697662353516,137.09982604449598,-1.0,16.565031417496698,4.6818709090839885,-12.475727701313051,-8.747125158068066,0.0038134997548180433,-25.98764248684912,0.8355897333948157,-1.7630719926756026e-05,49.97368003163359,28.694569472599998,959.1386889069521,0.027356683412092346
1741762670.2070248,1.036190152168274,-18.329835891723633,12.465368270874023,14.38410472869873,49.973697662353516,164.73128452406382,-1.0,13.659036070737422,5.680937986019128,-10.24141838199997,-10.62368171913134,0.0038133806559639163,-21.51902554508662,-2.9175255400234503,-1.0194083427930433e-05,49.97368746827009,22.97384454051748,822.8834502047235,0.02190200359098289
1741762670.256936,1.036190152168274,-18.329835891723633,14.804444313049316,17.456523895263672,49.973697662353516,197.30674153874324,-1.0,11.44867471781557,6.782469215289453,-8.538853594600056,-12.053635604780737,0.0038133806559639163,-18.11389444883752,-5.777430904961519,-2.640606494276259e-05,49.973671256288576,18.662422393046402,731.9457608447416,0.01779173013676774
1741762670.302303,1.036190152168274,-18.329835891723633,16.753395080566406,20.1136474609375,49.973697662353516,227.36899929807427,-1.0,10.07236163440386,7.7145391505320635,-7.476487530596426,-12.945897968272938,0.0038133806559639163,-15.989163344345616,-7.561957089676634,-1.9890027099215004e-05,49.97367777232642,16.009746105618483,686.0144407620468,0.015262814026514792
