Time (t),[Measured] Speed ~ V(t) (m/s),[Measured] Current Position ~ X(t) (m),[Measured] Current Position ~ Y(t) (m),[Measured] Steering Angle FL ~ delta_fl(t) (deg),[Measured] Steering Angle FR ~ delta_fr(t) (deg),[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle SWA ~ Theta(t) (deg),[Measured] VelocityX ~ Vx(t) (m/s),[Measured] VelocityY ~ Vy(t) (m/s),[Measured] AccelerationX ~ Ax(t) (m/s^2),[Measured] AccelerationY ~ Ay(t) (m/s^2),[Measured] Angular VelocityZ ~ Phi_dot(t) (rad/s^2),[Computed] Rotation direction ~ rotate(t) (CW/CCW),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta_v(t) (deg),[Computed] Center of Rotation to WORLD ~ X_c(t) (m),[Computed] Center of Rotation to WORLD ~ Y_c(t) (m),[Computed] Current Error to Trajectory ~ e(t) (m),[Computed] Predicted Position ~ X_tp(t) (m),[Computed] Predicted Position ~ Y_tp(t) (m),[Computed] Change of Yaw Angle ~ Delta_Phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t) (m),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1742877078.8231273,4.081026112633012e-06,1.0360809564590454,-18.3299617767334,0.0,0.0,49.970359802246094,0.0,,,,,,1.0,3004644.769999303,2.5783100780893895e-05,-inf,inf,0.003919229936353279,-inf,inf,9.153153291490725e-05,49.97045133377901,inf,inf,inf
1742877078.8803017,3.0480226313124234e-06,1.0360809564590454,-18.3299617767334,0.0,0.0,49.970359802246094,7.512131107516709,,,,,,1.0,3004644.769999303,2.5783100780893895e-05,-inf,inf,0.003919229936353279,-inf,inf,9.153153291490725e-05,49.97045133377901,inf,inf,inf
1742877078.9300919,2.6671162984699164e-06,1.036081075668335,-18.3299617767334,0.0,0.0,49.970359802246094,31.5454573198645,,,,,,1.0,3004644.769999303,2.5783100780893895e-05,-inf,inf,0.003919110732733398,-inf,inf,9.153153291490725e-05,49.97045133377901,inf,inf,inf
1742877078.9916859,4.94712460230368e-06,1.036081075668335,-18.3299617767334,4.164201259613037,4.80153751373291,49.970359802246094,69.5318460646382,,,,,,1.0,35.79539400508031,2.1647336142189655,-27.222957255467126,3.6413145762315438,0.003919110732733398,3.7198170365531738,-14.354655836392144,7.683104189990549,57.653463992236645,4.794244525316962,206.87683469181957,0.004697293793629511
1742877079.0556405,3.984772119440049e-06,1.036081075668335,-18.3299617767334,7.282623767852783,8.378978729248047,49.970359802246094,111.02023377178259,,,,,,1.0,20.443960504540687,3.792105038171202,-15.453470102293448,-6.244837736799074,0.003919110732733398,3.3951144979353955,-14.162310798277439,13.452371012050827,63.422730814296926,4.787086544082979,248.1601613416934,0.004690280563359808
1742877079.1191552,2.6854592136423624e-06,1.036081075668335,-18.3299617767334,10.32701301574707,12.0640869140625,49.970359802246094,153.1952879421369,,,,,,1.0,14.123272577922464,5.493619515644935,-10.598246297263165,-10.323136257855552,0.003919110732733398,3.039746123314364,-13.993557357207306,19.472805622452316,69.4431654246984,4.7753240049175405,289.9982435867792,0.004678755889987942
1742877079.1793404,2.6259967405909994e-06,1.0360811948776245,-18.3299617767334,13.26345443725586,15.772270202636719,49.970359802246094,190.02807702871792,,,,,,1.0,10.723420360648324,7.24356661064482,-7.979079506462032,-12.523187994314446,0.003918991529113862,2.6611983453616634,-13.855941335018258,25.64664373990537,75.61700354215147,4.7587272471430415,326.35557058632037,0.004662352942729227
1742877079.2418816,3.1339624617730405e-06,1.0360811948776245,-18.3299617767334,16.3220272064209,19.744495391845703,49.970359802246094,231.6675313577685,,,,,,1.0,8.47964775119842,9.175044290179729,-6.243455513837432,-13.981080162930327,0.003918991529113862,2.2329751137124205,-13.747521175222174,32.432920533040644,82.40328033528672,4.735219298139667,367.32157178391986,0.00463932107947646
1742877079.3036454,4.6279557368059094e-06,1.036081314086914,-18.3299617767334,19.024301528930664,23.64622688293457,49.970359802246094,271.6727195043794,,,,,,1.0,6.9941979783696375,11.146363844116586,-5.088077263841193,-14.951576500744363,0.003918872325494671,1.7903807566583216,-13.684445638972054,39.321126241110896,89.29148604335698,4.705767376446573,406.48302452474877,0.0046103253854430344
1742877079.366129,3.54183857267033e-06,1.036081314086914,-18.3299617767334,21.549219131469727,27.319801330566406,49.970359802246094,312.9551072725608,,,,,,1.0,5.971545013416818,13.08652064064796,-4.287293002506944,-15.6242205229007,0.003918872325494671,1.3551053247908706,-13.669050207206928,46.05503953246322,96.02539933470932,4.671589059051462,446.786275624131,0.004576840269900117
1742877079.427004,3.2517699594998417e-06,1.036081314086914,-18.3299617767334,23.94208526611328,30.895963668823242,49.970359802246094,350.48829615161594,,,,,,1.0,5.200055769058402,15.070925329075894,-3.678352032479501,-16.13571971577017,0.003918872325494671,0.9160408413159935,-13.700122433267426,52.887844645672764,102.85820444791885,4.631279841769604,483.1646904903229,0.004537348600883058
1742877079.4756377,2.54581276901894e-06,1.036081314086914,-18.3299617767334,25.645111083984375,33.87865447998047,49.970359802246094,383.1324198126164,,,,,,1.0,4.674786096965128,16.811885448053893,-3.260108913740991,-16.48703622785888,0.003918872325494671,0.5403604422828101,-13.764894106972742,58.83044399429057,108.80080379653666,4.591289438821481,514.663173496346,0.004498169280033365
1742877079.539225,4.405693271079846e-06,1.036081314086914,-18.3299617767334,28.008193969726562,37.475318908691406,49.970359802246094,419.1412091433454,,,,,,1.0,4.145897120023092,19.033884830663915,-2.8345571458586125,-16.84449187053998,0.003918872325494671,0.0796052078540126,-13.895573305028233,66.33539948074335,116.30575928298946,4.535128484841023,549.0630700088205,0.004443147377951515
1742877079.601029,4.615008724361137e-06,1.0360811948776245,-18.3299617767334,29.931533813476562,40.60798645019531,49.970359802246094,449.794000061037,,,,,,1.0,3.756368181022115,21.096887015848978,-2.5170676049677816,-17.111177334121603,0.003918991529113862,-0.32408783925371853,-14.061400021174954,73.2142666558212,123.1846264580673,4.478225056385618,578.0856977813526,0.004387531515360171
1742877079.662011,3.273898457265166e-06,1.036081314086914,-18.3299617767334,30.983531951904297,41.999996185302734,49.970359802246094,450.0,,,,,,1.0,3.600512965119321,22.056893790196227,-2.3887388501492164,-17.218971023111237,0.003918872325494671,-0.5026958013864515,-14.151963486406121,76.38348877704458,126.35384857929068,4.4502972404673535,577.4916247287481,0.004360036673973203
1742877079.7229216,4.361416328147907e-06,1.036081314086914,-18.3299617767334,30.724578857421875,41.36294937133789,49.970359802246094,439.3978698080386,,,,,,1.0,3.670643213982602,21.614039830011922,-2.44658837929857,-17.170378484713897,0.003918872325494671,-0.42108021649950667,-14.109179653080956,74.92412790629197,124.89448770853807,4.46329006403147,567.2617115138777,0.004372765978147067
1742877079.785076,3.9880115476103095e-06,1.036081314086914,-18.3299617767334,30.40644645690918,41.050201416015625,49.970359802246094,441.3892025513474,,,,,,1.0,3.70580366824678,21.398811359476593,-2.4755258351594303,-17.146071555068715,0.003918872325494671,-0.3809311177996575,-14.089005347476897,74.21325204551576,124.18361184776185,4.469537141797227,569.4320098523204,0.004378886353189924
1742877079.834638,1.6033631092603782e-06,1.0360811948776245,-18.3299617767334,30.540489196777344,41.29501724243164,49.970359802246094,444.3556016724143,,,,,,1.0,3.6782388267154777,21.567169041489684,-2.4528434129957652,-17.16512447181362,0.003918991529113862,-0.4123636345021682,-14.104751432474139,74.76940857273722,124.7397683749833,4.464654332813867,572.2585267999298,0.004374235627679761
1742877079.895216,3.069280244637873e-06,1.0360811948776245,-18.3299617767334,30.73598289489746,41.64109802246094,49.970359802246094,447.9400006103702,,,,,,1.0,3.6397804487394443,21.806658997008274,-2.421152246968771,-17.191744467251223,0.003918991529113862,-0.4567450491765175,-14.127579642003093,75.55943154704346,125.52979134928955,4.457661685969194,575.6426011619731,0.004367384596742172
1742877079.9600031,5.4582916390852e-06,1.0360811948776245,-18.3299617767334,30.939529418945312,41.95897674560547,49.970359802246094,450.0,,,,,,1.0,3.6049697273722066,22.02819614102375,-2.3924206776268226,-17.215878456014728,0.003918991529113862,-0.49744823492201107,-14.149139768636978,76.28905717975807,126.25941698200415,4.451144839764172,577.515906659961,0.004360999730473668
1742877080.0211544,4.770095669380104e-06,1.0360811948776245,-18.3299617767334,30.983531951904297,41.999996185302734,49.970359802246094,450.0,,,,,,1.0,3.600512965119321,22.056893790196227,-2.388738969358506,-17.218971023111237,0.003918991529113862,-0.5026959205957411,-14.151963486406121,76.38348877704458,126.35384857929068,4.450297281523394,577.491625904917,0.004360169337082157
