Time (t),[Measured] Speed,[Measured] Current Position ~ r(t) (m)_X,[Measured] Current Position ~ r(t) (m)_Y,[Measured] Steering Angles ~ delta(t) (deg)_FL,[Measured] Steering Angles ~ delta(t) (deg)_FR,[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle ~ Theta(t) (deg),[Computed] Rotation direction ~ (CW/CCW),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta(t) (deg),[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_X,[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_Y,[Computed] Current Error to Trajectory ~ e(t),[Computed] Predicted Position ~ r_tp(t) (m)_X,[Computed] Predicted Position ~ r_tp(t) (m)_Y,[Computed] Change of Yaw Angle ~ Delta_phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1742369050.9245393,4.198904274275963e-06,1.0362297296524048,-18.32978057861328,0.0,0.0,49.97234344482422,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300758.7369503537,1932439.8612291254,0.003776649869779411,1.0362405315972865,-18.329767717048526,3.202767873228626e-10,49.972343445144496,0.0037666374978947087,0.10790621579254166,3.5563177539825744e-06
1742369050.9756203,4.846687999348682e-06,1.0362297296524048,-18.32978057861328,0.0,0.0,49.97234344482422,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300758.7369503537,1932439.8612291254,0.003776649869779411,1.0362421981990337,-18.32976573286578,3.6968731845055826e-10,49.97234344519391,0.003765097006123498,0.10786208395410916,3.5548632794707897e-06
1742369051.021513,4.134505090419332e-06,1.0362297296524048,-18.32978057861328,0.0,0.0,49.97234344482422,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300758.7369503537,1932439.8612291254,0.003776649869779411,1.0362403658218682,-18.32976791425608,3.1536465730880723e-10,49.972343445139586,0.003766790801983412,0.10791060763117405,3.556462497949234e-06
1742369051.0684185,4.490187634348998e-06,1.0362297296524048,-18.32978057861328,0.0,0.0,49.97234344482422,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300758.7369503537,1932439.8612291254,0.003776649869779411,1.0362412808462977,-18.32976682507433,3.4249479770627076e-10,49.972343445166715,0.003765944798104311,0.10788637140531197,3.555663732839274e-06
1742369051.1150699,4.4702778777029945e-06,1.0362297296524048,-18.32978057861328,0.0,0.0,49.97234344482422,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300758.7369503537,1932439.8612291254,0.003776649869779411,1.0362412300892174,-18.329766885610297,3.409761555847945e-10,49.972343445165194,0.003765991710146263,0.10788771533631807,3.555708025428556e-06
1742369051.1610222,4.409068050956131e-06,1.0362297296524048,-18.32978057861328,0.0,0.0,49.97234344482422,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300758.7369503537,1932439.8612291254,0.003776649869779411,1.0362410726957023,-18.329767073271796,3.3630729785846426e-10,49.972343445160526,0.0037661371907706585,0.10789188304920745,3.555845382773851e-06
1742369051.2115436,4.642265368961724e-06,1.0362297296524048,-18.32978057861328,0.0,0.0,49.97234344482422,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300758.7369503537,1932439.8612291254,0.003776649869779411,1.0362416724674404,-18.329766359180212,3.5409472118237843e-10,49.97234344517832,0.003765582806773269,0.10787600111756744,3.5553219542109636e-06
1742369051.254285,4.952426243827775e-06,1.0362297296524048,-18.32978057861328,0.0,0.0,49.97234344482422,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300758.7369503537,1932439.8612291254,0.003776649869779411,1.0362424701452255,-18.329765408998355,3.777526381213104e-10,49.97234344520198,0.0037648457534902586,0.10785488609637107,3.554626056164638e-06
1742369051.3043327,3.5244728895406324e-06,1.0362297296524048,-18.32978057861328,0.0,0.0,49.97234344482422,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300758.7369503537,1932439.8612291254,0.003776649869779411,1.03623879654333,-18.329769782954827,2.688336719139056e-10,49.97234344509305,0.0037682424723409712,0.10795219492354025,3.5578331106159434e-06
1742369051.3495622,4.651708045658705e-06,1.0362297296524048,-18.32978057861328,0.0,0.0,49.97234344482422,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300758.7369503537,1932439.8612291254,0.003776649869779411,1.0362416971474886,-18.32976632937789,3.5481497340979053e-10,49.972343445179035,0.003765560023533324,0.10787534842582121,3.555300443130921e-06
1742369051.3943465,4.559943984437559e-06,1.0362297296524048,-18.32978057861328,0.0,0.0,49.97234344482422,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300758.7369503537,1932439.8612291254,0.003776649869779411,1.0362414605915546,-18.32976661156863,3.478155524180665e-10,49.97234344517204,0.0037657786239679203,0.10788161086697226,3.5555068374566336e-06
1742369051.442098,4.751141156065451e-06,1.0362297296524048,-18.32978057861328,0.0,0.0,49.97234344482422,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300758.7369503537,1932439.8612291254,0.003776649869779411,1.0362419527955353,-18.32976602530107,3.623993609248128e-10,49.97234344518662,0.00376532375111677,0.10786857971967925,3.555077363583118e-06
1742369051.488745,5.042635238207372e-06,1.0362297296524048,-18.32978057861328,0.0,0.0,49.97234344482422,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300758.7369503537,1932439.8612291254,0.003776649869779411,1.0362427020445466,-18.329765133094043,3.8463344440320773e-10,49.97234344520885,0.003764631507806277,0.10784874840963556,3.554423773431011e-06
1742369051.5354247,4.646400395093287e-06,1.0362297296524048,-18.32978057861328,0.0,0.0,49.97234344482422,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300758.7369503537,1932439.8612291254,0.003776649869779411,1.03624168317765,-18.329766346141696,3.5441012558276607e-10,49.97234344517863,0.003765572926217074,0.10787571806048284,3.5553126253606468e-06
1742369051.584099,4.6613447650709045e-06,1.0362297296524048,-18.32978057861328,0.0,0.0,49.97234344482422,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300758.7369503537,1932439.8612291254,0.003776649869779411,1.0362417213618755,-18.32976630097255,3.555500264931818e-10,49.97234344517977,0.0037655376186160614,0.10787470657222147,3.555279289248955e-06
1742369051.6345136,2.1715584492734464e-06,1.0362297296524048,-18.32978057861328,0.0,0.0,49.97234344482422,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300758.7369503537,1932439.8612291254,0.003776649869779411,1.0362353157252073,-18.329773927340284,1.6563839473026454e-10,49.97234344498986,0.0037714660990577375,0.10804454502633841,3.560876737970967e-06
