Time (t),[Measured] Speed,[Measured] Current Position ~ r(t) (m)_X,[Measured] Current Position ~ r(t) (m)_Y,[Measured] Steering Angles ~ delta(t) (deg)_FL,[Measured] Steering Angles ~ delta(t) (deg)_FR,[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle ~ Theta(t) (deg),[Computed] Rotation direction ~ (CW/CCW),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta(t) (deg),[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_X,[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_Y,[Computed] Current Error to Trajectory ~ e(t),[Computed] Predicted Position ~ r_tp(t) (m)_X,[Computed] Predicted Position ~ r_tp(t) (m)_Y,[Computed] Change of Yaw Angle ~ Delta_phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1742551755.1288776,3.7628833504396338e-06,1.03618323802948,-18.329898834228516,0.0,0.0,49.974815368652344,0.0,1.0,3004644.769999303,2.5783100780893895e-05,-2300842.107304468,1932340.597151153,0.0038181024675783414,3.351427703630179,-15.573153821285814,6.864864968618045e-05,49.97488401730203,3.59762406071008,103.0643374767023,0.003434024325904092
1742551755.2386444,4.006794224439264e-06,1.03618323802948,-18.329898834228516,0.0,0.0,49.974815368652344,26.50532547990356,1.0,3004644.769999303,2.5783100780893895e-05,-2300842.107304468,1932340.597151153,0.0038181024675783414,3.351427703630179,-15.573153821285814,6.864864968618045e-05,49.97488401730203,3.59762406071008,129.5696629566059,0.0034340243259040923
1742551755.3517113,3.863631792078994e-06,1.03618323802948,-18.329898834228516,2.8129966259002686,3.9914543628692627,49.974815368652344,83.11410870693075,1.0,61.16508039732195,1.266660144985623,-46.6598173378436,19.961857316112436,0.0038181024675783414,3.206034996759854,-15.45796525479242,3.372264123699696,53.34707949235204,3.5972616230777574,186.16806311029865,0.0034336783698995133
1742551755.4612052,4.621457819981227e-06,1.03618323802948,-18.329898834228516,7.528281211853027,9.007047653198242,49.974815368652344,135.7676931058687,1.0,22.775985788905093,3.4033492254022275,-17.243599654914387,-4.743322148276919,0.0038181024675783414,2.946893145232142,-15.283223909851264,9.056240557876293,59.03105592652864,3.5943130095799027,238.7371759548154,0.0034308638427814893
1742551755.5727344,4.18920719282609e-06,1.03618323802948,-18.329898834228516,11.617996215820312,13.920100212097168,49.974815368652344,188.0367442854091,1.0,14.67659620221378,5.285902813386265,-11.024361814664688,-9.966542503498,0.0038181024675783414,2.7061042170792966,-15.150824385683855,14.053994768622434,64.02881013727477,3.5892980997448296,290.86256055026166,0.0034260769828774974
1742551755.6831768,4.281668316385316e-06,1.03618323802948,-18.329898834228516,15.414786338806152,18.985685348510742,49.974815368652344,242.13232825708795,1.0,10.980869074133613,7.072861178208522,-8.178121817603925,-12.356954169744114,0.0038181024675783414,2.468718939946454,-15.044753921702595,18.784014712730794,68.75883008138314,3.582468367526807,344.7624871062919,0.0034195578285188643
1742551755.794531,4.48340027872232e-06,1.03618323802948,-18.329898834228516,18.98533058166504,23.816701889038086,49.974815368652344,294.2915128025147,1.0,8.837429698247883,8.800581090191352,-6.521071717135238,-13.748625952800039,0.0038181024675783414,2.2328101924445187,-14.960944056519489,23.339909146659533,73.31472451531188,3.573980149007668,396.67850210335297,0.003411455606500546
1742551755.905708,4.398324133677634e-06,1.03618323802948,-18.329898834228516,22.219072341918945,28.781024932861328,49.974815368652344,347.2472304452651,1.0,7.478892986178958,10.415631095975689,-5.466060238348266,-14.634676233001377,0.0038181024675783414,2.008139290526306,-14.89959452472155,27.579590539438797,77.55440590809114,3.56440393483695,449.35988141825555,0.0034023148647617267
1742551756.0178332,4.373795546333768e-06,1.0361831188201904,-18.329898834228516,25.375577926635742,33.76329803466797,49.974815368652344,401.12308114871666,1.0,6.4774229335214,12.048458879350019,-4.684276673980926,-15.291256436930869,0.003818221635016026,1.7783995858117887,-14.854423035253943,31.843652693983053,81.8184680626354,3.5531491927866505,502.9133075122119,0.0033916777800844307
1742551756.1293173,4.320745697107458e-06,1.0361831188201904,-18.329898834228516,28.507896423339844,38.67506790161133,49.974815368652344,446.23706778160954,1.0,5.694884853310863,13.73442617221712,-4.069610795054976,-15.807482928493537,0.003818221635016026,1.5399847580096875,-14.82557090417229,36.219311111651216,86.19412648030357,3.539916389680103,547.6482022605384,0.0033790463363060977
