Time (t),[Measured] Current Position ~ r(t) (m)_X,[Measured] Current Position ~ r(t) (m)_Y,[Measured] Steering Angles ~ delta(t) (deg)_FL,[Measured] Steering Angles ~ delta(t) (deg)_FR,[Measured] Current Yaw Angle ~ Phi(t) (deg),[Measured] Steering Wheel Angle ~ Theta(t) (deg),[Computed] Turning Radius ~ R(delta) (m),[Computed] Vehicle Steering Angle ~ Delta(t) (deg),[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_X,[Computed] Center of Rotation to WORLD ~ r_c(t) (m)_Y,[Computed] Current Error to Trajectory ~ e(t),[Computed] Predicted Position ~ rtp(t) (m)_X,[Computed] Predicted Position ~ rtp(t) (m)_Y,[Computed] Change of Yaw Angle ~ Delta_phi(t) (deg),[Computed] Predicted Yaw Angle ~ Phi_tp(t) (deg),[Computed] Predicted Error to Trajectory ~ eps_tp(t),[Computed] Desired Steering Wheel Angle ~ Theta_d(t) (deg),[Computed] Torque applied ~ Tau_das (N.m)
1741580190.3707495,-29.02415039,-0.37066772,10.0,10.0,190,4.536751165357343,17.09374533475223,4.536751165357343,-1.627448605498974,17.016096514942063,0.0,1.9752489106611957,0.30631793542710284,-6.703712778099933,196.70371277809994,-24.614272977880972,-700.610227542387,-0.0
1741580190.3717523,1.9752489106611957,0.30631793542710284,-47.95,-69.99,196.70371277809994,-51.01806904458427,1.739370821172927,-51.01806904458427,1.6095335856058361,-0.6594031318962652,24.614272977880972,1.5536624286939669,1.0790701256987754,65.88104021941163,130.82267255868834,-24.436195043415992,-751.0634907177032,-150.3697938348458
1741580190.372751,1.5536624286939669,1.0790701256987754,-47.95,-69.99,130.82267255868834,-51.01806904458427,1.739370821172927,-51.01806904458427,0.055871156911868836,-1.7384732575950403,24.436195043415992,1.6197432009588608,-0.9770830269011698,65.88104021941163,64.9416323392767,-23.943542376166693,-736.9500314180793,-146.27226788357632
1741580190.3737524,1.6197432009588608,-0.9770830269011698,-47.95,-69.99,64.9416323392767,-51.01806904458427,1.739370821172927,-51.01806904458427,-1.5638720440469922,-0.7613902306938708,23.943542376166693,-0.22990298691432387,-1.8776058945153218,65.88104021941163,-0.9394078801349371,-21.93939893534496,-679.5355510691232,-131.32673202901464
1741580190.3747523,-0.22990298691432387,-1.8776058945153218,-47.95,-69.99,-0.9394078801349371,-51.01806904458427,1.739370821172927,-51.01806904458427,-1.3339690571326681,1.116215663821451,21.93939893534496,-1.8076348676385023,-0.5574185714598525,65.88104021941163,-66.82044809954657,-20.741060520926514,-645.2056842818353,-113.76160027768513
1741580190.3757496,-1.8076348676385023,-0.5574185714598525,-47.95,-69.99,-66.82044809954657,-51.01806904458427,1.739370821172927,-51.01806904458427,0.47366581050583445,1.6736342352813034,20.741060520926514,-1.247413739533438,1.4220472006702207,65.88104021941163,-132.7014883189582,-21.90518441996126,-678.5553774043375,-113.58418894411825
